DISTRICTCODE,Date,TINF,TREC,TDEC
28,02-07-2020,293,143,1
29,02-07-2020,466,322,9
30,02-07-2020,956,838,1
31,02-07-2020,36,32,3
1,03-07-2020,226,123,5
2,03-07-2020,1081,495,34
3,03-07-2020,356,303,4
4,03-07-2020,207,46,5
5,03-07-2020,7173,770,105
6,03-07-2020,675,500,22
7,03-07-2020,78,1,0
8,03-07-2020,233,167,5
9,03-07-2020,82,43,1
10,03-07-2020,80,43,0
11,03-07-2020,1012,487,16
12,03-07-2020,338,285,9
13,03-07-2020,465,200,8
14,03-07-2020,199,81,4
15,03-07-2020,453,253,6
16,03-07-2020,124,35,2
17,03-07-2020,1560,1143,22
18,03-07-2020,76,3,0
19,03-07-2020,150,62,2
20,03-07-2020,105,67,2
21,03-07-2020,473,354,0
22,03-07-2020,371,217,4
23,03-07-2020,518,404,3
24,03-07-2020,225,76,5
25,03-07-2020,222,117,4
26,03-07-2020,196,49,6
27,03-07-2020,1258,1093,3
28,03-07-2020,298,151,1
29,03-07-2020,470,350,11
30,03-07-2020,970,855,1
31,03-07-2020,36,32,3
1,04-07-2020,226,123,5
2,04-07-2020,1154,515,34
3,04-07-2020,383,313,4
4,04-07-2020,218,46,6
5,04-07-2020,8345,965,129
6,04-07-2020,726,512,28
7,04-07-2020,83,1,0
8,04-07-2020,245,167,5
9,04-07-2020,85,49,1
10,04-07-2020,80,48,0
11,04-07-2020,1087,513,20
12,04-07-2020,345,294,9
13,04-07-2020,510,209,11
14,04-07-2020,203,84,4
15,04-07-2020,478,253,7
16,04-07-2020,152,37,2
17,04-07-2020,1597,1189,25
18,04-07-2020,76,3,0
19,04-07-2020,161,65,2
20,04-07-2020,108,68,2
21,04-07-2020,508,354,0
22,04-07-2020,409,238,4
23,04-07-2020,559,422,3
24,04-07-2020,227,76,5
25,04-07-2020,253,117,4
26,04-07-2020,208,60,6
27,04-07-2020,1276,1103,3
28,04-07-2020,333,159,1
29,04-07-2020,507,374,11
30,04-07-2020,971,855,1
31,04-07-2020,36,32,3
1,05-07-2020,230,137,5
2,05-07-2020,1244,552,35
3,05-07-2020,394,313,6
4,05-07-2020,218,46,6
5,05-07-2020,9580,1267,145
6,05-07-2020,755,532,37
7,05-07-2020,102,1,0
8,05-07-2020,258,172,6
9,05-07-2020,94,51,1
10,05-07-2020,83,48,0
11,05-07-2020,1234,549,20
12,05-07-2020,356,301,11
13,05-07-2020,555,231,12
14,05-07-2020,210,84,4
15,05-07-2020,492,253,8
16,05-07-2020,167,37,2
17,05-07-2020,1646,1241,27
18,05-07-2020,76,3,0
19,05-07-2020,174,72,2
20,05-07-2020,130,77,2
21,05-07-2020,518,367,0
22,05-07-2020,434,250,5
23,05-07-2020,569,422,3
24,05-07-2020,233,76,5
25,05-07-2020,261,117,4
26,05-07-2020,221,61,7
27,05-07-2020,1321,1125,3
28,05-07-2020,354,159,1
29,05-07-2020,558,404,11
30,05-07-2020,971,867,1
31,05-07-2020,36,32,3
1,06-07-2020,263,137,6
2,06-07-2020,1343,570,36
3,06-07-2020,394,313,6
4,06-07-2020,286,46,6
5,06-07-2020,10561,1545,155
6,06-07-2020,799,561,44
7,06-07-2020,114,4,0
8,06-07-2020,265,191,7
9,06-07-2020,96,52,1
10,06-07-2020,89,48,0
11,06-07-2020,1268,624,22
12,06-07-2020,359,311,12
13,06-07-2020,611,253,12
14,06-07-2020,228,128,4
15,06-07-2020,541,253,9
16,06-07-2020,176,37,2
17,06-07-2020,1699,1310,27
18,06-07-2020,78,3,1
19,06-07-2020,184,82,2
20,06-07-2020,139,77,2
21,06-07-2020,557,367,0
22,06-07-2020,479,271,8
23,06-07-2020,575,422,3
24,06-07-2020,244,103,5
25,06-07-2020,285,125,4
26,06-07-2020,252,61,8
27,06-07-2020,1361,1143,3
28,06-07-2020,435,165,1
29,06-07-2020,594,424,11
30,06-07-2020,1006,869,1
31,06-07-2020,36,32,3
1,07-07-2020,289,141,7
2,07-07-2020,1388,597,36
3,07-07-2020,414,313,7
4,07-07-2020,286,46,6
5,07-07-2020,11361,1810,155
6,07-07-2020,850,561,48
7,07-07-2020,120,24,0
8,07-07-2020,268,191,7
9,07-07-2020,102,52,1
10,07-07-2020,90,52,0
11,07-07-2020,1351,650,22
12,07-07-2020,365,311,13
13,07-07-2020,668,253,13
14,07-07-2020,232,137,4
15,07-07-2020,567,273,10
16,07-07-2020,182,58,2
17,07-07-2020,1750,1329,29
18,07-07-2020,92,3,1
19,07-07-2020,190,89,2
20,07-07-2020,144,79,2
21,07-07-2020,586,381,0
22,07-07-2020,528,306,12
23,07-07-2020,598,438,3
24,07-07-2020,281,116,5
25,07-07-2020,318,137,4
26,07-07-2020,268,67,8
27,07-07-2020,1389,1171,3
28,07-07-2020,470,170,1
29,07-07-2020,616,442,11
30,07-07-2020,1016,869,1
31,07-07-2020,36,32,3
1,08-07-2020,313,150,7
2,08-07-2020,1447,627,40
3,08-07-2020,441,342,7
4,08-07-2020,323,46,7
5,08-07-2020,12509,2228,177
6,08-07-2020,879,562,49
7,08-07-2020,120,31,0
8,08-07-2020,300,194,9
9,08-07-2020,125,71,2
10,08-07-2020,92,64,0
11,08-07-2020,1534,650,23
12,08-07-2020,383,324,13
13,08-07-2020,757,276,20
14,08-07-2020,237,163,4
15,08-07-2020,593,370,13
16,08-07-2020,213,66,2
17,08-07-2020,1816,1351,30
18,08-07-2020,92,15,1
19,08-07-2020,206,90,2
20,08-07-2020,155,86,2
21,08-07-2020,606,381,0
22,08-07-2020,587,324,14
23,08-07-2020,615,442,6
24,08-07-2020,315,116,7
25,08-07-2020,335,141,4
26,08-07-2020,292,68,10
27,08-07-2020,1420,1178,3
28,08-07-2020,489,172,1
29,08-07-2020,620,444,13
30,08-07-2020,1027,872,1
31,08-07-2020,36,32,3
1,09-07-2020,349,150,7
2,09-07-2020,1488,665,40
3,09-07-2020,450,342,7
4,09-07-2020,339,46,7
5,09-07-2020,13882,2834,177
6,09-07-2020,894,562,49
7,09-07-2020,132,31,0
8,09-07-2020,332,200,9
9,09-07-2020,130,71,2
10,09-07-2020,94,64,0
11,09-07-2020,1701,686,23
12,09-07-2020,423,328,14
13,09-07-2020,832,293,27
14,09-07-2020,243,163,4
15,09-07-2020,614,386,15
16,09-07-2020,231,114,2
17,09-07-2020,1901,1392,32
18,09-07-2020,96,15,1
19,09-07-2020,240,90,2
20,09-07-2020,157,86,2
21,09-07-2020,630,396,0
22,09-07-2020,639,338,16
23,09-07-2020,631,442,6
24,09-07-2020,332,143,7
25,09-07-2020,372,141,4
26,09-07-2020,319,85,11
27,09-07-2020,1442,1206,3
28,09-07-2020,512,210,2
29,09-07-2020,621,450,13
30,09-07-2020,1043,872,1
31,09-07-2020,36,32,3
1,10-07-2020,355,150,7
2,10-07-2020,1554,742,41
3,10-07-2020,465,342,7
4,10-07-2020,340,46,7
5,10-07-2020,15329,3435,206
6,10-07-2020,913,562,52
7,10-07-2020,141,49,0
8,10-07-2020,344,210,11
9,10-07-2020,131,84,3
10,10-07-2020,94,70,0
11,10-07-2020,1840,732,31
12,10-07-2020,444,339,14
13,10-07-2020,882,306,29
14,10-07-2020,262,163,6
15,10-07-2020,620,386,15
16,10-07-2020,273,114,3
17,10-07-2020,1959,1444,34
18,10-07-2020,129,17,1
19,10-07-2020,249,90,2
20,10-07-2020,164,87,2
21,10-07-2020,661,431,0
22,10-07-2020,690,363,20
23,10-07-2020,656,462,7
24,10-07-2020,355,153,7
25,10-07-2020,378,169,4
26,10-07-2020,329,85,11
27,10-07-2020,1476,1213,3
28,10-07-2020,545,220,3
29,10-07-2020,710,463,13
30,10-07-2020,1094,877,1
31,10-07-2020,36,32,3
1,11-07-2020,392,150,9
2,11-07-2020,1619,972,42
3,11-07-2020,468,362,9
4,11-07-2020,345,46,7
5,11-07-2020,16862,3839,229
6,11-07-2020,976,591,53
7,11-07-2020,158,49,0
8,11-07-2020,364,210,13
9,11-07-2020,134,86,3
10,11-07-2020,103,70,0
11,11-07-2020,2026,746,36
12,11-07-2020,516,344,17
13,11-07-2020,959,318,32
14,11-07-2020,302,163,9
15,11-07-2020,654,386,17
16,11-07-2020,289,118,4
17,11-07-2020,2024,1460,36
18,11-07-2020,141,17,1
19,11-07-2020,261,114,2
20,11-07-2020,187,99,4
21,11-07-2020,684,463,0
22,11-07-2020,773,385,28
23,11-07-2020,670,465,8
24,11-07-2020,385,153,8
25,11-07-2020,404,169,7
26,11-07-2020,407,85,13
27,11-07-2020,1566,1234,3
28,11-07-2020,585,227,4
29,11-07-2020,758,480,15
30,11-07-2020,1168,883,1
31,11-07-2020,36,32,3
1,12-07-2020,399,178,11
2,12-07-2020,1682,992,42
3,12-07-2020,470,362,12
4,12-07-2020,364,46,7
5,12-07-2020,18387,4045,274
6,12-07-2020,1038,612,53
7,12-07-2020,171,49,1
8,12-07-2020,403,214,13
9,12-07-2020,144,88,3
10,12-07-2020,103,73,0
11,12-07-2020,2222,760,41
12,12-07-2020,536,410,20
13,12-07-2020,1088,382,33
14,12-07-2020,316,173,9
15,12-07-2020,685,420,20
16,12-07-2020,301,137,6
17,12-07-2020,2103,1477,36
18,12-07-2020,156,61,1
19,12-07-2020,285,121,2
20,12-07-2020,214,113,5
21,12-07-2020,688,463,0
22,12-07-2020,815,428,31
23,12-07-2020,718,465,8
24,12-07-2020,388,153,8
25,12-07-2020,446,197,7
26,12-07-2020,433,85,14
27,12-07-2020,1609,1262,3
28,12-07-2020,597,227,4
29,12-07-2020,758,490,16
30,12-07-2020,1288,894,1
31,12-07-2020,36,32,3
1,13-07-2020,436,209,13
2,13-07-2020,1788,1024,42
3,13-07-2020,497,362,14
4,13-07-2020,385,46,7
5,13-07-2020,19702,4328,321
6,13-07-2020,1061,612,53
7,13-07-2020,180,77,1
8,13-07-2020,445,214,13
9,13-07-2020,154,97,3
10,13-07-2020,111,73,0
11,13-07-2020,2353,821,41
12,13-07-2020,581,431,21
13,13-07-2020,1159,418,38
14,13-07-2020,322,178,10
15,13-07-2020,710,420,21
16,13-07-2020,307,170,7
17,13-07-2020,2192,1506,36
18,13-07-2020,185,68,3
19,13-07-2020,306,121,2
20,13-07-2020,245,113,5
21,13-07-2020,718,505,0
22,13-07-2020,966,482,37
23,13-07-2020,763,475,8
24,13-07-2020,388,153,8
25,13-07-2020,520,197,10
26,13-07-2020,481,125,15
27,13-07-2020,1662,1269,3
28,13-07-2020,634,254,5
29,13-07-2020,844,574,16
30,13-07-2020,1450,894,1
31,13-07-2020,36,32,3
1,14-07-2020,514,209,17
2,14-07-2020,1887,1041,47
3,14-07-2020,561,362,14
4,14-07-2020,399,46,7
5,14-07-2020,20969,4992,377
6,14-07-2020,1103,612,51
7,14-07-2020,188,93,3
8,14-07-2020,458,214,13
9,14-07-2020,157,97,6
10,14-07-2020,121,74,0
11,14-07-2020,2444,886,45
12,14-07-2020,598,468,22
13,14-07-2020,1259,450,39
14,14-07-2020,331,178,10
15,14-07-2020,714,437,22
16,14-07-2020,307,182,7
17,14-07-2020,2313,1519,37
18,14-07-2020,195,68,3
19,14-07-2020,317,124,2
20,14-07-2020,343,113,5
21,14-07-2020,756,533,0
22,14-07-2020,1091,498,41
23,14-07-2020,788,475,10
24,14-07-2020,389,153,8
25,14-07-2020,530,229,10
26,14-07-2020,528,147,15
27,14-07-2020,1735,1349,3
28,14-07-2020,698,261,5
29,14-07-2020,896,654,19
30,14-07-2020,1452,894,1
31,14-07-2020,36,32,3
1,15-07-2020,548,209,20
2,15-07-2020,2023,1102,47
3,15-07-2020,602,362,14
4,15-07-2020,409,46,7
5,15-07-2020,22944,5455,437
6,15-07-2020,1138,667,51
7,15-07-2020,196,110,3
8,15-07-2020,490,249,15
9,15-07-2020,170,105,7
10,15-07-2020,133,74,1
11,15-07-2020,2520,907,45
12,15-07-2020,633,483,22
13,15-07-2020,1398,482,44
14,15-07-2020,370,194,9
15,15-07-2020,739,451,22
16,15-07-2020,313,182,7
17,15-07-2020,2380,1520,37
18,15-07-2020,218,68,3
19,15-07-2020,332,132,2
20,15-07-2020,357,136,5
21,15-07-2020,787,552,1
22,15-07-2020,1190,503,47
23,15-07-2020,814,483,12
24,15-07-2020,392,181,9
25,15-07-2020,559,238,11
26,15-07-2020,552,172,16
27,15-07-2020,1787,1371,3
28,15-07-2020,746,308,8
29,15-07-2020,976,654,19
30,15-07-2020,1501,1038,1
31,15-07-2020,36,32,3
1,16-07-2020,587,216,25
2,16-07-2020,2067,1147,51
3,16-07-2020,694,377,17
4,16-07-2020,440,46,7
5,16-07-2020,25288,5952,507
6,16-07-2020,1191,670,53
7,16-07-2020,212,116,3
8,16-07-2020,567,262,15
9,16-07-2020,200,127,7
10,16-07-2020,154,74,1
11,16-07-2020,2758,946,52
12,16-07-2020,658,494,22
13,16-07-2020,1574,524,44
14,16-07-2020,414,208,9
15,16-07-2020,770,480,24
16,16-07-2020,331,244,7
17,16-07-2020,2503,1525,38
18,16-07-2020,236,114,3
19,16-07-2020,375,132,8
20,16-07-2020,389,174,5
21,16-07-2020,798,579,2
22,16-07-2020,1320,531,50
23,16-07-2020,915,535,12
24,16-07-2020,396,195,9
25,16-07-2020,605,266,11
26,16-07-2020,564,195,16
27,16-07-2020,1900,1451,3
28,16-07-2020,825,315,8
29,16-07-2020,1120,719,19
30,16-07-2020,1535,1083,1
31,16-07-2020,36,32,3
1,17-07-2020,616,216,26
2,17-07-2020,2200,1181,54
3,17-07-2020,789,377,21
4,17-07-2020,473,46,7
5,17-07-2020,27496,6290,582
6,17-07-2020,1260,714,53
7,17-07-2020,222,135,3
8,17-07-2020,598,262,16
9,17-07-2020,228,132,7
10,17-07-2020,178,74,1
11,17-07-2020,2797,1038,53
12,17-07-2020,689,544,24
13,17-07-2020,1731,593,52
14,17-07-2020,473,210,10
15,17-07-2020,791,494,24
16,17-07-2020,389,275,7
17,17-07-2020,2592,1567,38
18,17-07-2020,249,114,4
19,17-07-2020,426,132,9
20,17-07-2020,419,203,5
21,17-07-2020,820,579,4
22,17-07-2020,1413,551,57
23,17-07-2020,948,543,13
24,17-07-2020,410,195,9
25,17-07-2020,615,266,11
26,17-07-2020,600,195,17
27,17-07-2020,1980,1532,6
28,17-07-2020,900,321,10
29,17-07-2020,1238,803,20
30,17-07-2020,1539,1143,1
31,17-07-2020,36,32,3
1,18-07-2020,629,243,29
2,18-07-2020,2355,1203,57
3,18-07-2020,926,404,24
4,18-07-2020,567,46,7
5,18-07-2020,29621,6540,631
6,18-07-2020,1332,714,54
7,18-07-2020,256,135,3
8,18-07-2020,705,262,17
9,18-07-2020,252,134,7
10,18-07-2020,200,74,1
11,18-07-2020,3306,1061,60
12,18-07-2020,745,560,27
13,18-07-2020,1917,643,58
14,18-07-2020,555,220,10
15,18-07-2020,842,540,24
16,18-07-2020,404,288,9
17,18-07-2020,2674,1691,43
18,18-07-2020,259,114,5
19,18-07-2020,461,132,9
20,18-07-2020,432,219,5
21,18-07-2020,862,579,5
22,18-07-2020,1514,575,59
23,18-07-2020,964,569,13
24,18-07-2020,423,195,9
25,18-07-2020,729,266,12
26,18-07-2020,624,230,20
27,18-07-2020,2089,1575,8
28,18-07-2020,1016,345,10
29,18-07-2020,1414,906,20
30,18-07-2020,1543,1280,1
31,18-07-2020,36,32,3
1,19-07-2020,689,264,31
2,19-07-2020,2428,1288,60
3,19-07-2020,1013,404,26
4,19-07-2020,637,46,7
5,19-07-2020,31777,6793,667
6,19-07-2020,1377,733,57
7,19-07-2020,281,174,3
8,19-07-2020,840,300,17
9,19-07-2020,293,140,8
10,19-07-2020,217,108,1
11,19-07-2020,3591,1151,61
12,19-07-2020,807,571,29
13,19-07-2020,2043,677,62
14,19-07-2020,585,226,14
15,19-07-2020,885,550,26
16,19-07-2020,458,292,11
17,19-07-2020,2743,1771,46
18,19-07-2020,272,173,5
19,19-07-2020,486,132,14
20,19-07-2020,451,247,9
21,19-07-2020,869,609,7
22,19-07-2020,1624,598,70
23,19-07-2020,996,612,13
24,19-07-2020,452,195,9
25,19-07-2020,833,293,12
26,19-07-2020,643,230,22
27,19-07-2020,2223,1617,9
28,19-07-2020,1085,443,10
29,19-07-2020,1585,1033,21
30,19-07-2020,1553,1363,1
31,19-07-2020,36,32,3
1,20-07-2020,743,264,34
2,20-07-2020,2662,1324,62
3,20-07-2020,1073,404,26
4,20-07-2020,845,46,7
5,20-07-2020,33229,6956,698
6,20-07-2020,1403,810,61
7,20-07-2020,330,187,3
8,20-07-2020,900,300,17
9,20-07-2020,336,158,9
10,20-07-2020,246,112,3
11,20-07-2020,3680,1151,68
12,20-07-2020,880,571,30
13,20-07-2020,2243,710,68
14,20-07-2020,616,226,14
15,20-07-2020,952,567,27
16,20-07-2020,494,292,12
17,20-07-2020,2867,1826,48
18,20-07-2020,280,173,5
19,20-07-2020,527,184,14
20,20-07-2020,513,284,11
21,20-07-2020,910,609,7
22,20-07-2020,1773,625,75
23,20-07-2020,999,621,13
24,20-07-2020,508,195,9
25,20-07-2020,852,293,13
26,20-07-2020,698,248,23
27,20-07-2020,2321,1617,10
28,20-07-2020,1163,483,10
29,20-07-2020,1745,1091,22
30,20-07-2020,1596,1436,1
31,20-07-2020,36,32,3
1,21-07-2020,808,318,34
2,21-07-2020,2855,1332,62
3,21-07-2020,1096,426,30
4,21-07-2020,940,247,7
5,21-07-2020,34943,7476,720
6,21-07-2020,1469,835,63
7,21-07-2020,364,198,4
8,21-07-2020,981,300,18
9,21-07-2020,404,169,10
10,21-07-2020,269,112,3
11,21-07-2020,3829,1180,73
12,21-07-2020,975,641,30
13,21-07-2020,2327,710,73
14,21-07-2020,631,247,15
15,21-07-2020,1059,582,30
16,21-07-2020,533,292,15
17,21-07-2020,2966,1834,48
18,21-07-2020,281,182,5
19,21-07-2020,630,184,18
20,21-07-2020,558,315,11
21,21-07-2020,923,695,7
22,21-07-2020,1908,674,80
23,21-07-2020,1003,680,13
24,21-07-2020,516,195,9
25,21-07-2020,872,401,13
26,21-07-2020,745,280,26
27,21-07-2020,2405,1731,10
28,21-07-2020,1272,518,10
29,21-07-2020,1758,1193,23
30,21-07-2020,1713,1480,1
31,21-07-2020,36,32,3
1,22-07-2020,878,318,36
2,22-07-2020,2989,1371,62
3,22-07-2020,1315,426,30
4,22-07-2020,1079,247,7
5,22-07-2020,36993,8288,735
6,22-07-2020,1546,1021,66
7,22-07-2020,395,210,5
8,22-07-2020,1091,392,20
9,22-07-2020,486,219,12
10,22-07-2020,309,121,3
11,22-07-2020,3991,1231,76
12,22-07-2020,1071,641,30
13,22-07-2020,2485,845,78
14,22-07-2020,702,286,15
15,22-07-2020,1131,609,33
16,22-07-2020,583,292,19
17,22-07-2020,3141,1881,49
18,22-07-2020,288,210,5
19,22-07-2020,718,194,19
20,22-07-2020,579,318,11
21,22-07-2020,960,695,7
22,22-07-2020,2053,693,85
23,22-07-2020,1138,692,15
24,22-07-2020,561,195,9
25,22-07-2020,931,401,13
26,22-07-2020,797,280,28
27,22-07-2020,2686,1765,11
28,22-07-2020,1335,614,13
29,22-07-2020,1810,1245,23
30,22-07-2020,1756,1507,1
31,22-07-2020,36,32,3
1,23-07-2020,984,318,36
2,23-07-2020,3153,1407,67
3,23-07-2020,1529,426,34
4,23-07-2020,1240,247,7
5,23-07-2020,39200,9326,783
6,23-07-2020,1640,1021,69
7,23-07-2020,422,232,5
8,23-07-2020,1156,441,23
9,23-07-2020,548,272,14
10,23-07-2020,319,121,3
11,23-07-2020,4209,1532,83
12,23-07-2020,1178,667,30
13,23-07-2020,2668,921,80
14,23-07-2020,774,289,17
15,23-07-2020,1239,633,35
16,23-07-2020,601,326,20
17,23-07-2020,3370,1895,49
18,23-07-2020,310,210,5
19,23-07-2020,758,244,19
20,23-07-2020,596,347,11
21,23-07-2020,1010,700,9
22,23-07-2020,2169,731,93
23,23-07-2020,1396,719,17
24,23-07-2020,587,195,10
25,23-07-2020,1013,424,15
26,23-07-2020,853,297,30
27,23-07-2020,2846,1830,11
28,23-07-2020,1418,698,13
29,23-07-2020,1830,1302,24
30,23-07-2020,1811,1507,1
31,23-07-2020,36,32,3
1,24-07-2020,1168,318,36
2,24-07-2020,3289,1460,69
3,24-07-2020,1645,426,35
4,24-07-2020,1266,247,9
5,24-07-2020,41467,10072,833
6,24-07-2020,1727,1171,67
7,24-07-2020,455,232,6
8,24-07-2020,1248,519,26
9,24-07-2020,576,314,17
10,24-07-2020,332,131,6
11,24-07-2020,4389,1771,89
12,24-07-2020,1255,751,32
13,24-07-2020,2842,973,85
14,24-07-2020,882,300,19
15,24-07-2020,1357,699,37
16,24-07-2020,660,388,21
17,24-07-2020,3529,1921,54
18,24-07-2020,313,236,5
19,24-07-2020,794,280,20
20,24-07-2020,635,379,13
21,24-07-2020,1067,739,9
22,24-07-2020,2450,749,99
23,24-07-2020,1503,751,18
24,24-07-2020,599,195,10
25,24-07-2020,1080,424,18
26,24-07-2020,912,306,35
27,24-07-2020,3036,1918,14
28,24-07-2020,1506,751,14
29,24-07-2020,1988,1387,24
30,24-07-2020,1864,1507,1
31,24-07-2020,36,32,3
1,25-07-2020,1225,477,36
2,25-07-2020,3511,1540,69
3,25-07-2020,1986,469,40
4,25-07-2020,1420,247,9
5,25-07-2020,43503,10758,862
6,25-07-2020,1789,1196,67
7,25-07-2020,477,250,6
8,25-07-2020,1349,548,28
9,25-07-2020,618,369,17
10,25-07-2020,348,134,6
11,25-07-2020,4607,1911,97
12,25-07-2020,1334,810,33
13,25-07-2020,3025,1166,89
14,25-07-2020,943,328,20
15,25-07-2020,1508,753,39
16,25-07-2020,712,452,23
17,25-07-2020,3712,2066,58
18,25-07-2020,322,236,5
19,25-07-2020,862,350,20
20,25-07-2020,666,430,15
21,25-07-2020,1127,783,9
22,25-07-2020,2637,808,107
23,25-07-2020,1571,794,18
24,25-07-2020,619,195,10
25,25-07-2020,1122,424,20
26,25-07-2020,939,312,36
27,25-07-2020,3218,1997,14
28,25-07-2020,1661,806,14
29,25-07-2020,2163,1581,24
30,25-07-2020,1932,1528,2
31,25-07-2020,36,32,3
1,26-07-2020,1266,630,38
2,26-07-2020,4090,1557,69
3,26-07-2020,2149,642,46
4,26-07-2020,1633,247,9
5,26-07-2020,45453,11405,891
6,26-07-2020,1866,1228,67
7,26-07-2020,505,270,6
8,26-07-2020,1430,585,30
9,26-07-2020,679,374,18
10,26-07-2020,401,134,6
11,26-07-2020,4806,2058,104
12,26-07-2020,1423,867,36
13,26-07-2020,3190,1222,95
14,26-07-2020,1004,354,22
15,26-07-2020,1672,753,42
16,26-07-2020,759,457,23
17,26-07-2020,3864,2198,64
18,26-07-2020,342,246,5
19,26-07-2020,911,358,20
20,26-07-2020,706,459,15
21,26-07-2020,1191,808,10
22,26-07-2020,2867,823,112
23,26-07-2020,1702,816,18
24,26-07-2020,634,195,10
25,26-07-2020,1161,491,21
26,26-07-2020,985,312,41
27,26-07-2020,3387,2122,14
28,26-07-2020,1746,897,16
29,26-07-2020,2295,1724,25
30,26-07-2020,1988,1574,2
31,26-07-2020,36,32,3
1,27-07-2020,1293,643,40
2,27-07-2020,4930,1600,72
3,27-07-2020,2304,680,52
4,27-07-2020,1771,247,10
5,27-07-2020,46923,12189,917
6,27-07-2020,1908,1308,68
7,27-07-2020,521,288,6
8,27-07-2020,1470,614,30
9,27-07-2020,705,377,19
10,27-07-2020,452,146,6
11,27-07-2020,4925,2138,113
12,27-07-2020,1533,927,37
13,27-07-2020,3383,1277,103
14,27-07-2020,1067,382,23
15,27-07-2020,1738,811,43
16,27-07-2020,786,480,24
17,27-07-2020,4495,2271,66
18,27-07-2020,352,253,5
19,27-07-2020,1053,358,22
20,27-07-2020,734,507,16
21,27-07-2020,1247,808,10
22,27-07-2020,3163,896,115
23,27-07-2020,1822,958,20
24,27-07-2020,696,195,10
25,27-07-2020,1237,491,22
26,27-07-2020,1074,327,41
27,27-07-2020,3612,2173,14
28,27-07-2020,1778,986,17
29,27-07-2020,2405,1744,27
30,27-07-2020,2052,1579,2
31,27-07-2020,36,32,3
1,28-07-2020,1408,730,42
2,28-07-2020,5382,2129,72
3,28-07-2020,2532,714,58
4,28-07-2020,1878,247,10
5,28-07-2020,48821,12761,957
6,28-07-2020,1947,1357,70
7,28-07-2020,573,319,6
8,28-07-2020,1542,766,33
9,28-07-2020,760,387,20
10,28-07-2020,518,146,6
11,28-07-2020,5098,2338,116
12,28-07-2020,1668,963,41
13,28-07-2020,3556,1333,109
14,28-07-2020,1140,438,25
15,28-07-2020,1846,844,48
16,28-07-2020,826,501,24
17,28-07-2020,4778,2310,72
18,28-07-2020,354,266,6
19,28-07-2020,1227,358,23
20,28-07-2020,878,518,17
21,28-07-2020,1343,864,10
22,28-07-2020,3383,1011,123
23,28-07-2020,1915,1089,21
24,28-07-2020,797,312,10
25,28-07-2020,1291,552,22
26,28-07-2020,1281,384,42
27,28-07-2020,3721,2228,21
28,28-07-2020,1825,1071,18
29,28-07-2020,2558,1945,28
30,28-07-2020,2119,1591,2
31,28-07-2020,36,32,3
1,29-07-2020,1465,751,44
2,29-07-2020,5720,2229,74
3,29-07-2020,2811,781,61
4,29-07-2020,1927,247,10
5,29-07-2020,51091,13879,987
6,29-07-2020,2038,1357,71
7,29-07-2020,593,334,6
8,29-07-2020,1638,861,34
9,29-07-2020,793,396,20
10,29-07-2020,570,160,6
11,29-07-2020,5306,2456,123
12,29-07-2020,1893,981,45
13,29-07-2020,3731,1513,116
14,29-07-2020,1201,448,28
15,29-07-2020,1941,844,52
16,29-07-2020,876,503,24
17,29-07-2020,4946,2429,82
18,29-07-2020,362,266,6
19,29-07-2020,1261,358,23
20,29-07-2020,962,567,18
21,29-07-2020,1413,864,10
22,29-07-2020,3583,1145,128
23,29-07-2020,1988,1120,23
24,29-07-2020,853,312,10
25,29-07-2020,1422,582,22
26,29-07-2020,1409,395,45
27,29-07-2020,3894,2311,25
28,29-07-2020,1900,1177,20
29,29-07-2020,2648,1984,29
30,29-07-2020,2233,1619,2
31,29-07-2020,36,32,3
1,30-07-2020,1591,806,46
2,30-07-2020,6063,2566,74
3,30-07-2020,3013,831,65
4,30-07-2020,2151,247,10
5,30-07-2020,53324,15791,1009
6,30-07-2020,2107,1401,73
7,30-07-2020,625,364,6
8,30-07-2020,1720,1037,34
9,30-07-2020,919,426,21
10,30-07-2020,617,160,6
11,30-07-2020,5504,2561,130
12,30-07-2020,1979,1066,46
13,30-07-2020,3911,1665,124
14,30-07-2020,1289,467,29
15,30-07-2020,2035,865,58
16,30-07-2020,934,521,25
17,30-07-2020,5166,2553,89
18,30-07-2020,386,266,6
19,30-07-2020,1293,448,25
20,30-07-2020,1040,577,19
21,30-07-2020,1500,914,10
22,30-07-2020,4013,1215,137
23,30-07-2020,2154,1311,23
24,30-07-2020,959,312,10
25,30-07-2020,1565,582,23
26,30-07-2020,1513,455,46
27,30-07-2020,4142,2372,29
28,30-07-2020,2020,1227,22
29,30-07-2020,2772,2014,29
30,30-07-2020,2291,1642,3
31,30-07-2020,36,32,3
1,31-07-2020,1679,806,47
2,31-07-2020,6403,2710,74
3,31-07-2020,3230,918,70
4,31-07-2020,2256,443,10
5,31-07-2020,55544,16896,1029
6,31-07-2020,2211,1474,75
7,31-07-2020,669,400,7
8,31-07-2020,1768,1078,34
9,31-07-2020,993,428,21
10,31-07-2020,652,186,6
11,31-07-2020,5708,2626,140
12,31-07-2020,2101,1202,48
13,31-07-2020,4091,1729,131
14,31-07-2020,1381,490,32
15,31-07-2020,2135,884,59
16,31-07-2020,991,553,25
17,31-07-2020,5310,2702,95
18,31-07-2020,416,288,9
19,31-07-2020,1325,490,25
20,31-07-2020,1078,595,19
21,31-07-2020,1565,956,10
22,31-07-2020,4217,1517,142
23,31-07-2020,2273,1356,25
