Date,District,Infected,Recovered,Deceased
29-12-2021,Bagalakote,35187,34852,333
30-12-2021,Bagalakote,35187,34852,333
31-12-2021,Bagalakote,35187,34852,333
01-01-2022,Bagalakote,35187,34852,333
02-01-2022,Bagalakote,35187,34852,333
03-01-2022,Bagalakote,35187,34854,333
04-01-2022,Bagalakote,35189,34854,333
05-01-2022,Bagalakote,35195,34854,333
06-01-2022,Bagalakote,35195,34854,333
07-01-2022,Bagalakote,35197,34854,333
08-01-2022,Bagalakote,35203,34854,333
09-01-2022,Bagalakote,35213,34854,333
10-01-2022,Bagalakote,35220,34854,333
11-01-2022,Bagalakote,35229,34854,333
12-01-2022,Bagalakote,35242,34854,333
13-01-2022,Bagalakote,35247,34866,333
14-01-2022,Bagalakote,35296,34866,333
15-01-2022,Bagalakote,35402,34866,333
16-01-2022,Bagalakote,35538,34866,333
17-01-2022,Bagalakote,35620,34897,333
18-01-2022,Bagalakote,35678,34924,333
19-01-2022,Bagalakote,35734,34979,334
20-01-2022,Bagalakote,35800,35064,335
21-01-2022,Bagalakote,35885,35126,335
22-01-2022,Bagalakote,35927,35271,338
23-01-2022,Bagalakote,36258,35357,338
24-01-2022,Bagalakote,36549,35425,338
25-01-2022,Bagalakote,36951,35527,339
26-01-2022,Bagalakote,37561,35652,339
27-01-2022,Bagalakote,37906,35749,340
28-01-2022,Bagalakote,38093,35844,340
29-01-2022,Bagalakote,38487,36148,342
30-01-2022,Bagalakote,38825,36326,346
31-01-2022,Bagalakote,39150,36541,346
01-02-2022,Bagalakote,39315,36935,348
02-02-2022,Bagalakote,39618,37362,348
03-02-2022,Bagalakote,39905,37913,348
04-02-2022,Bagalakote,40080,38323,349
05-02-2022,Bagalakote,40202,38672,350
06-02-2022,Bagalakote,40283,38745,352
07-02-2022,Bagalakote,40343,38971,353
08-02-2022,Bagalakote,40371,39143,354
09-02-2022,Bagalakote,40438,39333,355
10-02-2022,Bagalakote,40470,39526,356
11-02-2022,Bagalakote,40489,39569,358
12-02-2022,Bagalakote,40529,39614,358
13-02-2022,Bagalakote,40544,39679,359
14-02-2022,Bagalakote,40562,39764,359
15-02-2022,Bagalakote,40573,39828,360
16-02-2022,Bagalakote,40605,39879,362
17-02-2022,Bagalakote,40617,39918,364
18-02-2022,Bagalakote,40627,39944,365
19-02-2022,Bagalakote,40634,39995,366
20-02-2022,Bagalakote,40649,40026,366
21-02-2022,Bagalakote,40654,40044,366
22-02-2022,Bagalakote,40656,40079,367
23-02-2022,Bagalakote,40656,40111,367
24-02-2022,Bagalakote,40666,40117,367
25-02-2022,Bagalakote,40667,40136,367
26-02-2022,Bagalakote,40667,40224,367
27-02-2022,Bagalakote,40669,40251,367
28-02-2022,Bagalakote,40669,40267,367
01-03-2022,Bagalakote,40669,40288,367
02-03-2022,Bagalakote,40671,40292,367
03-03-2022,Bagalakote,40671,40293,367
04-03-2022,Bagalakote,40671,40298,367
05-03-2022,Bagalakote,40672,40301,367
06-03-2022,Bagalakote,40673,40301,367
07-03-2022,Bagalakote,40674,40303,367
08-03-2022,Bagalakote,40674,40304,367
09-03-2022,Bagalakote,40674,40305,367
10-03-2022,Bagalakote,40675,40305,367
11-03-2022,Bagalakote,40676,40305,367
12-03-2022,Bagalakote,40676,40305,367
13-03-2022,Bagalakote,40678,40307,367
14-03-2022,Bagalakote,40678,40307,367
15-03-2022,Bagalakote,40678,40307,367
16-03-2022,Bagalakote,40678,40308,367
17-03-2022,Bagalakote,40678,40308,367
18-03-2022,Bagalakote,40678,40309,367
19-03-2022,Bagalakote,40678,40309,367
20-03-2022,Bagalakote,40679,40311,367
21-03-2022,Bagalakote,40679,40311,367
22-03-2022,Bagalakote,40680,40311,367
23-03-2022,Bagalakote,40680,40311,367
24-03-2022,Bagalakote,40681,40311,367
25-03-2022,Bagalakote,40681,40311,367
26-03-2022,Bagalakote,40681,40311,367
27-03-2022,Bagalakote,40681,40311,367
28-03-2022,Bagalakote,40681,40311,367
29-03-2022,Bagalakote,40681,40313,367
30-03-2022,Bagalakote,40681,40313,367
31-03-2022,Bagalakote,40681,40313,367
01-04-2022,Bagalakote,40681,40313,367
02-04-2022,Bagalakote,40681,40313,367
03-04-2022,Bagalakote,40681,40313,367
04-04-2022,Bagalakote,40681,40313,367
05-04-2022,Bagalakote,40681,40313,367
06-04-2022,Bagalakote,40681,40313,367
07-04-2022,Bagalakote,40681,40313,367
08-04-2022,Bagalakote,40681,40314,367
09-04-2022,Bagalakote,40681,40314,367
10-04-2022,Bagalakote,40681,40314,367
11-04-2022,Bagalakote,40681,40314,367
12-04-2022,Bagalakote,40681,40314,367
13-04-2022,Bagalakote,40681,40314,367
14-04-2022,Bagalakote,40682,40314,367
15-04-2022,Bagalakote,40682,40314,367
16-04-2022,Bagalakote,40682,40314,367
17-04-2022,Bagalakote,40682,40314,367
18-04-2022,Bagalakote,40682,40314,367
19-04-2022,Bagalakote,40682,40314,367
20-04-2022,Bagalakote,40682,40314,367
21-04-2022,Bagalakote,40682,40314,367
22-04-2022,Bagalakote,40682,40314,367
23-04-2022,Bagalakote,40682,40315,367
24-04-2022,Bagalakote,40682,40315,367
25-04-2022,Bagalakote,40682,40315,367
26-04-2022,Bagalakote,40682,40315,367
27-04-2022,Bagalakote,40682,40315,367
28-04-2022,Bagalakote,40682,40315,367
29-04-2022,Bagalakote,40682,40315,367
30-04-2022,Bagalakote,40682,40315,367
01-05-2022,Bagalakote,40682,40315,367
02-05-2022,Bagalakote,40682,40315,367
03-05-2022,Bagalakote,40682,40315,367
04-05-2022,Bagalakote,40682,40315,367
05-05-2022,Bagalakote,40682,40315,367
06-05-2022,Bagalakote,40682,40315,367
08-05-2022,Bagalakote,40682,40315,367
09-05-2022,Bagalakote,40682,40315,367
10-05-2022,Bagalakote,40683,40315,367
11-05-2022,Bagalakote,40683,40315,367
12-05-2022,Bagalakote,40683,40316,367
13-05-2022,Bagalakote,40683,40316,367
14-05-2022,Bagalakote,40683,40316,367
15-05-2022,Bagalakote,40683,40316,367
16-05-2022,Bagalakote,40683,40316,367
17-05-2022,Bagalakote,40683,40316,367
18-05-2022,Bagalakote,40683,40316,367
19-05-2022,Bagalakote,40683,40316,367
20-05-2022,Bagalakote,40683,40316,367
21-05-2022,Bagalakote,40683,40316,367
22-05-2022,Bagalakote,40683,40316,367
23-05-2022,Bagalakote,40683,40316,367
24-05-2022,Bagalakote,40683,40316,367
25-05-2022,Bagalakote,40683,40316,367
26-05-2022,Bagalakote,40683,40316,367
27-05-2022,Bagalakote,40683,40316,367
28-05-2022,Bagalakote,40684,40316,367
29-05-2022,Bagalakote,40684,40316,367
30-05-2022,Bagalakote,40684,40316,367
31-05-2022,Bagalakote,40684,40316,368
01-06-2022,Bagalakote,40685,40316,368
02-06-2022,Bagalakote,40685,40316,368
03-06-2022,Bagalakote,40685,40316,368
04-06-2022,Bagalakote,40685,40316,368
05-06-2022,Bagalakote,40685,40316,368
06-06-2022,Bagalakote,40685,40316,368
07-06-2022,Bagalakote,40685,40316,368
08-06-2022,Bagalakote,40685,40316,368
09-06-2022,Bagalakote,40685,40316,368
10-06-2022,Bagalakote,40685,40316,368
11-06-2022,Bagalakote,40686,40316,368
12-06-2022,Bagalakote,40686,40316,368
13-06-2022,Bagalakote,40686,40316,368
14-06-2022,Bagalakote,40686,40316,368
15-06-2022,Bagalakote,40686,40317,368
16-06-2022,Bagalakote,40686,40317,368
17-06-2022,Bagalakote,40686,40317,368
18-06-2022,Bagalakote,40686,40318,368
19-06-2022,Bagalakote,40686,40318,368
20-06-2022,Bagalakote,40687,40318,368
21-06-2022,Bagalakote,40687,40318,368
22-06-2022,Bagalakote,40687,40318,368
23-06-2022,Bagalakote,40688,40318,368
24-06-2022,Bagalakote,40688,40318,368
25-06-2022,Bagalakote,40688,40318,368
26-06-2022,Bagalakote,40688,40318,368
27-06-2022,Bagalakote,40688,40319,368
28-06-2022,Bagalakote,40688,40320,368
29-06-2022,Bagalakote,40690,40320,368
30-06-2022,Bagalakote,40690,40320,368
01-07-2022,Bagalakote,40691,40320,368
02-07-2022,Bagalakote,40693,40322,368
03-07-2022,Bagalakote,40693,40322,368
04-07-2022,Bagalakote,40694,40322,368
05-07-2022,Bagalakote,40695,40322,368
06-07-2022,Bagalakote,40696,40322,368
07-07-2022,Bagalakote,40697,40323,368
08-07-2022,Bagalakote,40698,40325,368
09-07-2022,Bagalakote,40698,40325,368
10-07-2022,Bagalakote,40699,40326,368
11-07-2022,Bagalakote,40699,40327,368
12-07-2022,Bagalakote,40699,40327,368
13-07-2022,Bagalakote,40700,40331,368
14-07-2022,Bagalakote,40703,40331,368
15-07-2022,Bagalakote,40704,40331,368
16-07-2022,Bagalakote,40707,40331,368
17-07-2022,Bagalakote,40710,40332,368
18-07-2022,Bagalakote,40710,40335,368
19-07-2022,Bagalakote,40714,40335,368
20-07-2022,Bagalakote,40729,40336,368
21-07-2022,Bagalakote,40732,40337,368
22-07-2022,Bagalakote,40738,40339,368
23-07-2022,Bagalakote,40751,40343,368
24-07-2022,Bagalakote,40757,40359,368
25-07-2022,Bagalakote,40759,40365,368
26-07-2022,Bagalakote,40761,40373,368
27-07-2022,Bagalakote,40780,40375,368
28-07-2022,Bagalakote,40818,40383,368
29-07-2022,Bagalakote,40833,40392,368
30-07-2022,Bagalakote,40841,40393,368
31-07-2022,Bagalakote,40863,40394,368
01-08-2022,Bagalakote,40863,40417,368
02-08-2022,Bagalakote,40869,40450,368
03-08-2022,Bagalakote,40895,40464,368
04-08-2022,Bagalakote,40908,40479,368
05-08-2022,Bagalakote,40927,40494,368
06-08-2022,Bagalakote,40942,40506,368
07-08-2022,Bagalakote,40970,40509,368
08-08-2022,Bagalakote,40977,40535,368
09-08-2022,Bagalakote,40995,40544,368
10-08-2022,Bagalakote,41025,40554,368
11-08-2022,Bagalakote,41031,40589,368
12-08-2022,Bagalakote,41049,40607,368
13-08-2022,Bagalakote,41052,40626,368
14-08-2022,Bagalakote,41064,40631,368
15-08-2022,Bagalakote,41067,40646,368
16-08-2022,Bagalakote,41076,40653,369
17-08-2022,Bagalakote,41083,40668,369
18-08-2022,Bagalakote,41098,40682,369
19-08-2022,Bagalakote,41105,40689,369
20-08-2022,Bagalakote,41116,40698,369
21-08-2022,Bagalakote,41128,40702,369
22-08-2022,Bagalakote,41129,40714,369
23-08-2022,Bagalakote,41139,40726,369
24-08-2022,Bagalakote,41145,40732,369
25-08-2022,Bagalakote,41148,40747,369
26-08-2022,Bagalakote,41149,40758,369
27-08-2022,Bagalakote,41149,40760,369
28-08-2022,Bagalakote,41149,40760,369
29-08-2022,Bagalakote,41152,40773,369
30-08-2022,Bagalakote,41156,40776,369
31-08-2022,Bagalakote,41156,40780,369
01-09-2022,Bagalakote,41156,40781,369
02-09-2022,Bagalakote,41161,40781,369
03-09-2022,Bagalakote,41163,40783,369
04-09-2022,Bagalakote,41168,40783,369
05-09-2022,Bagalakote,41168,40787,369
06-09-2022,Bagalakote,41170,40787,369
07-09-2022,Bagalakote,41173,40787,369
08-09-2022,Bagalakote,41174,40796,369
09-09-2022,Bagalakote,41176,40796,369
10-09-2022,Bagalakote,41176,40796,369
11-09-2022,Bagalakote,41176,40796,369
12-09-2022,Bagalakote,41176,40801,369
13-09-2022,Bagalakote,41176,40802,369
14-09-2022,Bagalakote,41177,40805,369
15-09-2022,Bagalakote,41178,40807,369
16-09-2022,Bagalakote,41179,40807,369
17-09-2022,Bagalakote,41179,40807,369
18-09-2022,Bagalakote,41179,40807,369
19-09-2022,Bagalakote,41179,40807,369
20-09-2022,Bagalakote,41180,40809,369
21-09-2022,Bagalakote,41180,40809,369
22-09-2022,Bagalakote,41180,40809,369
23-09-2022,Bagalakote,41180,40810,369
24-09-2022,Bagalakote,41181,40810,369
25-09-2022,Bagalakote,41181,40810,369
26-09-2022,Bagalakote,41182,40811,369
27-09-2022,Bagalakote,41181,40811,369
28-09-2022,Bagalakote,41183,40811,369
29-09-2022,Bagalakote,41183,40811,369
30-09-2022,Bagalakote,41183,40812,369
01-10-2022,Bagalakote,41184,40812,369
02-10-2022,Bagalakote,41184,40812,369
03-10-2022,Bagalakote,41184,40812,369
04-10-2022,Bagalakote,41184,40812,369
05-10-2022,Bagalakote,41185,40812,369
06-10-2022,Bagalakote,41185,40815,369
07-10-2022,Bagalakote,41185,40815,369
08-10-2022,Bagalakote,41186,40815,369
09-10-2022,Bagalakote,41186,40815,369
10-10-2022,Bagalakote,41186,40815,369
11-10-2022,Bagalakote,41187,40815,369
12-10-2022,Bagalakote,41187,40815,369
13-10-2022,Bagalakote,41188,40816,369
14-10-2022,Bagalakote,41189,40817,369
15-10-2022,Bagalakote,41190,40818,369
16-10-2022,Bagalakote,41190,40818,369
17-10-2022,Bagalakote,41191,40819,369
18-10-2022,Bagalakote,41191,40819,369
19-10-2022,Bagalakote,41191,40819,369
20-10-2022,Bagalakote,41191,40820,369
21-10-2022,Bagalakote,41191,40820,369
22-10-2022,Bagalakote,41191,40820,369
23-10-2022,Bagalakote,41193,40820,369
24-10-2022,Bagalakote,41193,40820,369
25-10-2022,Bagalakote,41193,40820,369
26-10-2022,Bagalakote,41193,40820,369
27-10-2022,Bagalakote,41193,40822,369
28-10-2022,Bagalakote,41194,40823,369
01-11-2022,Bagalakote,41198,40825,369
02-11-2022,Bagalakote,41198,40825,369
03-11-2022,Bagalakote,41201,40827,369
04-11-2022,Bagalakote,41202,40827,369
05-11-2022,Bagalakote,41203,40829,369
06-11-2022,Bagalakote,41203,40829,369
07-11-2022,Bagalakote,41203,40829,369
08-11-2022,Bagalakote,41204,40829,369
09-11-2022,Bagalakote,41204,40832,369
10-11-2022,Bagalakote,41204,40832,369
11-11-2022,Bagalakote,41204,40832,369
12-11-2022,Bagalakote,41204,40832,369
13-11-2022,Bagalakote,41204,40832,369
14-11-2022,Bagalakote,41204,40835,369
15-11-2022,Bagalakote,0,0,0
16-11-2022,Bagalakote,0,0,0
17-11-2022,Bagalakote,0,0,0
18-11-2022,Bagalakote,0,0,0
19-11-2022,Bagalakote,0,0,0
20-11-2022,Bagalakote,0,0,0
21-11-2022,Bagalakote,0,0,0
22-11-2022,Bagalakote,0,0,0
23-11-2022,Bagalakote,0,0,0
24-11-2022,Bagalakote,0,0,0
25-11-2022,Bagalakote,0,0,0
26-11-2022,Bagalakote,0,0,0
27-11-2022,Bagalakote,0,0,0
28-11-2022,Bagalakote,0,0,0
29-11-2022,Bagalakote,0,0,0
30-11-2022,Bagalakote,0,0,0
01-12-2022,Bagalakote,0,0,0
02-12-2022,Bagalakote,0,0,0
03-12-2022,Bagalakote,0,0,0
04-12-2022,Bagalakote,0,0,0
05-12-2022,Bagalakote,0,0,0
06-12-2022,Bagalakote,0,0,0
07-12-2022,Bagalakote,0,0,0
08-12-2022,Bagalakote,0,0,0
09-12-2022,Bagalakote,0,0,0
10-12-2022,Bagalakote,0,0,0
11-12-2022,Bagalakote,0,0,0
12-12-2022,Bagalakote,0,0,0
13-12-2022,Bagalakote,0,0,0
14-12-2022,Bagalakote,0,0,0
15-12-2022,Bagalakote,0,0,0
16-12-2022,Bagalakote,0,0,0
17-12-2022,Bagalakote,0,0,0
18-12-2022,Bagalakote,0,0,0
19-12-2022,Bagalakote,0,0,0
20-12-2022,Bagalakote,0,0,0
21-12-2022,Bagalakote,0,0,0
22-12-2022,Bagalakote,0,0,0
23-12-2022,Bagalakote,0,0,0
24-12-2022,Bagalakote,0,0,0
25-12-2022,Bagalakote,0,0,0
26-12-2022,Bagalakote,0,0,0
27-12-2022,Bagalakote,0,0,0
28-12-2022,Bagalakote,0,0,0
29-12-2022,Bagalakote,0,0,0
30-12-2022,Bagalakote,0,0,0
31-12-2022,Bagalakote,0,0,0
01-01-2023,Bagalakote,0,0,0
02-01-2023,Bagalakote,0,0,0
03-01-2023,Bagalakote,0,0,0
04-01-2023,Bagalakote,0,0,0
05-01-2023,Bagalakote,0,0,0
06-01-2023,Bagalakote,0,0,0
07-01-2023,Bagalakote,0,0,0
08-01-2023,Bagalakote,0,0,0
09-01-2023,Bagalakote,0,0,0
10-01-2023,Bagalakote,0,0,0
11-01-2023,Bagalakote,0,0,0
12-01-2023,Bagalakote,0,0,0
13-01-2023,Bagalakote,0,0,0
14-01-2023,Bagalakote,0,0,0
15-01-2023,Bagalakote,0,0,0
16-01-2023,Bagalakote,0,0,0
17-01-2023,Bagalakote,0,0,0
18-01-2023,Bagalakote,0,0,0
19-01-2023,Bagalakote,0,0,0
20-01-2023,Bagalakote,0,0,0
21-01-2023,Bagalakote,0,0,0
22-01-2023,Bagalakote,0,0,0
23-01-2023,Bagalakote,0,0,0
24-01-2023,Bagalakote,0,0,0
25-01-2023,Bagalakote,0,0,0
26-01-2023,Bagalakote,0,0,0
27-01-2023,Bagalakote,0,0,0
28-01-2023,Bagalakote,0,0,0
29-01-2023,Bagalakote,0,0,0
30-01-2023,Bagalakote,0,0,0
31-01-2023,Bagalakote,0,0,0
01-02-2023,Bagalakote,0,0,0
22-03-2020,Ballari,0,0,0
23-03-2020,Ballari,0,0,0
24-03-2020,Ballari,0,0,0
25-03-2020,Ballari,0,0,0
26-03-2020,Ballari,0,0,0
27-03-2020,Ballari,0,0,0
28-03-2020,Ballari,0,0,0
29-03-2020,Ballari,0,0,0
30-03-2020,Ballari,0,0,0
31-03-2020,Ballari,3,0,0
01-04-2020,Ballari,3,0,0
02-04-2020,Ballari,4,0,0
03-04-2020,Ballari,4,0,0
04-04-2020,Ballari,5,0,0
05-04-2020,Ballari,6,0,0
06-04-2020,Ballari,6,0,0
07-04-2020,Ballari,6,0,0
08-04-2020,Ballari,6,0,0
09-04-2020,Ballari,6,0,0
10-04-2020,Ballari,6,0,0
11-04-2020,Ballari,6,0,0
12-04-2020,Ballari,6,0,0
13-04-2020,Ballari,6,0,0
14-04-2020,Ballari,6,0,0
15-04-2020,Ballari,6,0,0
16-04-2020,Ballari,6,0,0
17-04-2020,Ballari,13,0,0
18-04-2020,Ballari,13,0,0
19-04-2020,Ballari,13,0,0
20-04-2020,Ballari,13,0,0
21-04-2020,Ballari,13,0,0
22-04-2020,Ballari,13,0,0
23-04-2020,Ballari,13,3,0
24-04-2020,Ballari,13,3,0
25-04-2020,Ballari,13,3,0
26-04-2020,Ballari,13,5,0
27-04-2020,Ballari,13,5,0
28-04-2020,Ballari,13,5,0
29-04-2020,Ballari,13,5,0
30-04-2020,Ballari,13,5,0
01-05-2020,Ballari,13,7,0
02-05-2020,Ballari,13,7,0
03-05-2020,Ballari,13,8,0
04-05-2020,Ballari,13,8,0
05-05-2020,Ballari,14,8,0
06-05-2020,Ballari,14,8,0
07-05-2020,Ballari,14,9,0
08-05-2020,Ballari,15,11,0
09-05-2020,Ballari,15,11,0
10-05-2020,Ballari,15,11,0
11-05-2020,Ballari,15,11,0
12-05-2020,Ballari,16,11,0
13-05-2020,Ballari,17,12,0
14-05-2020,Ballari,17,12,0
15-05-2020,Ballari,17,13,0
16-05-2020,Ballari,18,13,0
17-05-2020,Ballari,18,13,0
18-05-2020,Ballari,19,13,0
19-05-2020,Ballari,19,13,1
20-05-2020,Ballari,19,13,1
21-05-2020,Ballari,30,13,1
22-05-2020,Ballari,30,13,1
23-05-2020,Ballari,33,13,1
24-05-2020,Ballari,33,13,1
25-05-2020,Ballari,36,13,1
26-05-2020,Ballari,37,13,1
27-05-2020,Ballari,38,14,1
28-05-2020,Ballari,38,14,1
29-05-2020,Ballari,47,14,1
30-05-2020,Ballari,47,14,1
31-05-2020,Ballari,48,14,1
01-06-2020,Ballari,51,14,1
02-06-2020,Ballari,51,25,1
03-06-2020,Ballari,52,30,1
04-06-2020,Ballari,53,35,1
05-06-2020,Ballari,54,35,1
06-06-2020,Ballari,54,43,1
07-06-2020,Ballari,60,43,1
08-06-2020,Ballari,68,43,1
09-06-2020,Ballari,68,43,1
10-06-2020,Ballari,71,43,1
11-06-2020,Ballari,71,43,1
12-06-2020,Ballari,168,43,1
13-06-2020,Ballari,179,49,1
14-06-2020,Ballari,187,55,1
15-06-2020,Ballari,197,55,1
16-06-2020,Ballari,250,55,1
17-06-2020,Ballari,279,55,2
18-06-2020,Ballari,327,92,2
19-06-2020,Ballari,364,90,2
20-06-2020,Ballari,402,98,2
21-06-2020,Ballari,442,110,2
22-06-2020,Ballari,442,112,3
23-06-2020,Ballari,495,145,4
24-06-2020,Ballari,529,145,8
25-06-2020,Ballari,555,194,8
26-06-2020,Ballari,602,232,9
27-06-2020,Ballari,626,292,10
28-06-2020,Ballari,697,313,11
29-06-2020,Ballari,773,313,23
30-06-2020,Ballari,834,405,29
01-07-2020,Ballari,919,405,29
02-07-2020,Ballari,984,467,33
03-07-2020,Ballari,1081,495,34
04-07-2020,Ballari,1154,515,34
05-07-2020,Ballari,1244,552,35
06-07-2020,Ballari,1343,570,36
07-07-2020,Ballari,1388,597,36
08-07-2020,Ballari,1447,627,40
09-07-2020,Ballari,1488,665,40
10-07-2020,Ballari,1554,742,41
11-07-2020,Ballari,1619,972,42
12-07-2020,Ballari,1682,992,42
13-07-2020,Ballari,1788,1024,42
14-07-2020,Ballari,1887,1041,47
15-07-2020,Ballari,2023,1102,47
16-07-2020,Ballari,2067,1147,51
17-07-2020,Ballari,2200,1181,54
18-07-2020,Ballari,2355,1203,57
19-07-2020,Ballari,2428,1288,60
20-07-2020,Ballari,2662,1324,62
21-07-2020,Ballari,2855,1332,62
22-07-2020,Ballari,2989,1371,62
23-07-2020,Ballari,3153,1407,67
24-07-2020,Ballari,3289,1460,69
25-07-2020,Ballari,3511,1540,69
26-07-2020,Ballari,4090,1557,69
27-07-2020,Ballari,4930,1600,72
28-07-2020,Ballari,5382,2129,72
29-07-2020,Ballari,5720,2229,74
30-07-2020,Ballari,6063,2566,74
31-07-2020,Ballari,6403,2710,74
01-08-2020,Ballari,6672,3118,75
02-08-2020,Ballari,7049,3223,77
03-08-2020,Ballari,7354,3241,79
04-08-2020,Ballari,7638,3724,84
05-08-2020,Ballari,8269,3876,84
06-08-2020,Ballari,8700,4299,88
07-08-2020,Ballari,9384,4926,93
08-08-2020,Ballari,9991,5106,102
09-08-2020,Ballari,10371,5254,111
10-08-2020,Ballari,10624,5447,118
11-08-2020,Ballari,11360,5851,122
12-08-2020,Ballari,11995,6231,130
13-08-2020,Ballari,12440,6671,139
14-08-2020,Ballari,13048,6948,148
15-08-2020,Ballari,13807,7504,154
16-08-2020,Ballari,14188,8208,163
17-08-2020,Ballari,14507,8554,169
18-08-2020,Ballari,15180,9054,178
19-08-2020,Ballari,15717,9683,187
20-08-2020,Ballari,16200,10072,195
21-08-2020,Ballari,16740,10476,204
22-08-2020,Ballari,17273,10998,211
23-08-2020,Ballari,17679,11302,218
24-08-2020,Ballari,17985,11744,224
25-08-2020,Ballari,18536,12748,230
26-08-2020,Ballari,19046,13264,237
27-08-2020,Ballari,19596,13724,243
28-08-2020,Ballari,20080,14347,248
29-08-2020,Ballari,20548,15120,252
30-08-2020,Ballari,20976,15394,255
31-08-2020,Ballari,21341,15974,260
01-09-2020,Ballari,21734,16325,264
02-09-2020,Ballari,22167,16795,269
03-09-2020,Ballari,22591,17231,273
04-09-2020,Ballari,23038,17640,281
05-09-2020,Ballari,23404,18217,286
06-09-2020,Ballari,23800,18860,294
07-09-2020,Ballari,24066,19500,301
08-09-2020,Ballari,24470,19710,307
09-09-2020,Ballari,25029,20201,315
10-09-2020,Ballari,25404,20616,322
11-09-2020,Ballari,25786,20975,330
12-09-2020,Ballari,26152,21322,338
13-09-2020,Ballari,26813,21728,346
14-09-2020,Ballari,27077,22002,353
15-09-2020,Ballari,27131,22002,353
16-09-2020,Ballari,27512,22002,353
17-09-2020,Ballari,28189,22955,360
18-09-2020,Ballari,28485,23317,385
19-09-2020,Ballari,28785,23532,392
20-09-2020,Ballari,29083,23707,400
21-09-2020,Ballari,29279,24661,409
22-09-2020,Ballari,29460,25111,418
23-09-2020,Ballari,29652,25111,418
24-09-2020,Ballari,29673,25191,428
25-09-2020,Ballari,30171,25399,436
26-09-2020,Ballari,30633,25925,443
27-09-2020,Ballari,30943,26560,452
28-09-2020,Ballari,31107,28049,458
29-09-2020,Ballari,31420,28344,460
30-09-2020,Ballari,31529,28833,462
01-10-2020,Ballari,32015,28911,464
02-10-2020,Ballari,32277,28968,466
03-10-2020,Ballari,32530,29208,470
04-10-2020,Ballari,32834,29443,473
05-10-2020,Ballari,33004,29676,478
06-10-2020,Ballari,33257,30030,482
07-10-2020,Ballari,33515,30153,482
08-10-2020,Ballari,33763,30428,485
09-10-2020,Ballari,33980,30785,487
10-10-2020,Ballari,34205,31057,490
11-10-2020,Ballari,34431,31433,492
12-10-2020,Ballari,34573,31612,494
13-10-2020,Ballari,34611,31860,497
14-10-2020,Ballari,34886,32041,500
15-10-2020,Ballari,35168,32272,503
16-10-2020,Ballari,35342,32555,505
17-10-2020,Ballari,35531,32954,507
18-10-2020,Ballari,35702,33161,509
19-10-2020,Ballari,35888,33442,512
20-10-2020,Ballari,36076,33606,513
21-10-2020,Ballari,36221,33816,515
22-10-2020,Ballari,36439,33994,517
23-10-2020,Ballari,36554,34175,519
24-10-2020,Ballari,36683,34376,521
25-10-2020,Ballari,36815,34551,523
26-10-2020,Ballari,36862,34719,525
27-10-2020,Ballari,36926,34887,528
28-10-2020,Ballari,36995,35073,531
29-10-2020,Ballari,37069,35248,531
30-10-2020,Ballari,37151,35444,535
31-10-2020,Ballari,37221,35610,537
01-11-2020,Ballari,37284,35808,539
02-11-2020,Ballari,37344,35963,540
03-11-2020,Ballari,37387,36164,542
04-11-2020,Ballari,37453,36260,545
05-11-2020,Ballari,37499,36320,547
06-11-2020,Ballari,37565,36387,549
07-11-2020,Ballari,37620,36453,550
08-11-2020,Ballari,37673,36514,553
09-11-2020,Ballari,37710,36581,556
10-11-2020,Ballari,37744,36660,558
11-11-2020,Ballari,37785,36724,561
12-11-2020,Ballari,37826,36774,563
13-11-2020,Ballari,37854,36834,565
