DISTRICTCODE,Date,ICU
27,13-02-2021,4
28,13-02-2021,3
29,13-02-2021,0
30,13-02-2021,0
1,14-02-2021,1
2,14-02-2021,0
3,14-02-2021,6
4,14-02-2021,3
5,14-02-2021,64
6,14-02-2021,4
7,14-02-2021,1
8,14-02-2021,0
9,14-02-2021,0
10,14-02-2021,0
11,14-02-2021,5
12,14-02-2021,1
13,14-02-2021,4
14,14-02-2021,3
15,14-02-2021,6
16,14-02-2021,0
17,14-02-2021,13
18,14-02-2021,2
19,14-02-2021,0
20,14-02-2021,1
21,14-02-2021,0
22,14-02-2021,5
23,14-02-2021,0
24,14-02-2021,0
25,14-02-2021,3
26,14-02-2021,4
27,14-02-2021,4
28,14-02-2021,2
29,14-02-2021,0
30,14-02-2021,0
1,15-02-2021,1
2,15-02-2021,0
3,15-02-2021,6
4,15-02-2021,3
5,15-02-2021,64
6,15-02-2021,3
7,15-02-2021,1
8,15-02-2021,0
9,15-02-2021,0
10,15-02-2021,0
11,15-02-2021,5
12,15-02-2021,1
13,15-02-2021,4
14,15-02-2021,2
15,15-02-2021,6
16,15-02-2021,0
17,15-02-2021,12
18,15-02-2021,1
19,15-02-2021,0
20,15-02-2021,1
21,15-02-2021,0
22,15-02-2021,5
23,15-02-2021,0
24,15-02-2021,0
25,15-02-2021,3
26,15-02-2021,4
27,15-02-2021,4
28,15-02-2021,2
29,15-02-2021,0
30,15-02-2021,0
1,16-02-2021,1
2,16-02-2021,0
3,16-02-2021,5
4,16-02-2021,3
5,16-02-2021,64
6,16-02-2021,3
7,16-02-2021,1
8,16-02-2021,0
9,16-02-2021,0
10,16-02-2021,0
11,16-02-2021,5
12,16-02-2021,2
13,16-02-2021,3
14,16-02-2021,2
15,16-02-2021,6
16,16-02-2021,0
17,16-02-2021,10
18,16-02-2021,1
19,16-02-2021,0
20,16-02-2021,1
21,16-02-2021,0
22,16-02-2021,5
23,16-02-2021,0
24,16-02-2021,0
25,16-02-2021,3
26,16-02-2021,4
27,16-02-2021,4
28,16-02-2021,2
29,16-02-2021,0
30,16-02-2021,0
1,17-02-2021,1
2,17-02-2021,0
3,17-02-2021,5
4,17-02-2021,3
5,17-02-2021,63
6,17-02-2021,3
7,17-02-2021,1
8,17-02-2021,0
9,17-02-2021,0
10,17-02-2021,0
11,17-02-2021,5
12,17-02-2021,3
13,17-02-2021,3
14,17-02-2021,2
15,17-02-2021,6
16,17-02-2021,0
17,17-02-2021,10
18,17-02-2021,1
19,17-02-2021,0
20,17-02-2021,0
21,17-02-2021,0
22,17-02-2021,5
23,17-02-2021,0
24,17-02-2021,0
25,17-02-2021,3
26,17-02-2021,4
27,17-02-2021,4
28,17-02-2021,2
29,17-02-2021,0
30,17-02-2021,0
1,18-02-2021,1
2,18-02-2021,0
3,18-02-2021,4
4,18-02-2021,3
5,18-02-2021,63
6,18-02-2021,3
7,18-02-2021,0
8,18-02-2021,0
9,18-02-2021,0
10,18-02-2021,0
11,18-02-2021,3
12,18-02-2021,3
13,18-02-2021,3
14,18-02-2021,1
15,18-02-2021,5
16,18-02-2021,0
17,18-02-2021,10
18,18-02-2021,1
19,18-02-2021,1
20,18-02-2021,0
21,18-02-2021,1
22,18-02-2021,5
23,18-02-2021,0
24,18-02-2021,0
25,18-02-2021,3
26,18-02-2021,5
27,18-02-2021,4
28,18-02-2021,2
29,18-02-2021,4
30,18-02-2021,0
1,19-02-2021,1
2,19-02-2021,0
3,19-02-2021,4
4,19-02-2021,3
5,19-02-2021,63
6,19-02-2021,2
7,19-02-2021,0
8,19-02-2021,0
9,19-02-2021,0
10,19-02-2021,0
11,19-02-2021,3
12,19-02-2021,2
13,19-02-2021,3
14,19-02-2021,1
15,19-02-2021,5
16,19-02-2021,0
17,19-02-2021,9
18,19-02-2021,1
19,19-02-2021,1
20,19-02-2021,0
21,19-02-2021,1
22,19-02-2021,5
23,19-02-2021,0
24,19-02-2021,0
25,19-02-2021,3
26,19-02-2021,8
27,19-02-2021,4
28,19-02-2021,2
29,19-02-2021,4
30,19-02-2021,0
1,20-02-2021,1
2,20-02-2021,0
3,20-02-2021,4
4,20-02-2021,3
5,20-02-2021,62
6,20-02-2021,3
7,20-02-2021,0
8,20-02-2021,0
9,20-02-2021,0
10,20-02-2021,0
11,20-02-2021,3
12,20-02-2021,2
13,20-02-2021,3
14,20-02-2021,3
15,20-02-2021,5
16,20-02-2021,0
17,20-02-2021,9
18,20-02-2021,1
19,20-02-2021,2
20,20-02-2021,1
21,20-02-2021,1
22,20-02-2021,5
23,20-02-2021,0
24,20-02-2021,0
25,20-02-2021,3
26,20-02-2021,8
27,20-02-2021,3
28,20-02-2021,1
29,20-02-2021,4
30,20-02-2021,0
1,21-02-2021,1
2,21-02-2021,0
3,21-02-2021,6
4,21-02-2021,3
5,21-02-2021,60
6,21-02-2021,3
7,21-02-2021,0
8,21-02-2021,0
9,21-02-2021,0
10,21-02-2021,0
11,21-02-2021,3
12,21-02-2021,2
13,21-02-2021,3
14,21-02-2021,2
15,21-02-2021,5
16,21-02-2021,0
17,21-02-2021,9
18,21-02-2021,1
19,21-02-2021,3
20,21-02-2021,1
21,21-02-2021,1
22,21-02-2021,5
23,21-02-2021,0
24,21-02-2021,0
25,21-02-2021,3
26,21-02-2021,8
27,21-02-2021,3
28,21-02-2021,1
29,21-02-2021,4
30,21-02-2021,0
1,22-02-2021,1
2,22-02-2021,0
3,22-02-2021,6
4,22-02-2021,3
5,22-02-2021,60
6,22-02-2021,4
7,22-02-2021,0
8,22-02-2021,0
9,22-02-2021,0
10,22-02-2021,0
11,22-02-2021,1
12,22-02-2021,4
13,22-02-2021,4
14,22-02-2021,3
15,22-02-2021,5
16,22-02-2021,0
17,22-02-2021,9
18,22-02-2021,2
19,22-02-2021,3
20,22-02-2021,1
21,22-02-2021,1
22,22-02-2021,4
23,22-02-2021,0
24,22-02-2021,0
25,22-02-2021,3
26,22-02-2021,7
27,22-02-2021,3
28,22-02-2021,1
29,22-02-2021,3
30,22-02-2021,0
1,23-02-2021,1
2,23-02-2021,0
3,23-02-2021,6
4,23-02-2021,3
5,23-02-2021,54
6,23-02-2021,5
7,23-02-2021,0
8,23-02-2021,0
9,23-02-2021,0
10,23-02-2021,0
11,23-02-2021,2
12,23-02-2021,2
13,23-02-2021,4
14,23-02-2021,3
15,23-02-2021,5
16,23-02-2021,0
17,23-02-2021,9
18,23-02-2021,0
19,23-02-2021,3
20,23-02-2021,1
21,23-02-2021,1
22,23-02-2021,4
23,23-02-2021,0
24,23-02-2021,0
25,23-02-2021,3
26,23-02-2021,8
27,23-02-2021,3
28,23-02-2021,2
29,23-02-2021,3
30,23-02-2021,0
1,24-02-2021,2
2,24-02-2021,0
3,24-02-2021,5
4,24-02-2021,3
5,24-02-2021,56
6,24-02-2021,4
7,24-02-2021,0
8,24-02-2021,0
9,24-02-2021,0
10,24-02-2021,0
11,24-02-2021,2
12,24-02-2021,1
13,24-02-2021,4
14,24-02-2021,2
15,24-02-2021,5
16,24-02-2021,0
17,24-02-2021,10
18,24-02-2021,0
19,24-02-2021,3
20,24-02-2021,1
21,24-02-2021,2
22,24-02-2021,4
23,24-02-2021,0
24,24-02-2021,0
25,24-02-2021,3
26,24-02-2021,7
27,24-02-2021,3
28,24-02-2021,2
29,24-02-2021,3
30,24-02-2021,0
1,25-02-2021,3
2,25-02-2021,0
3,25-02-2021,5
4,25-02-2021,3
5,25-02-2021,56
6,25-02-2021,5
7,25-02-2021,0
8,25-02-2021,0
9,25-02-2021,0
10,25-02-2021,0
11,25-02-2021,2
12,25-02-2021,1
13,25-02-2021,5
14,25-02-2021,2
15,25-02-2021,4
16,25-02-2021,0
17,25-02-2021,10
18,25-02-2021,0
19,25-02-2021,1
20,25-02-2021,1
21,25-02-2021,3
22,25-02-2021,4
23,25-02-2021,0
24,25-02-2021,0
25,25-02-2021,3
26,25-02-2021,6
27,25-02-2021,3
28,25-02-2021,1
29,25-02-2021,3
30,25-02-2021,0
1,26-02-2021,3
2,26-02-2021,0
3,26-02-2021,5
4,26-02-2021,3
5,26-02-2021,56
6,26-02-2021,6
7,26-02-2021,0
8,26-02-2021,0
9,26-02-2021,0
10,26-02-2021,0
11,26-02-2021,3
12,26-02-2021,1
13,26-02-2021,5
14,26-02-2021,1
15,26-02-2021,4
16,26-02-2021,0
17,26-02-2021,9
18,26-02-2021,0
19,26-02-2021,1
20,26-02-2021,1
21,26-02-2021,3
22,26-02-2021,4
23,26-02-2021,0
24,26-02-2021,0
25,26-02-2021,3
26,26-02-2021,6
27,26-02-2021,3
28,26-02-2021,1
29,26-02-2021,3
30,26-02-2021,0
1,27-02-2021,3
2,27-02-2021,0
3,27-02-2021,5
4,27-02-2021,3
5,27-02-2021,54
6,27-02-2021,5
7,27-02-2021,0
8,27-02-2021,0
9,27-02-2021,2
10,27-02-2021,0
11,27-02-2021,3
12,27-02-2021,1
13,27-02-2021,5
14,27-02-2021,3
15,27-02-2021,4
16,27-02-2021,0
17,27-02-2021,9
18,27-02-2021,0
19,27-02-2021,2
20,27-02-2021,1
21,27-02-2021,3
22,27-02-2021,4
23,27-02-2021,0
24,27-02-2021,0
25,27-02-2021,3
26,27-02-2021,4
27,27-02-2021,3
28,27-02-2021,1
29,27-02-2021,3
30,27-02-2021,0
1,28-02-2021,2
2,28-02-2021,0
3,28-02-2021,5
4,28-02-2021,3
5,28-02-2021,53
6,28-02-2021,5
7,28-02-2021,0
8,28-02-2021,0
9,28-02-2021,0
10,28-02-2021,0
11,28-02-2021,3
12,28-02-2021,1
13,28-02-2021,7
14,28-02-2021,3
15,28-02-2021,4
16,28-02-2021,0
17,28-02-2021,9
18,28-02-2021,0
19,28-02-2021,3
20,28-02-2021,1
21,28-02-2021,3
22,28-02-2021,4
23,28-02-2021,0
24,28-02-2021,0
25,28-02-2021,3
26,28-02-2021,5
27,28-02-2021,3
28,28-02-2021,1
29,28-02-2021,3
30,28-02-2021,0
1,01-03-2021,1
2,01-03-2021,0
3,01-03-2021,5
4,01-03-2021,3
5,01-03-2021,52
6,01-03-2021,6
7,01-03-2021,0
8,01-03-2021,0
9,01-03-2021,0
10,01-03-2021,1
11,01-03-2021,3
12,01-03-2021,1
13,01-03-2021,6
14,01-03-2021,3
15,01-03-2021,4
16,01-03-2021,0
17,01-03-2021,9
18,01-03-2021,0
19,01-03-2021,3
20,01-03-2021,1
21,01-03-2021,3
22,01-03-2021,4
23,01-03-2021,0
24,01-03-2021,0
25,01-03-2021,3
26,01-03-2021,4
27,01-03-2021,3
28,01-03-2021,1
29,01-03-2021,2
30,01-03-2021,0
1,02-03-2021,1
2,02-03-2021,0
3,02-03-2021,6
4,02-03-2021,3
5,02-03-2021,51
6,02-03-2021,7
7,02-03-2021,0
8,02-03-2021,0
9,02-03-2021,0
10,02-03-2021,1
11,02-03-2021,3
12,02-03-2021,0
13,02-03-2021,5
14,02-03-2021,2
15,02-03-2021,4
16,02-03-2021,0
17,02-03-2021,10
18,02-03-2021,0
19,02-03-2021,3
20,02-03-2021,0
21,02-03-2021,3
22,02-03-2021,4
23,02-03-2021,0
24,02-03-2021,0
25,02-03-2021,3
26,02-03-2021,4
27,02-03-2021,3
28,02-03-2021,1
29,02-03-2021,2
30,02-03-2021,0
1,03-03-2021,1
2,03-03-2021,0
3,03-03-2021,6
4,03-03-2021,3
5,03-03-2021,50
6,03-03-2021,7
7,03-03-2021,5
8,03-03-2021,0
9,03-03-2021,0
10,03-03-2021,1
11,03-03-2021,4
12,03-03-2021,0
13,03-03-2021,3
14,03-03-2021,1
15,03-03-2021,2
16,03-03-2021,0
17,03-03-2021,10
18,03-03-2021,0
19,03-03-2021,2
20,03-03-2021,0
21,03-03-2021,3
22,03-03-2021,4
23,03-03-2021,0
24,03-03-2021,0
25,03-03-2021,3
26,03-03-2021,5
27,03-03-2021,3
28,03-03-2021,1
29,03-03-2021,2
30,03-03-2021,0
1,04-03-2021,1
2,04-03-2021,0
3,04-03-2021,5
4,04-03-2021,3
5,04-03-2021,49
6,04-03-2021,9
7,04-03-2021,1
8,04-03-2021,0
9,04-03-2021,0
10,04-03-2021,1
11,04-03-2021,4
12,04-03-2021,1
13,04-03-2021,3
14,04-03-2021,1
15,04-03-2021,2
16,04-03-2021,0
17,04-03-2021,10
18,04-03-2021,0
19,04-03-2021,4
20,04-03-2021,0
21,04-03-2021,3
22,04-03-2021,4
23,04-03-2021,0
24,04-03-2021,0
25,04-03-2021,3
26,04-03-2021,5
27,04-03-2021,3
28,04-03-2021,1
29,04-03-2021,2
30,04-03-2021,0
1,05-03-2021,1
2,05-03-2021,0
3,05-03-2021,6
4,05-03-2021,3
5,05-03-2021,50
6,05-03-2021,4
7,05-03-2021,0
8,05-03-2021,0
9,05-03-2021,0
10,05-03-2021,1
11,05-03-2021,4
12,05-03-2021,1
13,05-03-2021,3
14,05-03-2021,1
15,05-03-2021,2
16,05-03-2021,0
17,05-03-2021,10
18,05-03-2021,0
19,05-03-2021,3
20,05-03-2021,0
21,05-03-2021,3
22,05-03-2021,5
23,05-03-2021,0
24,05-03-2021,0
25,05-03-2021,3
26,05-03-2021,5
27,05-03-2021,3
28,05-03-2021,2
29,05-03-2021,2
30,05-03-2021,0
1,06-03-2021,0
2,06-03-2021,0
3,06-03-2021,6
4,06-03-2021,3
5,06-03-2021,50
6,06-03-2021,4
7,06-03-2021,0
8,06-03-2021,0
9,06-03-2021,0
10,06-03-2021,0
11,06-03-2021,4
12,06-03-2021,1
13,06-03-2021,3
14,06-03-2021,1
15,06-03-2021,2
16,06-03-2021,0
17,06-03-2021,10
18,06-03-2021,0
19,06-03-2021,2
20,06-03-2021,0
21,06-03-2021,4
22,06-03-2021,5
23,06-03-2021,0
24,06-03-2021,0
25,06-03-2021,3
26,06-03-2021,5
27,06-03-2021,2
28,06-03-2021,2
29,06-03-2021,2
30,06-03-2021,0
1,07-03-2021,0
2,07-03-2021,0
3,07-03-2021,4
4,07-03-2021,3
5,07-03-2021,49
6,07-03-2021,6
7,07-03-2021,4
8,07-03-2021,0
9,07-03-2021,0
10,07-03-2021,0
11,07-03-2021,4
12,07-03-2021,2
13,07-03-2021,3
14,07-03-2021,1
15,07-03-2021,4
16,07-03-2021,0
17,07-03-2021,10
18,07-03-2021,1
19,07-03-2021,1
20,07-03-2021,0
21,07-03-2021,4
22,07-03-2021,5
23,07-03-2021,0
24,07-03-2021,0
25,07-03-2021,3
26,07-03-2021,5
27,07-03-2021,2
28,07-03-2021,2
29,07-03-2021,2
30,07-03-2021,0
1,08-03-2021,0
2,08-03-2021,0
3,08-03-2021,4
4,08-03-2021,3
5,08-03-2021,49
6,08-03-2021,7
7,08-03-2021,4
8,08-03-2021,0
9,08-03-2021,0
10,08-03-2021,0
11,08-03-2021,4
12,08-03-2021,2
13,08-03-2021,3
14,08-03-2021,1
15,08-03-2021,4
16,08-03-2021,0
17,08-03-2021,10
18,08-03-2021,1
19,08-03-2021,1
20,08-03-2021,0
21,08-03-2021,4
22,08-03-2021,5
23,08-03-2021,0
24,08-03-2021,0
25,08-03-2021,3
26,08-03-2021,5
27,08-03-2021,2
28,08-03-2021,2
29,08-03-2021,2
30,08-03-2021,0
1,09-03-2021,1
2,09-03-2021,0
3,09-03-2021,4
4,09-03-2021,3
5,09-03-2021,49
6,09-03-2021,6
7,09-03-2021,3
8,09-03-2021,0
9,09-03-2021,0
10,09-03-2021,0
11,09-03-2021,4
12,09-03-2021,2
13,09-03-2021,3
14,09-03-2021,1
15,09-03-2021,4
16,09-03-2021,0
17,09-03-2021,10
18,09-03-2021,1
19,09-03-2021,2
20,09-03-2021,0
21,09-03-2021,4
22,09-03-2021,5
23,09-03-2021,0
24,09-03-2021,0
25,09-03-2021,3
26,09-03-2021,4
27,09-03-2021,2
28,09-03-2021,2
29,09-03-2021,2
30,09-03-2021,0
1,10-03-2021,1
2,10-03-2021,0
3,10-03-2021,4
4,10-03-2021,3
5,10-03-2021,49
6,10-03-2021,7
7,10-03-2021,2
8,10-03-2021,0
9,10-03-2021,0
10,10-03-2021,0
11,10-03-2021,4
12,10-03-2021,2
13,10-03-2021,3
14,10-03-2021,1
15,10-03-2021,4
16,10-03-2021,0
17,10-03-2021,10
18,10-03-2021,1
19,10-03-2021,1
20,10-03-2021,0
21,10-03-2021,4
22,10-03-2021,5
23,10-03-2021,0
24,10-03-2021,0
25,10-03-2021,3
26,10-03-2021,5
27,10-03-2021,2
28,10-03-2021,2
29,10-03-2021,2
30,10-03-2021,0
1,11-03-2021,1
2,11-03-2021,0
3,11-03-2021,3
4,11-03-2021,3
5,11-03-2021,49
6,11-03-2021,7
7,11-03-2021,2
8,11-03-2021,0
9,11-03-2021,0
10,11-03-2021,0
11,11-03-2021,4
12,11-03-2021,1
13,11-03-2021,3
14,11-03-2021,1
15,11-03-2021,4
16,11-03-2021,0
17,11-03-2021,8
18,11-03-2021,1
19,11-03-2021,1
20,11-03-2021,0
21,11-03-2021,4
22,11-03-2021,5
23,11-03-2021,0
24,11-03-2021,0
25,11-03-2021,3
26,11-03-2021,5
27,11-03-2021,1
28,11-03-2021,2
29,11-03-2021,2
30,11-03-2021,0
1,12-03-2021,0
2,12-03-2021,0
3,12-03-2021,3
4,12-03-2021,3
5,12-03-2021,49
6,12-03-2021,11
7,12-03-2021,1
8,12-03-2021,0
9,12-03-2021,0
10,12-03-2021,0
11,12-03-2021,4
12,12-03-2021,1
13,12-03-2021,3
14,12-03-2021,1
15,12-03-2021,3
16,12-03-2021,0
17,12-03-2021,18
18,12-03-2021,1
19,12-03-2021,1
20,12-03-2021,0
21,12-03-2021,4
22,12-03-2021,5
23,12-03-2021,0
24,12-03-2021,0
25,12-03-2021,5
26,12-03-2021,7
27,12-03-2021,1
28,12-03-2021,2
29,12-03-2021,2
30,12-03-2021,0
1,13-03-2021,0
2,13-03-2021,0
3,13-03-2021,3
4,13-03-2021,3
5,13-03-2021,48
6,13-03-2021,10
7,13-03-2021,1
8,13-03-2021,0
9,13-03-2021,0
10,13-03-2021,0
11,13-03-2021,4
12,13-03-2021,1
13,13-03-2021,3
14,13-03-2021,0
15,13-03-2021,3
16,13-03-2021,1
17,13-03-2021,17
18,13-03-2021,1
19,13-03-2021,2
20,13-03-2021,0
21,13-03-2021,4
22,13-03-2021,5
23,13-03-2021,0
24,13-03-2021,0
25,13-03-2021,5
26,13-03-2021,7
27,13-03-2021,1
28,13-03-2021,2
29,13-03-2021,2
30,13-03-2021,0
1,14-03-2021,0
2,14-03-2021,0
3,14-03-2021,3
4,14-03-2021,3
5,14-03-2021,48
6,14-03-2021,12
7,14-03-2021,1
8,14-03-2021,0
9,14-03-2021,0
10,14-03-2021,0
11,14-03-2021,4
12,14-03-2021,1
13,14-03-2021,3
14,14-03-2021,0
15,14-03-2021,3
16,14-03-2021,1
17,14-03-2021,17
18,14-03-2021,1
19,14-03-2021,2
20,14-03-2021,0
21,14-03-2021,4
22,14-03-2021,5
23,14-03-2021,0
24,14-03-2021,0
25,14-03-2021,5
26,14-03-2021,5
27,14-03-2021,1
28,14-03-2021,4
29,14-03-2021,2
30,14-03-2021,0
1,15-03-2021,0
2,15-03-2021,0
3,15-03-2021,3
4,15-03-2021,3
5,15-03-2021,48
6,15-03-2021,11
7,15-03-2021,2
8,15-03-2021,0
9,15-03-2021,0
10,15-03-2021,0
11,15-03-2021,4
12,15-03-2021,1
13,15-03-2021,3
14,15-03-2021,1
15,15-03-2021,5
16,15-03-2021,1
17,15-03-2021,15
18,15-03-2021,2
19,15-03-2021,2
20,15-03-2021,0
21,15-03-2021,1
22,15-03-2021,5
23,15-03-2021,0
24,15-03-2021,0
25,15-03-2021,5
26,15-03-2021,5
27,15-03-2021,3
28,15-03-2021,3
29,15-03-2021,2
30,15-03-2021,0
1,16-03-2021,0
2,16-03-2021,0
3,16-03-2021,3
4,16-03-2021,3
5,16-03-2021,51
6,16-03-2021,7
7,16-03-2021,2
8,16-03-2021,0
9,16-03-2021,0
10,16-03-2021,0
11,16-03-2021,4
12,16-03-2021,1
13,16-03-2021,4
14,16-03-2021,1
15,16-03-2021,5
16,16-03-2021,1
17,16-03-2021,15
18,16-03-2021,2
19,16-03-2021,3
20,16-03-2021,0
21,16-03-2021,7
22,16-03-2021,5
23,16-03-2021,0
24,16-03-2021,0
25,16-03-2021,4
26,16-03-2021,3
27,16-03-2021,3
28,16-03-2021,3
29,16-03-2021,2
30,16-03-2021,0
1,17-03-2021,2
2,17-03-2021,0
3,17-03-2021,3
4,17-03-2021,3
5,17-03-2021,52
6,17-03-2021,11
7,17-03-2021,1
8,17-03-2021,0
9,17-03-2021,0
10,17-03-2021,0
11,17-03-2021,4
12,17-03-2021,3
13,17-03-2021,4
14,17-03-2021,3
15,17-03-2021,4
16,17-03-2021,0
17,17-03-2021,15
18,17-03-2021,0
19,17-03-2021,2
20,17-03-2021,0
21,17-03-2021,7
22,17-03-2021,5
23,17-03-2021,0
24,17-03-2021,0
25,17-03-2021,4
26,17-03-2021,3
27,17-03-2021,3
28,17-03-2021,3
29,17-03-2021,2
30,17-03-2021,0
1,18-03-2021,2
2,18-03-2021,1
3,18-03-2021,3
4,18-03-2021,3
5,18-03-2021,51
6,18-03-2021,5
7,18-03-2021,1
8,18-03-2021,0
9,18-03-2021,1
10,18-03-2021,0
11,18-03-2021,4
12,18-03-2021,3
13,18-03-2021,5
14,18-03-2021,2
15,18-03-2021,4
16,18-03-2021,0
17,18-03-2021,15
18,18-03-2021,0
19,18-03-2021,2
20,18-03-2021,0
21,18-03-2021,9
22,18-03-2021,5
23,18-03-2021,0
24,18-03-2021,0
25,18-03-2021,4
26,18-03-2021,4
27,18-03-2021,3
28,18-03-2021,3
29,18-03-2021,1
30,18-03-2021,0
1,19-03-2021,2
2,19-03-2021,1
3,19-03-2021,3
4,19-03-2021,2
5,19-03-2021,46
6,19-03-2021,5
7,19-03-2021,4
8,19-03-2021,0
9,19-03-2021,1
10,19-03-2021,0
11,19-03-2021,4
12,19-03-2021,3
13,19-03-2021,5
14,19-03-2021,1
15,19-03-2021,4
16,19-03-2021,0
17,19-03-2021,16
18,19-03-2021,0
19,19-03-2021,2
20,19-03-2021,0
21,19-03-2021,9
22,19-03-2021,5
23,19-03-2021,1
24,19-03-2021,0
25,19-03-2021,4
26,19-03-2021,6
27,19-03-2021,3
28,19-03-2021,3
29,19-03-2021,1
30,19-03-2021,0
1,20-03-2021,2
2,20-03-2021,1
3,20-03-2021,3
4,20-03-2021,2
5,20-03-2021,46
6,20-03-2021,9
7,20-03-2021,4
8,20-03-2021,0
9,20-03-2021,1
10,20-03-2021,0
11,20-03-2021,6
12,20-03-2021,3
13,20-03-2021,5
14,20-03-2021,1
15,20-03-2021,4
16,20-03-2021,0
17,20-03-2021,17
18,20-03-2021,0
19,20-03-2021,2
20,20-03-2021,0
21,20-03-2021,5
22,20-03-2021,5
23,20-03-2021,1
24,20-03-2021,0
25,20-03-2021,4
26,20-03-2021,6
27,20-03-2021,3
28,20-03-2021,3
29,20-03-2021,1
30,20-03-2021,0
1,21-03-2021,2
2,21-03-2021,2
3,21-03-2021,3
4,21-03-2021,2
5,21-03-2021,46
6,21-03-2021,9
7,21-03-2021,3
8,21-03-2021,0
9,21-03-2021,1
10,21-03-2021,0
11,21-03-2021,6
12,21-03-2021,3
13,21-03-2021,5
14,21-03-2021,1
15,21-03-2021,6
16,21-03-2021,0
17,21-03-2021,17
18,21-03-2021,1
19,21-03-2021,2
20,21-03-2021,0
21,21-03-2021,5
22,21-03-2021,5
23,21-03-2021,1
24,21-03-2021,0
25,21-03-2021,4
26,21-03-2021,6
27,21-03-2021,3
28,21-03-2021,3
29,21-03-2021,1
30,21-03-2021,0
1,22-03-2021,1
2,22-03-2021,1
3,22-03-2021,3
4,22-03-2021,2
5,22-03-2021,45
6,22-03-2021,6
7,22-03-2021,2
8,22-03-2021,0
9,22-03-2021,0
10,22-03-2021,0
11,22-03-2021,6
12,22-03-2021,3
13,22-03-2021,5
14,22-03-2021,1
15,22-03-2021,6
16,22-03-2021,0
17,22-03-2021,17
18,22-03-2021,1
19,22-03-2021,4
20,22-03-2021,0
21,22-03-2021,10
22,22-03-2021,5
23,22-03-2021,1
24,22-03-2021,0
25,22-03-2021,4
26,22-03-2021,6
27,22-03-2021,3
28,22-03-2021,3
29,22-03-2021,1
30,22-03-2021,0
1,23-03-2021,1
2,23-03-2021,1
3,23-03-2021,3
4,23-03-2021,2
5,23-03-2021,45
6,23-03-2021,8
7,23-03-2021,2
8,23-03-2021,0
9,23-03-2021,0
10,23-03-2021,0
11,23-03-2021,6
12,23-03-2021,3
13,23-03-2021,5
14,23-03-2021,3
15,23-03-2021,7
16,23-03-2021,0
17,23-03-2021,13
18,23-03-2021,1
19,23-03-2021,6
20,23-03-2021,0
21,23-03-2021,9
22,23-03-2021,5
23,23-03-2021,0
24,23-03-2021,0
25,23-03-2021,4
26,23-03-2021,5
27,23-03-2021,3
28,23-03-2021,3
29,23-03-2021,1
30,23-03-2021,0
1,24-03-2021,1
2,24-03-2021,2
3,24-03-2021,4
4,24-03-2021,2
5,24-03-2021,45
6,24-03-2021,7
7,24-03-2021,2
8,24-03-2021,0
9,24-03-2021,0
10,24-03-2021,0
11,24-03-2021,3
12,24-03-2021,3
13,24-03-2021,5
14,24-03-2021,3
15,24-03-2021,7
16,24-03-2021,0
17,24-03-2021,19
18,24-03-2021,1
19,24-03-2021,6
20,24-03-2021,0
21,24-03-2021,12
22,24-03-2021,5
23,24-03-2021,0
24,24-03-2021,0
25,24-03-2021,4
26,24-03-2021,5
27,24-03-2021,3
28,24-03-2021,3
29,24-03-2021,1
30,24-03-2021,0
1,25-03-2021,1
2,25-03-2021,2
3,25-03-2021,4
4,25-03-2021,2
5,25-03-2021,51
6,25-03-2021,12
7,25-03-2021,0
8,25-03-2021,0
9,25-03-2021,0
10,25-03-2021,0
11,25-03-2021,3
12,25-03-2021,3
13,25-03-2021,5
14,25-03-2021,3
15,25-03-2021,7
16,25-03-2021,0
17,25-03-2021,17
18,25-03-2021,1
19,25-03-2021,6
20,25-03-2021,0
21,25-03-2021,12
22,25-03-2021,5
23,25-03-2021,0
24,25-03-2021,0
25,25-03-2021,4
26,25-03-2021,5
27,25-03-2021,3
28,25-03-2021,3
29,25-03-2021,1
30,25-03-2021,0
1,26-03-2021,1
2,26-03-2021,2
3,26-03-2021,4
4,26-03-2021,2
5,26-03-2021,55
6,26-03-2021,12
7,26-03-2021,7
8,26-03-2021,0
9,26-03-2021,2
10,26-03-2021,0
11,26-03-2021,3
12,26-03-2021,3
13,26-03-2021,5
14,26-03-2021,3
15,26-03-2021,9
16,26-03-2021,0
17,26-03-2021,17
18,26-03-2021,2
19,26-03-2021,6
20,26-03-2021,1
21,26-03-2021,12
22,26-03-2021,5
23,26-03-2021,0
24,26-03-2021,0
25,26-03-2021,4
26,26-03-2021,12
27,26-03-2021,3
28,26-03-2021,3
29,26-03-2021,1
30,26-03-2021,0
1,27-03-2021,1
2,27-03-2021,4
3,27-03-2021,4
4,27-03-2021,2
5,27-03-2021,78
6,27-03-2021,8
7,27-03-2021,7
8,27-03-2021,0
9,27-03-2021,3
10,27-03-2021,0
11,27-03-2021,3
12,27-03-2021,3
13,27-03-2021,5
14,27-03-2021,4
15,27-03-2021,8
16,27-03-2021,0
17,27-03-2021,17
18,27-03-2021,2
19,27-03-2021,8
20,27-03-2021,0
21,27-03-2021,10
22,27-03-2021,5
23,27-03-2021,0
24,27-03-2021,0
25,27-03-2021,4
26,27-03-2021,14
27,27-03-2021,3
28,27-03-2021,2
29,27-03-2021,1
30,27-03-2021,0
1,28-03-2021,1
2,28-03-2021,4
3,28-03-2021,4
4,28-03-2021,2
5,28-03-2021,79
6,28-03-2021,8
7,28-03-2021,9
