"State","Date","Total Active"
"Delhi","2022-01-19","78112"
"Delhi","2022-01-20","75282"
"Delhi","2022-01-21","68730"
"Delhi","2022-01-22","61954"
"Delhi","2022-01-23","58593"
"Delhi","2022-01-24","54246"
"Delhi","2022-01-25","45140"
"Delhi","2022-01-26","42010"
"Delhi","2022-01-27","38315"
"Delhi","2022-01-28","33175"
"Delhi","2022-01-29","29152"
"Delhi","2022-01-30","24800"
"Delhi","2022-01-31","21490"
"Delhi","2022-02-01","18729"
"Delhi","2022-02-02","16548"
"Delhi","2022-02-03","14870"
"Delhi","2022-02-04","13630"
"Delhi","2022-02-05","11716"
"Delhi","2022-02-06","9979"
"Delhi","2022-02-07","8869"
"Delhi","2022-02-08","7885"
"Delhi","2022-02-09","6908"
"Delhi","2022-02-10","6304"
"Delhi","2022-02-11","5438"
"Delhi","2022-02-12","4812"
"Delhi","2022-02-13","4331"
"Delhi","2022-02-14","3926"
"Delhi","2022-02-15","3416"
"Delhi","2022-02-16","3337"
"Delhi","2022-02-17","3197"
"Delhi","2022-02-18","3026"
"Delhi","2022-02-19","2775"
"Delhi","2022-02-20","2617"
"Delhi","2022-02-21","2545"
"Delhi","2022-02-22","2281"
"Delhi","2022-02-23","2367"
"Delhi","2022-02-24","2344"
"Delhi","2022-02-25","2276"
"Delhi","2022-02-26","2085"
"Delhi","2022-02-27","2063"
"Delhi","2022-02-28","2086"
"Delhi","2022-03-01","1845"
"Delhi","2022-03-02","1769"
"Delhi","2022-03-03","1653"
"Delhi","2022-03-04","1588"
"Delhi","2022-03-05","1466"
"Delhi","2022-03-06","1350"
"Delhi","2022-03-07","1261"
"Delhi","2022-03-08","1095"
"Delhi","2022-03-09","1057"
"Delhi","2022-03-10","985"
"Delhi","2022-03-11","937"
"Delhi","2022-03-12","860"
"Delhi","2022-03-13","792"
"Delhi","2022-03-14","729"
"Delhi","2022-03-15","693"
"Delhi","2022-03-16","657"
"Delhi","2022-03-17","620"
"Delhi","2022-03-18","610"
"Delhi","2022-03-19","602"
"Delhi","2022-03-20","482"
"Delhi","2022-03-21","495"
"Delhi","2022-03-22","505"
"Delhi","2022-03-23","488"
"Delhi","2022-03-24","490"
"Delhi","2022-03-25","455"
"Delhi","2022-03-26","466"
"Delhi","2022-03-27","464"
"Delhi","2022-03-28","448"
"Delhi","2022-03-29","444"
"Delhi","2022-03-30","443"
"Delhi","2022-03-31","459"
"Delhi","2022-04-01","458"
"Delhi","2022-04-02","483"
"Delhi","2022-04-03","509"
"Delhi","2022-04-04","482"
"Delhi","2022-04-05","468"
"Delhi","2022-04-06","488"
"Delhi","2022-04-07","493"
"Delhi","2022-04-08","551"
"Delhi","2022-04-09","549"
"Delhi","2022-04-10","581"
"Delhi","2022-04-11","608"
"Delhi","2022-04-12","601"
"Delhi","2022-04-13","688"
"Delhi","2022-04-14","814"
"Delhi","2022-04-15","915"
"Delhi","2022-04-16","1072"
"Delhi","2022-04-17","1262"
"Delhi","2022-04-18","1518"
"Delhi","2022-04-19","1729"
"Delhi","2022-04-20","1947"
"Delhi","2022-04-21","2641"
"Delhi","2022-04-22","2970"
"Delhi","2022-04-23","3253"
"Delhi","2022-04-24","3705"
"Delhi","2022-04-25","3975"
"Delhi","2022-04-26","4168"
"Delhi","2022-04-27","4508"
"Delhi","2022-04-28","4832"
"Delhi","2022-04-29","5250"
"Delhi","2022-04-30","5609"
"Delhi","2022-05-01","5716"
"Delhi","2022-05-02","5997"
"Delhi","2022-05-03","5997"
"Delhi","2022-05-04","5986"
"Delhi","2022-05-05","5986"
"Delhi","2022-05-06","5746"
"Delhi","2022-05-07","6096"
"Delhi","2022-05-08","5955"
"Delhi","2022-05-09","5939"
"Delhi","2022-05-10","5369"
"Delhi","2022-05-11","5471"
"Delhi","2022-05-12","5202"
"Delhi","2022-05-13","4928"
"Delhi","2022-05-14","4341"
"Delhi","2022-05-15","3936"
"Delhi","2022-05-16","3228"
"Delhi","2022-05-17","2910"
"Delhi","2022-05-18","2910"
"Delhi","2022-05-19","2675"
"Delhi","2022-05-20","2377"
"Delhi","2022-05-21","2229"
"Delhi","2022-05-22","2138"
"Delhi","2022-05-23","1972"
"Delhi","2022-05-24","1819"
"Delhi","2022-05-25","1841"
"Delhi","2022-05-26","1762"
"Delhi","2022-05-27","1661"
"Delhi","2022-05-28","1627"
"Delhi","2022-05-29","1641"
"Delhi","2022-05-30","1624"
"Delhi","2022-05-31","1486"
"Delhi","2022-06-01","1603"
"Delhi","2022-06-02","1567"
"Delhi","2022-06-03","1490"
"Delhi","2022-06-04","1446"
"Delhi","2022-06-05","1467"
"Delhi","2022-06-06","1422"
"Delhi","2022-06-07","1349"
"Delhi","2022-06-08","1534"
"Delhi","2022-06-09","1691"
"Delhi","2022-06-10","1774"
"Delhi","2022-06-11","2008"
"Delhi","2022-06-12","2247"
"Delhi","2022-06-13","2442"
"Delhi","2022-06-14","2561"
"Delhi","2022-06-15","3177"
"Delhi","2022-06-16","3643"
"Delhi","2022-06-17","3948"
"Delhi","2022-06-18","4843"
"Delhi","2022-06-19","5119"
"Delhi","2022-06-20","5542"
"Delhi","2022-06-21","5375"
"Delhi","2022-06-22","5595"
"Delhi","2022-06-23","5054"
"Delhi","2022-06-24","5755"
"Delhi","2022-06-25","5507"
"Delhi","2022-06-26","4717"
"Delhi","2022-06-27","4939"
"Delhi","2022-06-28","4553"
"Delhi","2022-06-29","4482"
"Delhi","2022-06-30","4325"
"Delhi","2022-07-01","3914"
"Delhi","2022-07-02","3703"
"Delhi","2022-07-03","3410"
"Delhi","2022-07-04","3268"
"Delhi","2022-07-05","2938"
"Delhi","2022-07-06","2507"
"Delhi","2022-07-07","2590"
"Delhi","2022-07-08","2480"
"Delhi","2022-07-09","2329"
"Delhi","2022-07-10","2264"
"Delhi","2022-07-11","2264"
"Delhi","2022-07-12","1942"
"Delhi","2022-07-13","1960"
"Delhi","2022-07-14","1966"
"Delhi","2022-07-15","1935"
"Delhi","2022-07-16","2010"
"Delhi","2022-07-17","1894"
"Delhi","2022-07-18","1974"
"Delhi","2022-07-19","1886"
"Delhi","2022-07-20","2040"
"Delhi","2022-07-21","2153"
"Delhi","2022-07-22","2209"
"Delhi","2022-07-23","2327"
"Delhi","2022-07-24","2489"
"Delhi","2022-07-25","2696"
"Delhi","2022-07-26","2548"
"Delhi","2022-07-27","2862"
"Delhi","2022-07-28","3239"
"Delhi","2022-07-29","3526"
"Delhi","2022-07-30","3844"
"Delhi","2022-07-31","4230"
"Delhi","2022-08-01","4509"
"Delhi","2022-08-02","4274"
"Delhi","2022-08-03","5006"
"Delhi","2022-08-04","5637"
"Delhi","2022-08-05","6175"
"Delhi","2022-08-06","6876"
"Delhi","2022-08-07","7349"
"Delhi","2022-08-08","8045"
"Delhi","2022-08-09","7484"
"Delhi","2022-08-10","8506"
"Delhi","2022-08-11","8205"
"Delhi","2022-08-12","8840"
"Delhi","2022-08-13","8343"
"Delhi","2022-08-14","8105"
"Delhi","2022-08-15","8430"
"Delhi","2022-08-16","7519"
"Delhi","2022-08-17","6867"
"Delhi","2022-08-18","6809"
"Delhi","2022-08-19","6826"
"Delhi","2022-08-20","6146"
"Delhi","2022-08-21","5559"
"Delhi","2022-08-22","5141"
"Delhi","2022-08-23","4645"
"Delhi","2022-08-24","4656"
"Delhi","2022-08-25","4310"
"Delhi","2022-08-26","3654"
"Delhi","2022-08-27","3206"
"Delhi","2022-08-28","2906"
"Delhi","2022-08-29","2605"
"Delhi","2022-08-30","2259"
"Delhi","2022-08-31","2226"
"Delhi","2022-09-01","2012"
"Delhi","2022-09-02","1621"
"Delhi","2022-09-03","1457"
"Delhi","2022-09-04","1292"
"Delhi","2022-09-05","1172"
"Delhi","2022-09-06","1020"
"Delhi","2022-09-07","1021"
"Delhi","2022-09-08","936"
"Delhi","2022-09-09","860"
"Delhi","2022-09-10","788"
"Delhi","2022-09-11","731"
"Delhi","2022-09-12","717"
"Delhi","2022-09-13","619"
"Delhi","2022-09-14","591"
"Delhi","2022-09-15","575"
"Delhi","2022-09-16","546"
"Delhi","2022-09-17","552"
"Delhi","2022-09-18","516"
"Delhi","2022-09-19","514"
"Delhi","2022-09-20","451"
"Delhi","2022-09-21","463"
"Delhi","2022-09-22","474"
"Delhi","2022-09-23","431"
"Delhi","2022-09-24","430"
"Delhi","2022-09-25","403"
"Delhi","2022-09-26","405"
"Delhi","2022-09-27","372"
"Delhi","2022-09-28","386"
"Delhi","2022-09-29","392"
"Delhi","2022-09-30","379"
"Delhi","2022-10-01","379"
"Delhi","2022-10-02","379"
"Delhi","2022-10-03","374"
"Delhi","2022-10-04","356"
"Delhi","2022-10-05","359"
"Delhi","2022-10-06","380"
"Delhi","2022-10-07","328"
"Delhi","2022-10-08","366"
"Delhi","2022-10-09","397"
"Delhi","2022-10-10","385"
"Delhi","2022-10-11","390"
"Delhi","2022-10-12","420"
"Delhi","2022-10-13","433"
"Delhi","2022-10-14","428"
"Delhi","2022-10-15","434"
"Delhi","2022-10-16","465"
"Delhi","2022-10-17","478"
"Delhi","2022-10-18","429"
"Delhi","2022-10-19","500"
"Delhi","2022-10-20","488"
"Delhi","2022-10-21","476"
"Delhi","2022-10-22","460"
"Delhi","2022-10-23","426"
"Delhi","2022-10-24","423"
"Delhi","2022-10-25","385"
"Delhi","2022-10-26","342"
"Delhi","2022-10-27","362"
"Delhi","2022-10-28","351"
"Delhi","2022-10-29","372"
"Delhi","2022-10-30","396"
"Delhi","2022-10-31","348"
"Delhi","2022-11-01","344"
"Delhi","2022-11-02","353"
"Delhi","2022-11-03","306"
"Delhi","2022-11-04","318"
"Delhi","2022-11-05","293"
"Delhi","2022-11-06","298"
"Delhi","2022-11-07","262"
"Delhi","2022-11-08","238"
"Delhi","2022-11-09","231"
"Delhi","2022-11-10","228"
"Delhi","2022-11-11","207"
"Delhi","2022-11-12","182"
"Delhi","2022-11-13","205"
"Delhi","2022-11-14","163"
"Delhi","2022-11-15","148"
"Delhi","2022-11-16","146"
"Delhi","2022-11-17","131"
"Delhi","2022-11-18","144"
"Delhi","2022-11-19","0"
"Delhi","2022-11-20","129"
"Delhi","2022-11-21","127"
"Delhi","2022-11-22","115"
"Delhi","2022-11-23","115"
"Delhi","2022-11-24","113"
"Delhi","2022-11-25","34"
"Delhi","2022-11-26","30"
"Delhi","2022-11-27","25"
"Delhi","2022-11-28","30"
"Delhi","2022-11-29","22"
"Delhi","2022-11-30","30"
"Delhi","2022-12-01","27"
"Delhi","2022-12-02","27"
"Delhi","2022-12-03","31"
"Delhi","2022-12-04","28"
"Delhi","2022-12-05","30"
"Delhi","2022-12-06","28"
"Delhi","2022-12-07","24"
"Delhi","2022-12-08","24"
"Delhi","2022-12-09","21"
"Delhi","2022-12-10","18"
"Delhi","2022-12-11","19"
"Delhi","2022-12-12","19"
"Delhi","2022-12-13","13"
"Delhi","2022-12-14","13"
"Delhi","2022-12-15","17"
"Delhi","2022-12-16","0"
"Delhi","2022-12-17","21"
"Delhi","2022-12-18","29"
"Delhi","2022-12-19","33"
"Delhi","2022-12-20","29"
"Delhi","2022-12-21","31"
"Delhi","2022-12-22","27"
"Delhi","2022-12-23","32"
"Delhi","2022-12-24","33"
"Delhi","2022-12-25","37"
"Delhi","2022-12-26","24"
"Delhi","2022-12-27","26"
"Delhi","2022-12-28","39"
"Delhi","2022-12-29","35"
"Delhi","2022-12-31","30"
"Delhi","2023-01-01","39"
"Delhi","2023-01-02","42"
"Delhi","2023-01-03","32"
"Delhi","2023-01-04","34"
"Delhi","2023-01-05","30"
"Delhi","2023-01-06","30"
"Delhi","2023-01-07","23"
"Delhi","2023-01-08","24"
"Delhi","2023-01-09","24"
"Delhi","2023-01-10","21"
"Delhi","2023-01-11","24"
"Delhi","2023-01-12","19"
"Delhi","2023-01-13","23"
"Delhi","2023-01-14","26"
"Delhi","2023-01-15","26"
"Delhi","2023-01-16","19"
"Delhi","2023-01-17","10"
"Delhi","2023-01-18","20"
"Delhi","2023-01-19","13"
"Delhi","2023-01-20","13"
"Delhi","2023-01-21","15"
"Delhi","2023-01-22","15"
"Delhi","2023-01-23","13"
"Delhi","2023-01-24","16"
"Delhi","2023-01-25","21"
"Delhi","2023-01-26","18"
"Delhi","2023-01-27","21"
"Delhi","2023-01-28","11"
"Delhi","2023-01-29","13"
"Delhi","2023-01-30","13"
"Delhi","2023-01-31","0"
"Delhi","2023-02-01","10"
"Goa","2020-03-10","0"
"Goa","2020-03-11","0"
"Goa","2020-03-12","0"
"Goa","2020-03-13","0"
"Goa","2020-03-14","0"
"Goa","2020-03-15","0"
"Goa","2020-03-16","0"
"Goa","2020-03-17","0"
"Goa","2020-03-18","0"
"Goa","2020-03-19","0"
"Goa","2020-03-20","0"
"Goa","2020-03-21","0"
"Goa","2020-03-22","0"
"Goa","2020-03-23","0"
"Goa","2020-03-24","0"
"Goa","2020-03-25","0"
"Goa","2020-03-26","3"
"Goa","2020-03-27","3"
"Goa","2020-03-28","3"
"Goa","2020-03-29","5"
"Goa","2020-03-30","5"
"Goa","2020-03-31","5"
"Goa","2020-04-01","5"
"Goa","2020-04-02","5"
"Goa","2020-04-03","6"
"Goa","2020-04-04","7"
"Goa","2020-04-05","7"
"Goa","2020-04-06","7"
"Goa","2020-04-07","7"
"Goa","2020-04-08","7"
"Goa","2020-04-09","7"
"Goa","2020-04-10","6"
"Goa","2020-04-11","6"
"Goa","2020-04-12","2"
"Goa","2020-04-13","2"
"Goa","2020-04-14","2"
"Goa","2020-04-15","2"
"Goa","2020-04-16","2"
"Goa","2020-04-17","1"
"Goa","2020-04-18","1"
"Goa","2020-04-19","1"
"Goa","2020-04-20","0"
"Goa","2020-04-21","0"
"Goa","2020-04-22","0"
"Goa","2020-04-23","0"
"Goa","2020-04-24","0"
"Goa","2020-04-25","0"
"Goa","2020-04-26","0"
"Goa","2020-04-27","0"
"Goa","2020-04-28","0"
"Goa","2020-04-29","0"
"Goa","2020-04-30","0"
"Goa","2020-05-01","0"
"Goa","2020-05-02","0"
"Goa","2020-05-03","0"
"Goa","2020-05-04","0"
"Goa","2020-05-05","0"
"Goa","2020-05-06","0"
"Goa","2020-05-07","0"
"Goa","2020-05-08","0"
"Goa","2020-05-09","0"
"Goa","2020-05-10","0"
"Goa","2020-05-11","0"
"Goa","2020-05-12","0"
"Goa","2020-05-13","0"
"Goa","2020-05-14","0"
"Goa","2020-05-15","7"
"Goa","2020-05-16","8"
"Goa","2020-05-17","10"
"Goa","2020-05-18","22"
"Goa","2020-05-19","31"
"Goa","2020-05-20","39"
"Goa","2020-05-21","43"
"Goa","2020-05-22","45"
"Goa","2020-05-23","38"
"Goa","2020-05-24","39"
"Goa","2020-05-25","47"
"Goa","2020-05-26","48"
"Goa","2020-05-27","39"
"Goa","2020-05-28","31"
"Goa","2020-05-29","31"
"Goa","2020-05-30","28"
"Goa","2020-05-31","29"
"Goa","2020-06-01","28"
"Goa","2020-06-02","29"
"Goa","2020-06-03","22"
"Goa","2020-06-04","22"
"Goa","2020-06-05","109"
"Goa","2020-06-06","131"
"Goa","2020-06-07","202"
"Goa","2020-06-08","235"
"Goa","2020-06-09","263"
"Goa","2020-06-10","292"
"Goa","2020-06-11","320"
"Goa","2020-06-12","350"
"Goa","2020-06-13","394"
"Goa","2020-06-14","453"
"Goa","2020-06-15","490"
"Goa","2020-06-16","507"
"Goa","2020-06-17","544"
"Goa","2020-06-18","560"
"Goa","2020-06-19","596"
"Goa","2020-06-20","607"
"Goa","2020-06-21","625"
"Goa","2020-06-22","625"
"Goa","2020-06-23","711"
"Goa","2020-06-24","703"
"Goa","2020-06-25","660"
"Goa","2020-06-26","658"
"Goa","2020-06-27","667"
"Goa","2020-06-28","706"
"Goa","2020-06-29","717"
"Goa","2020-06-30","717"
"Goa","2020-07-01","716"
"Goa","2020-07-02","713"
"Goa","2020-07-03","744"
"Goa","2020-07-04","744"
"Goa","2020-07-05","853"
"Goa","2020-07-06","818"
"Goa","2020-07-07","745"
"Goa","2020-07-08","739"
"Goa","2020-07-09","824"
"Goa","2020-07-10","869"
"Goa","2020-07-11","895"
"Goa","2020-07-12","928"
"Goa","2020-07-13","952"
"Goa","2020-07-14","1026"
"Goa","2020-07-15","1128"
"Goa","2020-07-16","1259"
"Goa","2020-07-17","1272"
"Goa","2020-07-18","1337"
"Goa","2020-07-19","1425"
"Goa","2020-07-20","1417"
"Goa","2020-07-21","1469"
"Goa","2020-07-22","1552"
"Goa","2020-07-23","1607"
"Goa","2020-07-24","1666"
"Goa","2020-07-25","1646"
"Goa","2020-07-26","1606"
"Goa","2020-07-27","1549"
"Goa","2020-07-28","1673"
"Goa","2020-07-29","1656"
"Goa","2020-07-30","1666"
"Goa","2020-07-31","1657"
"Goa","2020-08-01","1657"
"Goa","2020-08-02","1707"
"Goa","2020-08-03","1809"
"Goa","2020-08-04","1884"
"Goa","2020-08-05","1901"
"Goa","2020-08-06","2072"
"Goa","2020-08-07","2095"
"Goa","2020-08-08","2282"
"Goa","2020-08-09","2332"
"Goa","2020-08-10","2642"
"Goa","2020-08-11","2741"
"Goa","2020-08-12","2878"
"Goa","2020-08-13","3194"
"Goa","2020-08-14","3491"
"Goa","2020-08-15","3720"
"Goa","2020-08-16","3753"
"Goa","2020-08-17","3760"
"Goa","2020-08-18","3825"
"Goa","2020-08-19","3861"
"Goa","2020-08-20","3838"
"Goa","2020-08-21","3910"
"Goa","2020-08-22","3809"
"Goa","2020-08-23","3631"
"Goa","2020-08-24","3383"
"Goa","2020-08-25","3081"
"Goa","2020-08-26","3149"
"Goa","2020-08-27","3351"
"Goa","2020-08-28","3445"
"Goa","2020-08-29","3535"
"Goa","2020-08-30","3646"
"Goa","2020-08-31","3635"
"Goa","2020-09-01","3649"
"Goa","2020-09-02","3962"
"Goa","2020-09-03","4379"
"Goa","2020-09-04","4782"
"Goa","2020-09-05","4896"
"Goa","2020-09-06","4945"
"Goa","2020-09-07","4754"
"Goa","2020-09-08","4501"
"Goa","2020-09-09","4499"
"Goa","2020-09-10","4833"
"Goa","2020-09-11","5030"
"Goa","2020-09-12","5104"
"Goa","2020-09-13","5323"
"Goa","2020-09-14","5173"
"Goa","2020-09-15","4946"
"Goa","2020-09-16","5102"
"Goa","2020-09-17","5375"
"Goa","2020-09-18","5612"
"Goa","2020-09-19","5730"
"Goa","2020-09-20","5920"
"Goa","2020-09-21","5781"
"Goa","2020-09-22","5667"
"Goa","2020-09-23","5513"
"Goa","2020-09-24","5646"
"Goa","2020-09-25","5822"
"Goa","2020-09-26","5614"
"Goa","2020-09-27","5424"
"Goa","2020-09-28","5097"
"Goa","2020-09-29","4917"
"Goa","2020-09-30","4577"
"Goa","2020-10-01","4865"
"Goa","2020-10-02","4977"
"Goa","2020-10-03","5009"
"Goa","2020-10-04","4923"
"Goa","2020-10-05","4839"
"Goa","2020-10-06","4803"
"Goa","2020-10-07","4720"
"Goa","2020-10-08","4749"
"Goa","2020-10-09","4716"
"Goa","2020-10-10","4783"
"Goa","2020-10-11","4658"
"Goa","2020-10-12","4656"
"Goa","2020-10-13","4465"
"Goa","2020-10-14","4316"
"Goa","2020-10-15","4188"
"Goa","2020-10-16","4084"
"Goa","2020-10-17","3950"
"Goa","2020-10-18","3827"
"Goa","2020-10-19","3648"
"Goa","2020-10-20","3283"
"Goa","2020-10-21","3201"
"Goa","2020-10-22","3099"
"Goa","2020-10-23","2991"
"Goa","2020-10-24","2824"
"Goa","2020-10-25","2692"
"Goa","2020-10-26","2576"
"Goa","2020-10-27","2517"
"Goa","2020-10-28","2384"
"Goa","2020-10-29","2402"
"Goa","2020-10-30","2436"
"Goa","2020-10-31","2405"
"Goa","2020-11-01","2344"
"Goa","2020-11-02","2244"
"Goa","2020-11-03","2215"
"Goa","2020-11-04","2209"
"Goa","2020-11-05","2135"
"Goa","2020-11-06","2065"
"Goa","2020-11-07","2058"
"Goa","2020-11-08","2036"
"Goa","2020-11-09","1976"
"Goa","2020-11-10","1884"
"Goa","2020-11-11","1861"
"Goa","2020-11-12","1813"
"Goa","2020-11-13","1728"
"Goa","2020-11-14","1715"
"Goa","2020-11-15","1653"
"Goa","2020-11-16","1585"
"Goa","2020-11-17","1424"
"Goa","2020-11-18","1383"
"Goa","2020-11-19","1364"
"Goa","2020-11-20","1343"
"Goa","2020-11-21","1295"
"Goa","2020-11-22","1261"
"Goa","2020-11-23","1170"
"Goa","2020-11-24","1141"
"Goa","2020-11-25","1221"
"Goa","2020-11-26","1281"
"Goa","2020-11-27","1316"
"Goa","2020-11-28","1313"
"Goa","2020-11-29","1348"
"Goa","2020-11-30","1327"
"Goa","2020-12-01","1335"
"Goa","2020-12-02","1366"
"Goa","2020-12-03","1416"
"Goa","2020-12-04","1418"
"Goa","2020-12-05","1388"
"Goa","2020-12-06","1384"
"Goa","2020-12-07","1364"
"Goa","2020-12-08","1297"
"Goa","2020-12-09","1310"
"Goa","2020-12-10","1277"
"Goa","2020-12-11","1213"
"Goa","2020-12-12","1187"
"Goa","2020-12-13","1111"
"Goa","2020-12-14","1066"
"Goa","2020-12-15","1030"
"Goa","2020-12-16","995"
"Goa","2020-12-17","979"
"Goa","2020-12-18","975"
"Goa","2020-12-19","961"
"Goa","2020-12-20","978"
"Goa","2020-12-21","972"
"Goa","2020-12-22","941"
"Goa","2020-12-23","947"
"Goa","2020-12-24","1000"
"Goa","2020-12-25","1001"
"Goa","2020-12-26","980"
"Goa","2020-12-27","951"
"Goa","2020-12-28","944"
"Goa","2020-12-29","955"
"Goa","2020-12-30","950"
"Goa","2020-12-31","931"
"Goa","2021-01-01","939"
"Goa","2021-01-02","930"
"Goa","2021-01-03","921"
"Goa","2021-01-04","901"
"Goa","2021-01-05","851"
"Goa","2021-01-06","860"
"Goa","2021-01-07","870"
"Goa","2021-01-08","899"
"Goa","2021-01-09","877"
"Goa","2021-01-10","867"
"Goa","2021-01-11","832"
"Goa","2021-01-12","799"
"Goa","2021-01-13","797"
"Goa","2021-01-14","814"
"Goa","2021-01-15","848"
"Goa","2021-01-16","866"
"Goa","2021-01-17","877"
"Goa","2021-01-18","878"
"Goa","2021-01-19","865"
"Goa","2021-01-20","862"
"Goa","2021-01-21","865"
"Goa","2021-01-22","865"
"Goa","2021-01-23","854"
"Goa","2021-01-24","873"
"Goa","2021-01-25","824"
"Goa","2021-01-26","767"
"Goa","2021-01-27","774"
"Goa","2021-01-28","737"
"Goa","2021-01-29","768"
"Goa","2021-01-30","742"
"Goa","2021-01-31","759"
"Goa","2021-02-01","750"
"Goa","2021-02-02","724"
"Goa","2021-02-03","768"
"Goa","2021-02-04","761"
"Goa","2021-02-05","782"
"Goa","2021-02-06","760"
"Goa","2021-02-07","769"
"Goa","2021-02-08","761"
"Goa","2021-02-09","733"
"Goa","2021-02-10","692"
"Goa","2021-02-11","698"
"Goa","2021-02-12","684"
"Goa","2021-02-13","595"
"Goa","2021-02-14","584"
"Goa","2021-02-15","546"
"Goa","2021-02-16","525"
"Goa","2021-02-17","504"
"Goa","2021-02-18","509"
"Goa","2021-02-19","510"
"Goa","2021-02-20","498"
"Goa","2021-02-21","493"
"Goa","2021-02-22","488"
"Goa","2021-02-23","464"
"Goa","2021-02-24","479"
"Goa","2021-02-25","495"
"Goa","2021-02-26","531"
"Goa","2021-02-27","587"
"Goa","2021-02-28","598"
"Goa","2021-03-01","606"
"Goa","2021-03-02","583"
"Goa","2021-03-03","582"
"Goa","2021-03-04","610"
"Goa","2021-03-05","639"
"Goa","2021-03-06","675"
"Goa","2021-03-07","700"
"Goa","2021-03-08","688"
"Goa","2021-03-09","632"
"Goa","2021-03-10","663"
"Goa","2021-03-11","663"
"Goa","2021-03-12","675"
"Goa","2021-03-13","745"
"Goa","2021-03-14","767"
"Goa","2021-03-15","749"
"Goa","2021-03-16","775"
"Goa","2021-03-17","792"
"Goa","2021-03-18","805"
"Goa","2021-03-19","861"
"Goa","2021-03-20","899"
"Goa","2021-03-21","997"
"Goa","2021-03-22","1013"
"Goa","2021-03-23","1017"
"Goa","2021-03-24","1089"
"Goa","2021-03-25","1156"
"Goa","2021-03-26","1278"
"Goa","2021-03-27","1279"
"Goa","2021-03-28","1379"
"Goa","2021-03-29","1404"
"Goa","2021-03-30","1429"
"Goa","2021-03-31","1419"
"Goa","2021-04-01","1556"
"Goa","2021-04-02","1716"
"Goa","2021-04-03","1914"
"Goa","2021-04-04","1980"
"Goa","2021-04-05","2077"
"Goa","2021-04-06","2180"
"Goa","2021-04-07","2471"
"Goa","2021-04-08","2858"
"Goa","2021-04-09","3331"
"Goa","2021-04-10","3597"
"Goa","2021-04-11","3969"
"Goa","2021-04-12","4322"
"Goa","2021-04-13","4565"
"Goa","2021-04-14","4888"
"Goa","2021-04-15","5112"
"Goa","2021-04-16","5682"
"Goa","2021-04-17","6321"
"Goa","2021-04-18","6643"
"Goa","2021-04-19","7052"
"Goa","2021-04-20","7547"
"Goa","2021-04-21","8241"
"Goa","2021-04-22","9300"
"Goa","2021-04-23","10228"
"Goa","2021-04-24","11040"
"Goa","2021-04-25","12078"
"Goa","2021-04-26","13689"
"Goa","2021-04-27","15260"
"Goa","2021-04-28","16591"
"Goa","2021-04-29","18829"
"Goa","2021-04-30","20898"
"Goa","2021-05-01","22945"
"Goa","2021-05-02","23884"
"Goa","2021-05-03","24607"
"Goa","2021-05-04","25839"
"Goa","2021-05-05","26731"
"Goa","2021-05-06","27964"
"Goa","2021-05-07","29752"
"Goa","2021-05-08","31716"
"Goa","2021-05-09","32387"
"Goa","2021-05-10","31875"
"Goa","2021-05-11","32262"
"Goa","2021-05-12","32836"
"Goa","2021-05-13","32791"
"Goa","2021-05-14","32953"
"Goa","2021-05-15","32387"
"Goa","2021-05-16","30774"
"Goa","2021-05-17","28252"
"Goa","2021-05-18","25753"
"Goa","2021-05-19","23946"
"Goa","2021-05-20","22964"
"Goa","2021-05-21","20808"
"Goa","2021-05-22","19328"
"Goa","2021-05-23","18243"
"Goa","2021-05-24","17277"
"Goa","2021-05-25","16278"
"Goa","2021-05-26","15706"
