DISTRICTCODE,Date,TINF,TREC,TDEC,,,,
569,10/10/2020,9638,8801,,,,,
570,10/10/2020,4024,3753,,,,,
571,10/10/2020,6316,6019,,,,,
572,10/10/2020,852,772,,,,,
573,10/10/2020,2107,1901,,,,,
574,10/10/2020,4649,4423,,,,,
575,10/10/2020,997,863,,,,,
576,10/10/2020,2195,2117,,,,,
577,10/10/2020,1514,1348,,,,,
578,10/10/2020,5521,5295,,,,,
730,10/10/2020,189,150,,,,,
546,11/10/2020,8015,7667,,,,,
547,11/10/2020,12547,12050,,,,,
548,11/10/2020,9197,7709,,,,,
549,11/10/2020,2974,2803,,,,,
550,11/10/2020,1348,1194,,,,,
551,11/10/2020,4736,4489,,,,,
552,11/10/2020,1389,1261,,,,,
553,11/10/2020,1315,1204,,,,,
554,11/10/2020,5373,5096,,,,,
555,11/10/2020,2193,1989,,,,,
556,11/10/2020,1985,1796,,,,,
557,11/10/2020,1201,1097,,,,,
558,11/10/2020,3150,3031,,,,,
559,11/10/2020,2210,1959,,,,,
560,11/10/2020,2131,1859,,,,,
561,11/10/2020,1182,986,,,,,
562,11/10/2020,2065,1840,,,,,
563,11/10/2020,2873,2679,,,,,
564,11/10/2020,23933,18359,,,,,
565,11/10/2020,26147,16889,,,,,
566,11/10/2020,996,825,,,,,
567,11/10/2020,2537,2408,,,,,
568,11/10/2020,1033,859,,,,,
569,11/10/2020,9738,8928,,,,,
570,11/10/2020,4078,3789,,,,,
571,11/10/2020,6340,6089,,,,,
572,11/10/2020,853,778,,,,,
573,11/10/2020,2122,1915,,,,,
574,11/10/2020,4684,4479,,,,,
575,11/10/2020,1000,870,,,,,
576,11/10/2020,2210,2120,,,,,
577,11/10/2020,1547,1369,,,,,
578,11/10/2020,5613,5306,,,,,
730,11/10/2020,189,150,,,,,
546,12/10/2020,8103,7749,,,,,
547,12/10/2020,12706,12169,,,,,
548,12/10/2020,9550,7990,,,,,
549,12/10/2020,2995,2811,,,,,
550,12/10/2020,1366,1205,,,,,
551,12/10/2020,4795,4509,,,,,
552,12/10/2020,1390,1278,,,,,
553,12/10/2020,1324,1219,,,,,
554,12/10/2020,5438,5151,,,,,
555,12/10/2020,2232,2011,,,,,
556,12/10/2020,2011,1821,,,,,
557,12/10/2020,1211,1102,,,,,
558,12/10/2020,3174,3039,,,,,
559,12/10/2020,2229,2001,,,,,
560,12/10/2020,2188,1895,,,,,
561,12/10/2020,1198,1020,,,,,
562,12/10/2020,2069,1853,,,,,
563,12/10/2020,2881,2689,,,,,
564,12/10/2020,24264,18489,,,,,
565,12/10/2020,26543,17387,,,,,
566,12/10/2020,1010,839,,,,,
567,12/10/2020,2540,2423,,,,,
568,12/10/2020,1062,879,,,,,
569,12/10/2020,9794,9011,,,,,
570,12/10/2020,4145,3867,,,,,
571,12/10/2020,6394,6149,,,,,
572,12/10/2020,864,785,,,,,
573,12/10/2020,2148,1950,,,,,
574,12/10/2020,4706,4498,,,,,
575,12/10/2020,1011,879,,,,,
576,12/10/2020,2225,2127,,,,,
577,12/10/2020,1593,1371,,,,,
578,12/10/2020,5688,5384,,,,,
730,12/10/2020,189,150,,,,,
546,13/10/2020,8259,7856,,,,,
547,13/10/2020,12862,12284,,,,,
548,13/10/2020,9768,8042,,,,,
549,13/10/2020,3009,2834,,,,,
550,13/10/2020,1386,1230,,,,,
551,13/10/2020,4853,4529,,,,,
552,13/10/2020,1390,1281,,,,,
553,13/10/2020,1333,1221,,,,,
554,13/10/2020,5444,5221,,,,,
555,13/10/2020,2249,2022,,,,,
556,13/10/2020,2016,1830,,,,,
557,13/10/2020,1217,1109,,,,,
558,13/10/2020,3180,3051,,,,,
559,13/10/2020,2229,2015,,,,,
560,13/10/2020,2254,1905,,,,,
561,13/10/2020,1225,1029,,,,,
562,13/10/2020,2114,1875,,,,,
563,13/10/2020,2945,2698,,,,,
564,13/10/2020,24482,18692,,,,,
565,13/10/2020,26940,17884,,,,,
566,13/10/2020,1017,843,,,,,
567,13/10/2020,2542,2454,,,,,
568,13/10/2020,1064,893,,,,,
569,13/10/2020,9878,9198,,,,,
570,13/10/2020,4277,3972,,,,,
571,13/10/2020,6496,6187,,,,,
572,13/10/2020,864,798,,,,,
573,13/10/2020,2162,1998,,,,,
574,13/10/2020,4751,4509,,,,,
575,13/10/2020,1015,890,,,,,
576,13/10/2020,2253,2130,,,,,
577,13/10/2020,1615,1379,,,,,
578,13/10/2020,5793,5459,,,,,
730,13/10/2020,189,150,,,,,
546,14/10/2020,8368,7927,,,,,
547,14/10/2020,12988,12398,,,,,
548,14/10/2020,10061,8298,,,,,
549,14/10/2020,3015,2859,,,,,
550,14/10/2020,1387,1249,,,,,
551,14/10/2020,4913,4623,,,,,
552,14/10/2020,1399,1289,,,,,
553,14/10/2020,1333,1252,,,,,
554,14/10/2020,5471,5291,,,,,
555,14/10/2020,2331,2045,,,,,
556,14/10/2020,2033,1861,,,,,
557,14/10/2020,1244,1118,,,,,
558,14/10/2020,3182,3074,,,,,
559,14/10/2020,2253,2058,,,,,
560,14/10/2020,2298,1988,,,,,
561,14/10/2020,1230,1068,,,,,
562,14/10/2020,2172,1898,,,,,
563,14/10/2020,2966,2719,,,,,
564,14/10/2020,24753,19055,,,,,
565,14/10/2020,27327,18567,,,,,
566,14/10/2020,1023,851,,,,,
567,14/10/2020,2546,2459,,,,,
568,14/10/2020,1072,904,,,,,
569,14/10/2020,9968,9212,,,,,
570,14/10/2020,4363,4021,,,,,
571,14/10/2020,6544,6212,,,,,
572,14/10/2020,869,804,,,,,
573,14/10/2020,2207,2019,,,,,
574,14/10/2020,4790,4520,,,,,
575,14/10/2020,1034,906,,,,,
576,14/10/2020,2271,2139,,,,,
577,14/10/2020,1627,1387,,,,,
578,14/10/2020,5865,5466,,,,,
730,14/10/2020,189,150,,,,,
546,15/10/2020,8468,8049,,,,,
547,15/10/2020,13156,12559,,,,,
548,15/10/2020,10359,8549,,,,,
549,15/10/2020,3025,2890,,,,,
550,15/10/2020,1396,1257,,,,,
551,15/10/2020,4948,4649,,,,,
552,15/10/2020,1414,1293,,,,,
553,15/10/2020,1355,1260,,,,,
554,15/10/2020,5485,5299,,,,,
555,15/10/2020,2409,2068,,,,,
556,15/10/2020,2062,1870,,,,,
557,15/10/2020,1282,1129,,,,,
558,15/10/2020,3200,3079,,,,,
559,15/10/2020,2284,2069,,,,,
560,15/10/2020,2356,2012,,,,,
561,15/10/2020,1259,1076,,,,,
562,15/10/2020,2182,1916,,,,,
563,15/10/2020,3001,2759,,,,,
564,15/10/2020,25066,19468,,,,,
565,15/10/2020,27723,19189,,,,,
566,15/10/2020,1045,860,,,,,
567,15/10/2020,2546,2462,,,,,
568,15/10/2020,1079,919,,,,,
569,15/10/2020,10025,9269,,,,,
570,15/10/2020,4404,4080,,,,,
571,15/10/2020,6574,6234,,,,,
572,15/10/2020,872,813,,,,,
573,15/10/2020,1034,913,,,,,
574,15/10/2020,4850,4568,,,,,
575,15/10/2020,1034,913,,,,,
576,15/10/2020,2286,2144,,,,,
577,15/10/2020,1630,1394,,,,,
578,15/10/2020,5943,5559,,,,,
730,15/10/2020,189,150,,,,,
546,16/10/2020,8532,8128,,,,,
547,16/10/2020,13240,12737,,,,,
548,16/10/2020,10624,8789,,,,,
549,16/10/2020,3047,2897,,,,,
550,16/10/2020,1417,1285,,,,,
551,16/10/2020,5014,4718,,,,,
552,16/10/2020,1422,1298,,,,,
553,16/10/2020,1359,1264,,,,,
554,16/10/2020,5514,5318,,,,,
555,16/10/2020,1304,1142,,,,,
556,16/10/2020,2084,1894,,,,,
557,16/10/2020,1304,1142,,,,,
558,16/10/2020,3211,3084,,,,,
559,16/10/2020,2329,2086,,,,,
560,16/10/2020,2408,2089,,,,,
561,16/10/2020,1282,1079,,,,,
562,16/10/2020,2215,1994,,,,,
563,16/10/2020,3057,2791,,,,,
564,16/10/2020,25368,19831,,,,,
565,16/10/2020,28117,19783,,,,,
566,16/10/2020,1061,867,,,,,
567,16/10/2020,2553,2465,,,,,
568,16/10/2020,1091,929,,,,,
569,16/10/2020,10114,9382,,,,,
570,16/10/2020,4460,4113,,,,,
571,16/10/2020,6626,6289,,,,,
572,16/10/2020,876,817,,,,,
573,16/10/2020,2240,2039,,,,,
574,16/10/2020,4924,4578,,,,,
575,16/10/2020,1047,916,,,,,
576,16/10/2020,2286,2156,,,,,
577,16/10/2020,1636,1412,,,,,
578,16/10/2020,6020,5619,,,,,
730,16/10/2020,189,150,,,,,
546,17/10/2020,8617,8212,,,,,
547,17/10/2020,13345,12878,,,,,
548,17/10/2020,10850,8979,,,,,
549,17/10/2020,3091,2905,,,,,
550,17/10/2020,1456,1289,,,,,
551,17/10/2020,5062,4759,,,,,
552,17/10/2020,1434,1303,,,,,
553,17/10/2020,1379,1266,,,,,
554,17/10/2020,5540,5336,,,,,
555,17/10/2020,2475,2165,,,,,
556,17/10/2020,2092,1896,,,,,
557,17/10/2020,1348,1158,,,,,
558,17/10/2020,3224,3088,,,,,
559,17/10/2020,2333,2149,,,,,
560,17/10/2020,2464,2172,,,,,
561,17/10/2020,1306,1085,,,,,
562,17/10/2020,2287,2002,,,,,
563,17/10/2020,3139,2892,,,,,
564,17/10/2020,25672,20067,,,,,
565,17/10/2020,28489,20354,,,,,
566,17/10/2020,1073,872,,,,,
567,17/10/2020,2558,2469,,,,,
568,17/10/2020,1100,954,,,,,
569,17/10/2020,10201,9488,,,,,
570,17/10/2020,4512,4179,,,,,
571,17/10/2020,6649,6370,,,,,
572,17/10/2020,877,819,,,,,
573,17/10/2020,2262,2042,,,,,
574,17/10/2020,5017,4652,,,,,
575,17/10/2020,1057,918,,,,,
576,17/10/2020,2313,2158,,,,,
577,17/10/2020,1652,1433,,,,,
578,17/10/2020,6070,5684,,,,,
730,17/10/2020,189,150,,,,,
546,18/10/2020,8710,8309,,,,,
547,18/10/2020,13380,12984,,,,,
548,18/10/2020,11128,9083,,,,,
549,18/10/2020,3115,2924,,,,,
550,18/10/2020,1462,1297,,,,,
551,18/10/2020,5172,4780,,,,,
552,18/10/2020,1436,1329,,,,,
553,18/10/2020,1381,1273,,,,,
554,18/10/2020,5566,5354,,,,,
555,18/10/2020,2550,2247,,,,,
556,18/10/2020,2114,1904,,,,,
557,18/10/2020,1392,1169,,,,,
558,18/10/2020,3234,3097,,,,,
559,18/10/2020,2357,2176,,,,,
560,18/10/2020,2564,2248,,,,,
561,18/10/2020,1324,1129,,,,,
562,18/10/2020,2293,2088,,,,,
563,18/10/2020,3209,2921,,,,,
564,18/10/2020,25975,20275,,,,,
565,18/10/2020,28871,20879,,,,,
566,18/10/2020,1082,881,,,,,
567,18/10/2020,2561,2478,,,,,
568,18/10/2020,1107,974,,,,,
569,18/10/2020,10265,9589,,,,,
570,18/10/2020,4588,4238,,,,,
571,18/10/2020,6705,6418,,,,,
572,18/10/2020,880,823,,,,,
573,18/10/2020,2268,2078,,,,,
574,18/10/2020,5071,4766,,,,,
575,18/10/2020,1065,923,,,,,
576,18/10/2020,2319,2169,,,,,
577,18/10/2020,1655,1487,,,,,
578,18/10/2020,6130,5791,,,,,
730,18/10/2020,189,150,,,,,
546,19/10/2020,8800,8397,,,,,
547,19/10/2020,13593,13080,,,,,
548,19/10/2020,11213,9264,,,,,
549,19/10/2020,3136,2955,,,,,
550,19/10/2020,1469,1321,,,,,
551,19/10/2020,5309,4861,,,,,
552,19/10/2020,1446,1334,,,,,
553,19/10/2020,1394,1278,,,,,
554,19/10/2020,5596,5385,,,,,
555,19/10/2020,2632,2292,,,,,
556,19/10/2020,2128,1921,,,,,
557,19/10/2020,1412,1195,,,,,
558,19/10/2020,3238,3125,,,,,
559,19/10/2020,2357,2184,,,,,
560,19/10/2020,2610,2286,,,,,
561,19/10/2020,1354,1150,,,,,
562,19/10/2020,2366,2094,,,,,
563,19/10/2020,3254,3023,,,,,
564,19/10/2020,26284,20543,,,,,
565,19/10/2020,29242,21585,,,,,
566,19/10/2020,1094,892,,,,,
567,19/10/2020,2576,2480,,,,,
568,19/10/2020,1112,981,,,,,
569,19/10/2020,10341,9691,,,,,
570,19/10/2020,4680,4292,,,,,
571,19/10/2020,6763,6493,,,,,
572,19/10/2020,880,831,,,,,
573,19/10/2020,2276,2082,,,,,
574,19/10/2020,5094,4804,,,,,
575,19/10/2020,1065,932,,,,,
576,19/10/2020,2319,2183,,,,,
577,19/10/2020,1666,1497,,,,,
578,19/10/2020,6190,5844,,,,,
730,19/10/2020,337,298,,,,,
546,20/10/2020,8921,8474,,,,,
547,20/10/2020,13748,13277,,,,,
548,20/10/2020,11361,9589,,,,,
549,20/10/2020,3164,2987,,,,,
550,20/10/2020,1475,1350,,,,,
551,20/10/2020,5379,4939,,,,,
552,20/10/2020,3164,2987,,,,,
553,20/10/2020,1399,1286,,,,,
554,20/10/2020,5613,5399,,,,,
555,20/10/2020,2655,2329,,,,,
556,20/10/2020,2134,1934,,,,,
557,20/10/2020,1429,1228,,,,,
558,20/10/2020,3243,3149,,,,,
559,20/10/2020,2360,2197,,,,,
560,20/10/2020,2709,2346,,,,,
561,20/10/2020,1372,1173,,,,,
562,20/10/2020,2432,2134,,,,,
563,20/10/2020,3297,3056,,,,,
564,20/10/2020,26517,20988,,,,,
565,20/10/2020,29628,22286,,,,,
566,20/10/2020,1104,901,,,,,
567,20/10/2020,2580,2481,,,,,
568,20/10/2020,1113,994,,,,,
569,20/10/2020,10415,9759,,,,,
570,20/10/2020,4770,4324,,,,,
571,20/10/2020,6800,6548,,,,,
572,20/10/2020,884,836,,,,,
573,20/10/2020,2284,2094,,,,,
574,20/10/2020,5195,4895,,,,,
575,20/10/2020,1077,937,,,,,
576,20/10/2020,2319,2201,,,,,
577,20/10/2020,1671,1512,,,,,
578,20/10/2020,6292,5891,,,,,
730,20/10/2020,337,298,,,,,
546,21/10/2020,9040,8519,,,,,
547,21/10/2020,13926,13398,,,,,
548,21/10/2020,11444,9939,,,,,
549,21/10/2020,3791,3002,,,,,
550,21/10/2020,1476,1342,,,,,
551,21/10/2020,5403,5088,,,,,
552,21/10/2020,1461,1342,,,,,
553,21/10/2020,1400,1298,,,,,
554,21/10/2020,5675,5428,,,,,
555,21/10/2020,2655,2421,,,,,
556,21/10/2020,2154,1978,,,,,
557,21/10/2020,2655,2421,,,,,
558,21/10/2020,1457,1291,,,,,
559,21/10/2020,3259,3157,,,,,
560,21/10/2020,2773,2429,,,,,
561,21/10/2020,1386,1189,,,,,
562,21/10/2020,2443,2287,,,,,
563,21/10/2020,3318,3097,,,,,
564,21/10/2020,26820,21388,,,,,
565,21/10/2020,29977,22998,,,,,
566,21/10/2020,1106,927,,,,,
567,21/10/2020,2591,2488,,,,,
568,21/10/2020,1124,1002,,,,,
569,21/10/2020,10486,9878,,,,,
570,21/10/2020,4848,4469,,,,,
571,21/10/2020,6864,6563,,,,,
572,21/10/2020,895,837,,,,,
573,21/10/2020,2311,2098,,,,,
574,21/10/2020,5288,4910,,,,,
575,21/10/2020,1077,940,,,,,
576,21/10/2020,2323,2209,,,,,
577,21/10/2020,1681,1529,,,,,
578,21/10/2020,6357,5989,,,,,
730,21/10/2020,337,298,,,,,
546,22/10/2020,9125,8687,,,,,
547,22/10/2020,13988,13469,,,,,
548,22/10/2020,11671,10190,,,,,
549,22/10/2020,3196,3028,,,,,
550,22/10/2020,1476,1367,,,,,
551,22/10/2020,5445,5189,,,,,
552,22/10/2020,1463,1349,,,,,
553,22/10/2020,1406,1309,,,,,
554,22/10/2020,5715,5489,,,,,
555,22/10/2020,2688,2492,,,,,
556,22/10/2020,2162,1988,,,,,
557,22/10/2020,1475,1312,,,,,
558,22/10/2020,3266,3162,,,,,
559,22/10/2020,2421,2231,,,,,
560,22/10/2020,2847,2569,,,,,
561,22/10/2020,1408,1208,,,,,
562,22/10/2020,2486,2296,,,,,
563,22/10/2020,3363,3112,,,,,
564,22/10/2020,27100,21839,,,,,
565,22/10/2020,30326,23711,,,,,
566,22/10/2020,1111,939,,,,,
567,22/10/2020,2591,2494,,,,,
568,22/10/2020,1128,1019,,,,,
569,22/10/2020,10556,9934,,,,,
570,22/10/2020,4920,4574,,,,,
571,22/10/2020,6943,6686,,,,,
572,22/10/2020,895,839,,,,,
573,22/10/2020,2342,2110,,,,,
574,22/10/2020,5395,4997,,,,,
575,22/10/2020,1091,949,,,,,
576,22/10/2020,2324,2212,,,,,
577,22/10/2020,1690,1532,,,,,
578,22/10/2020,6405,6034,,,,,
730,22/10/2020,337,298,,,,,
546,23/10/2020,9201,8788,,,,,
547,23/10/2020,14100,13680,,,,,
548,23/10/2020,11888,10593,,,,,
549,23/10/2020,3225,3047,,,,,
550,23/10/2020,1479,1374,,,,,
551,23/10/2020,5516,5203,,,,,
552,23/10/2020,1463,1353,,,,,
553,23/10/2020,1417,1312,,,,,
554,23/10/2020,5742,5503,,,,,
555,23/10/2020,2721,2502,,,,,
556,23/10/2020,2172,1995,,,,,
557,23/10/2020,1487,1340,,,,,
558,23/10/2020,3273,3169,,,,,
559,23/10/2020,2436,2241,,,,,
560,23/10/2020,2940,2577,,,,,
561,23/10/2020,1432,1238,,,,,
562,23/10/2020,2525,2310,,,,,
563,23/10/2020,3398,3158,,,,,
564,23/10/2020,27396,22189,,,,,
565,23/10/2020,30665,24459,,,,,
566,23/10/2020,1126,943,,,,,
567,23/10/2020,2598,2497,,,,,
568,23/10/2020,1130,1022,,,,,
569,23/10/2020,10610,9989,,,,,
570,23/10/2020,4968,4602,,,,,
571,23/10/2020,6989,6729,,,,,
572,23/10/2020,911,842,,,,,
573,23/10/2020,2352,2159,,,,,
574,23/10/2020,5483,5012,,,,,
575,23/10/2020,1107,954,,,,,
576,23/10/2020,2329,2216,,,,,
577,23/10/2020,1690,1548,,,,,
578,23/10/2020,6464,6139,,,,,
730,23/10/2020,337,298,,,,,
546,24/10/2020,9301,8890,,,,,
547,24/10/2020,14199,13783,,,,,
548,24/10/2020,12090,10794,,,,,
549,24/10/2020,3254,3050,,,,,
550,24/10/2020,1479,1376,,,,,
551,24/10/2020,5547,5259,,,,,
552,24/10/2020,1468,1355,,,,,
553,24/10/2020,1422,1318,,,,,
554,24/10/2020,5785,5588,,,,,
555,24/10/2020,2741,2508,,,,,
556,24/10/2020,2187,2003,,,,,
557,24/10/2020,1502,1355,,,,,
558,24/10/2020,3287,3173,,,,,
559,24/10/2020,2445,2254,,,,,
560,24/10/2020,3126,2749,,,,,
561,24/10/2020,1447,1251,,,,,
562,24/10/2020,2570,2322,,,,,
563,24/10/2020,3496,3190,,,,,
564,24/10/2020,27605,22481,,,,,
565,24/10/2020,31010,25253,,,,,
566,24/10/2020,1133,964,,,,,
567,24/10/2020,2608,2501,,,,,
568,24/10/2020,1137,1029,,,,,
569,24/10/2020,10672,10180,,,,,
570,24/10/2020,5025,4778,,,,,
571,24/10/2020,7028,6755,,,,,
572,24/10/2020,914,847,,,,,
573,24/10/2020,2364,2179,,,,,
574,24/10/2020,5600,5029,,,,,
575,24/10/2020,1109,968,,,,,
576,24/10/2020,2330,2230,,,,,
577,24/10/2020,1695,1588,,,,,
578,24/10/2020,6509,6198,,,,,
730,24/10/2020,337,298,,,,,
546,25/10/2020,9390,9022,,,,,
547,25/10/2020,14282,13890,,,,,
548,25/10/2020,12293,11089,,,,,
549,25/10/2020,3291,3055,,,,,
550,25/10/2020,1487,1379,,,,,
551,25/10/2020,5598,5265,,,,,
552,25/10/2020,1476,1357,,,,,
553,25/10/2020,1427,1322,,,,,
554,25/10/2020,5803,5603,,,,,
555,25/10/2020,2773,2531,,,,,
556,25/10/2020,2195,2012,,,,,
557,25/10/2020,1517,1366,,,,,
558,25/10/2020,3287,3175,,,,,
559,25/10/2020,2480,2260,,,,,
560,25/10/2020,3201,2859,,,,,
561,25/10/2020,1472,1267,,,,,
562,25/10/2020,2590,2415,,,,,
563,25/10/2020,3586,3228,,,,,
564,25/10/2020,27888,22900,,,,,
565,25/10/2020,31349,25969,,,,,
566,25/10/2020,1151,977,,,,,
567,25/10/2020,2612,2508,,,,,
568,25/10/2020,1137,1030,,,,,
569,25/10/2020,10729,10201,,,,,
570,25/10/2020,5114,4802,,,,,
571,25/10/2020,7088,6780,,,,,
572,25/10/2020,920,851,,,,,
573,25/10/2020,2372,2189,,,,,
574,25/10/2020,5665,5033,,,,,
575,25/10/2020,1113,971,,,,,
576,25/10/2020,2355,2233,,,,,
577,25/10/2020,1711,1590,,,,,
578,25/10/2020,6554,6309,,,,,
730,25/10/2020,337,298,,,,,
546,26/10/2020,9463,9063,,,,,
547,26/10/2020,14423,13990,,,,,
548,26/10/2020,12550,11321,,,,,
549,26/10/2020,3312,3088,,,,,
550,26/10/2020,1492,1382,,,,,
551,26/10/2020,5655,5333,,,,,
552,26/10/2020,1478,1358,,,,,
553,26/10/2020,1449,1327,,,,,
554,26/10/2020,5811,5611,,,,,
555,26/10/2020,2793,2539,,,,,
556,26/10/2020,2215,2019,,,,,
557,26/10/2020,1522,1374,,,,,
558,26/10/2020,3293,3179,,,,,
559,26/10/2020,2484,2280,,,,,
560,26/10/2020,3245,2903,,,,,
561,26/10/2020,1473,1297,,,,,
562,26/10/2020,2677,2439,,,,,
563,26/10/2020,3666,3304,,,,,
564,26/10/2020,28220,23301,,,,,
565,26/10/2020,31701,26500,,,,,
566,26/10/2020,1167,982,,,,,
567,26/10/2020,2616,2509,,,,,
568,26/10/2020,1141,1032,,,,,
569,26/10/2020,10761,10322,,,,,
570,26/10/2020,5211,4850,,,,,
571,26/10/2020,7111,6823,,,,,
572,26/10/2020,920,855,,,,,
573,26/10/2020,2380,2206,,,,,
574,26/10/2020,5706,5343,,,,,
575,26/10/2020,1116,976,,,,,
576,26/10/2020,2358,2239,,,,,
577,26/10/2020,1719,1596,,,,,
578,26/10/2020,6583,6323,,,,,
730,26/10/2020,337,298,,,,,
546,27/10/2020,9583,9179,,,,,
547,27/10/2020,14548,14080,,,,,
548,27/10/2020,12870,11580,,,,,
549,27/10/2020,3316,3129,,,,,
550,27/10/2020,1496,1384,,,,,
551,27/10/2020,5689,5429,,,,,
552,27/10/2020,1478,1366,,,,,
553,27/10/2020,1449,1330,,,,,
554,27/10/2020,5828,5688,,,,,
555,27/10/2020,2831,2580,,,,,
556,27/10/2020,2222,2023,,,,,
557,27/10/2020,1526,1379,,,,,
558,27/10/2020,3297,3190,,,,,
559,27/10/2020,2488,2329,,,,,
560,27/10/2020,3321,2989,,,,,
561,27/10/2020,1573,1320,,,,,
562,27/10/2020,2704,2490,,,,,
563,27/10/2020,3689,3350,,,,,
564,27/10/2020,28379,23567,,,,,
565,27/10/2020,32030,26991,,,,,
566,27/10/2020,1178,986,,,,,
567,27/10/2020,2616,2512,,,,,
568,27/10/2020,1145,1041,,,,,
569,27/10/2020,10855,10370,,,,,
570,27/10/2020,5305,4905,,,,,
571,27/10/2020,7148,6897,,,,,
572,27/10/2020,922,859,,,,,
573,27/10/2020,2382,2219,,,,,
574,27/10/2020,5791,5379,,,,,
575,27/10/2020,1117,989,,,,,
576,27/10/2020,2363,2241,,,,,
577,27/10/2020,1729,1600,,,,,
578,27/10/2020,6639,6359,,,,,
730,27/10/2020,337,298,,,,,
546,28/10/2020,9681,9223,,,,,
547,28/10/2020,14702,14221,,,,,
548,28/10/2020,13150,12202,,,,,
549,28/10/2020,3337,3145,,,,,
550,28/10/2020,1496,1372,,,,,
551,28/10/2020,5716,5449,,,,,
552,28/10/2020,1482,1372,,,,,
553,28/10/2020,1453,1335,,,,,
554,28/10/2020,5865,5696,,,,,
555,28/10/2020,2859,2649,,,,,
556,28/10/2020,2238,2031,,,,,
557,28/10/2020,1541,1385,,,,,
558,28/10/2020,3303,3194,,,,,
559,28/10/2020,2511,2335,,,,,
560,28/10/2020,3406,3010,,,,,
561,28/10/2020,1584,1333,,,,,
562,28/10/2020,2756,2502,,,,,
563,28/10/2020,3711,3392,,,,,
564,28/10/2020,28556,23623,,,,,
565,28/10/2020,23261,27642,,,,,
566,28/10/2020,1181,990,,,,,
567,28/10/2020,2620,2520,,,,,
568,28/10/2020,1150,1045,,,,,
569,28/10/2020,10906,10410,,,,,
570,28/10/2020,5373,4960,,,,,
571,28/10/2020,7182,6929,,,,,
572,28/10/2020,926,862,,,,,
573,28/10/2020,2387,2231,,,,,
574,28/10/2020,5904,5419,,,,,
575,28/10/2020,1127,992,,,,,
576,28/10/2020,2407,2245,,,,,
577,28/10/2020,1736,1630,,,,,
578,28/10/2020,6685,6386,,,,,
730,28/10/2020,337,298,,,,,
546,29/10/2020,9744,9330,,,,,
547,29/10/2020,14793,14398,,,,,
548,29/10/2020,13401,12580,,,,,
549,29/10/2020,3369,3146,,,,,
550,29/10/2020,1504,1395,,,,,
551,29/10/2020,5767,5502,,,,,
552,29/10/2020,1486,1380,,,,,
553,29/10/2020,1458,1341,,,,,
554,29/10/2020,5902,5701,,,,,
555,29/10/2020,2887,2699,,,,,
556,29/10/2020,2251,2058,,,,,
557,29/10/2020,2887,2699,,,,,
558,29/10/2020,1566,1390,,,,,
559,29/10/2020,2518,2339,,,,,
560,29/10/2020,3478,3098,,,,,
561,29/10/2020,1602,1369,,,,,
562,29/10/2020,2799,2580,,,,,
563,29/10/2020,3753,3412,,,,,
564,29/10/2020,28831,23920,,,,,
565,29/10/2020,32696,27890,,,,,
566,29/10/2020,1198,998,,,,,
567,29/10/2020,2640,2522,,,,,
568,29/10/2020,1150,1049,,,,,
569,29/10/2020,10957,10498,,,,,
570,29/10/2020,5425,5020,,,,,
571,29/10/2020,7223,6931,,,,,
572,29/10/2020,926,865,,,,,
573,29/10/2020,2403,2236,,,,,
574,29/10/2020,5993,5519,,,,,
575,29/10/2020,1133,998,,,,,
576,29/10/2020,2436,2253,,,,,
577,29/10/2020,1752,1638,,,,,
578,29/10/2020,6734,6429,,,,,
730,29/10/2020,337,298,,,,,
546,30/10/2020,9813,9378,,,,,
547,30/10/2020,14928,14480,,,,,
548,30/10/2020,13599,12699,,,,,
549,30/10/2020,3396,3186,,,,,
550,30/10/2020,1511,1398,,,,,
551,30/10/2020,5845,5593,,,,,
552,30/10/2020,1491,1384,,,,,
553,30/10/2020,1459,1350,,,,,
554,30/10/2020,5927,5789,,,,,
555,30/10/2020,2897,2709,,,,,
556,30/10/2020,2265,2088,,,,,
557,30/10/2020,1596,1410,,,,,
558,30/10/2020,3311,3198,,,,,
559,30/10/2020,2534,2400,,,,,
560,30/10/2020,3556,3156,,,,,
561,30/10/2020,1664,1375,,,,,
562,30/10/2020,2880,2599,,,,,
563,30/10/2020,3802,3460,,,,,
564,30/10/2020,29054,24430,,,,,
565,30/10/2020,33036,28296,,,,,
566,30/10/2020,1204,1012,,,,,
567,30/10/2020,2651,2534,,,,,
568,30/10/2020,1154,1054,,,,,
569,30/10/2020,10983,10599,,,,,
570,30/10/2020,5473,5033,,,,,
571,30/10/2020,7255,7060,,,,,
572,30/10/2020,927,867,,,,,
573,30/10/2020,2415,2248,,,,,
574,30/10/2020,6088,5619,,,,,
575,30/10/2020,1138,1002,,,,,
576,30/10/2020,2470,2278,,,,,
577,30/10/2020,1772,1641,,,,,
578,30/10/2020,6782,6438,,,,,
730,30/10/2020,337,298,,,,,
546,31/10/2020,9894,9462,,,,,
547,31/10/2020,15082,14530,,,,,
548,31/10/2020,13779,12812,,,,,
549,31/10/2020,3434,3202,,,,,
550,31/10/2020,1513,1399,,,,,
551,31/10/2020,5870,5609,,,,,
552,31/10/2020,1496,1387,,,,,
553,31/10/2020,1470,1353,,,,,
554,31/10/2020,5947,5802,,,,,
555,31/10/2020,2929,2720,,,,,
556,31/10/2020,2280,2097,,,,,
557,31/10/2020,1618,1422,,,,,
558,31/10/2020,3316,3199,,,,,
559,31/10/2020,2535,2428,,,,,
