DISTRICTCODE,Date,TINF,TREC,TDEC,,,,
305,04/11/2020,4752,2421,10,,,,
306,04/11/2020,4904,929,70,,,,
307,04/11/2020,16485,6020,463,,,,
308,04/11/2020,2657,1614,31,,,,
309,04/11/2020,634,200,6,,,,
310,04/11/2020,11824,4453,112,,,,
311,04/11/2020,1986,1336,11,,,,
312,04/11/2020,3935,1312,40,,,,
313,04/11/2020,4584,1529,39,,,,
314,04/11/2020,3478,989,12,,,,
315,04/11/2020,9470,2129,58,,,,
316,04/11/2020,3082,728,23,,,,
317,04/11/2020,4524,1757,69,,,,
318,04/11/2020,2960,501,16,,,,
319,04/11/2020,1800,1226,2,,,,
320,04/11/2020,14070,5814,153,,,,
321,04/11/2020,41882,17434,611,,,,
322,04/11/2020,12282,5917,107,,,,
323,04/11/2020,3371,2112,9,,,,
324,04/11/2020,3437,956,20,,,,
325,04/11/2020,4637,1591,42,,,,
326,04/11/2020,267,170,32,,,,
298,05/11/2020,5070,2478,27,,,,
299,05/11/2020,5549,2962,82,,,,
300,05/11/2020,2181,923,6,,,,
301,05/11/2020,6558,2456,69,,,,
302,05/11/2020,2752,1631,31,,,,
303,05/11/2020,3479,2141,24,,,,
304,05/11/2020,12237,3731,155,,,,
305,05/11/2020,4781,2438,10,,,,
306,05/11/2020,4931,929,72,,,,
307,05/11/2020,16645,6042,479,,,,
308,05/11/2020,2689,1630,31,,,,
309,05/11/2020,640,204,6,,,,
310,05/11/2020,12061,4477,116,,,,
311,05/11/2020,2007,1336,11,,,,
312,05/11/2020,3981,1316,42,,,,
313,05/11/2020,4606,1545,39,,,,
314,05/11/2020,3532,995,14,,,,
315,05/11/2020,12061,4477,116,,,,
316,05/11/2020,3113,730,23,,,,
317,05/11/2020,4591,1758,69,,,,
318,05/11/2020,2982,502,16,,,,
319,05/11/2020,1801,1226,2,,,,
320,05/11/2020,14248,5832,154,,,,
321,05/11/2020,42043,17448,612,,,,
322,05/11/2020,12352,5947,107,,,,
323,05/11/2020,3386,2112,9,,,,
324,05/11/2020,3482,959,20,,,,
325,05/11/2020,4677,1597,43,,,,
326,05/11/2020,275,170,33,,,,
298,06/11/2020,5152,2515,30,,,,
299,06/11/2020,5587,2973,83,,,,
300,06/11/2020,2198,927,7,,,,
301,06/11/2020,6583,2477,69,,,,
302,06/11/2020,2827,1633,34,,,,
303,06/11/2020,3514,2142,25,,,,
304,06/11/2020,12315,3746,155,,,,
305,06/11/2020,4823,2446,10,,,,
306,06/11/2020,4952,938,74,,,,
307,06/11/2020,16754,6072,480,,,,
308,06/11/2020,2731,1637,34,,,,
309,06/11/2020,643,204,6,,,,
310,06/11/2020,12249,4518,127,,,,
311,06/11/2020,2034,1341,12,,,,
312,06/11/2020,4052,1327,43,,,,
313,06/11/2020,4652,1548,39,,,,
314,06/11/2020,3580,995,16,,,,
315,06/11/2020,9728,2146,58,,,,
316,06/11/2020,3135,737,23,,,,
317,06/11/2020,4632,1769,75,,,,
318,06/11/2020,3032,504,16,,,,
319,06/11/2020,1802,1226,2,,,,
320,06/11/2020,14419,5855,158,,,,
321,06/11/2020,42178,17481,618,,,,
322,06/11/2020,12511,5980,109,,,,
323,06/11/2020,3404,2123,9,,,,
324,06/11/2020,3515,959,21,,,,
325,06/11/2020,4707,1618,46,,,,
326,06/11/2020,282,170,33,,,,
298,07/11/2020,5257,2551,31,,,,
299,07/11/2020,5631,3012,84,,,,
300,07/11/2020,2222,933,7,,,,
301,07/11/2020,6616,2480,69,,,,
302,07/11/2020,2865,1650,35,,,,
303,07/11/2020,3536,2149,25,,,,
304,07/11/2020,12421,3757,156,,,,
305,07/11/2020,4856,2462,11,,,,
306,07/11/2020,5005,943,74,,,,
307,07/11/2020,16807,6088,481,,,,
308,07/11/2020,2769,1657,34,,,,
309,07/11/2020,646,204,6,,,,
310,07/11/2020,12427,4545,128,,,,
311,07/11/2020,2055,1347,12,,,,
312,07/11/2020,4114,1334,43,,,,
313,07/11/2020,4685,1558,39,,,,
314,07/11/2020,3649,1002,16,,,,
315,07/11/2020,9878,2160,60,,,,
316,07/11/2020,3150,739,24,,,,
317,07/11/2020,4669,1777,76,,,,
318,07/11/2020,3071,504,16,,,,
319,07/11/2020,1808,1231,2,,,,
320,07/11/2020,14509,5863,164,,,,
321,07/11/2020,42304,17512,619,,,,
322,07/11/2020,12621,6021,110,,,,
323,07/11/2020,3410,2124,9,,,,
324,07/11/2020,3553,960,23,,,,
325,07/11/2020,4741,1635,47,,,,
326,07/11/2020,286,170,66,,,,
298,08/11/2020,5295,2583,32,,,,
299,08/11/2020,5675,3038,85,,,,
300,08/11/2020,2223,933,7,,,,
301,08/11/2020,6642,2481,69,,,,
302,08/11/2020,2894,1650,35,,,,
303,08/11/2020,3545,2150,25,,,,
304,08/11/2020,12503,3760,156,,,,
305,08/11/2020,4893,2471,12,,,,
306,08/11/2020,5049,943,74,,,,
307,08/11/2020,16847,6089,483,,,,
308,08/11/2020,2842,1665,34,,,,
309,08/11/2020,649,204,6,,,,
310,08/11/2020,12519,4566,130,,,,
311,08/11/2020,2108,1367,12,,,,
312,08/11/2020,4136,1339,43,,,,
313,08/11/2020,4718,1561,39,,,,
314,08/11/2020,3683,1006,16,,,,
315,08/11/2020,10049,2170,61,,,,
316,08/11/2020,3173,740,27,,,,
317,08/11/2020,4696,1780,76,,,,
318,08/11/2020,3085,504,16,,,,
319,08/11/2020,1811,1231,2,,,,
320,08/11/2020,14704,5875,166,,,,
321,08/11/2020,42471,17526,621,,,,
322,08/11/2020,12697,6039,110,,,,
323,08/11/2020,3421,2129,9,,,,
324,08/11/2020,3560,964,23,,,,
325,08/11/2020,4757,1635,47,,,,
326,08/11/2020,292,170,34,,,,
298,09/11/2020,5402,2624,32,,,,
299,09/11/2020,5737,3049,89,,,,
300,09/11/2020,2233,933,7,,,,
301,09/11/2020,6673,2489,69,,,,
302,09/11/2020,2939,1690,37,,,,
303,09/11/2020,3556,2151,26,,,,
304,09/11/2020,12589,3773,156,,,,
305,09/11/2020,4923,2477,12,,,,
306,09/11/2020,5080,945,74,,,,
307,09/11/2020,16970,6119,484,,,,
308,09/11/2020,2900,1698,34,,,,
309,09/11/2020,657,204,7,,,,
310,09/11/2020,12682,4610,130,,,,
311,09/11/2020,2136,1374,12,,,,
312,09/11/2020,4173,1341,44,,,,
313,09/11/2020,4759,1577,39,,,,
314,09/11/2020,3711,1008,16,,,,
315,09/11/2020,10187,2175,61,,,,
316,09/11/2020,3204,755,24,,,,
317,09/11/2020,4755,1782,76,,,,
318,09/11/2020,3112,505,16,,,,
319,09/11/2020,1815,1231,2,,,,
320,09/11/2020,14842,6124,169,,,,
321,09/11/2020,42853,17543,623,,,,
322,09/11/2020,12793,6079,111,,,,
323,09/11/2020,3437,2161,9,,,,
324,09/11/2020,3577,967,23,,,,
325,09/11/2020,4804,1643,48,,,,
326,09/11/2020,294,170,34,,,,
298,10/11/2020,5458,2664,33,,,,
299,10/11/2020,5782,3084,89,,,,
300,10/11/2020,2262,933,7,,,,
301,10/11/2020,6725,2499,70,,,,
302,10/11/2020,2966,1698,37,,,,
303,10/11/2020,3564,2152,26,,,,
304,10/11/2020,12777,3786,157,,,,
305,10/11/2020,4947,2492,13,,,,
306,10/11/2020,5132,959,76,,,,
307,10/11/2020,17065,6130,486,,,,
308,10/11/2020,2941,1720,34,,,,
309,10/11/2020,660,204,7,,,,
310,10/11/2020,12866,4633,130,,,,
311,10/11/2020,6725,2499,70,,,,
312,10/11/2020,4212,1344,45,,,,
313,10/11/2020,4784,1588,39,,,,
314,10/11/2020,3728,1013,17,,,,
315,10/11/2020,10350,2188,62,,,,
316,10/11/2020,3220,757,25,,,,
317,10/11/2020,4816,1793,76,,,,
318,10/11/2020,3123,507,16,,,,
319,10/11/2020,1819,1232,2,,,,
320,10/11/2020,15010,6162,171,,,,
321,10/11/2020,42757,17623,625,,,,
322,10/11/2020,12906,6133,112,,,,
323,10/11/2020,3444,2166,9,,,,
324,10/11/2020,3599,969,23,,,,
325,10/11/2020,4840,1646,48,,,,
326,10/11/2020,298,171,35,,,,
298,11/11/2020,5525,2693,35,,,,
299,11/11/2020,5851,3093,91,,,,
300,11/11/2020,2272,933,7,,,,
301,11/11/2020,6754,2502,71,,,,
302,11/11/2020,3037,1737,37,,,,
303,11/11/2020,3576,2160,27,,,,
304,11/11/2020,12902,3797,157,,,,
305,11/11/2020,4964,2502,13,,,,
306,11/11/2020,5202,962,78,,,,
307,11/11/2020,17162,6141,486,,,,
308,11/11/2020,2979,1726,34,,,,
309,11/11/2020,664,204,7,,,,
310,11/11/2020,12996,4652,131,,,,
311,11/11/2020,2160,1389,13,,,,
312,11/11/2020,4268,1346,45,,,,
313,11/11/2020,4818,1611,41,,,,
314,11/11/2020,3788,1017,20,,,,
315,11/11/2020,10518,2194,62,,,,
316,11/11/2020,323,758,26,,,,
317,11/11/2020,4906,1799,78,,,,
318,11/11/2020,3153,508,16,,,,
319,11/11/2020,1820,1368,2,,,,
320,11/11/2020,15174,6197,176,,,,
321,11/11/2020,42901,17697,624,,,,
322,11/11/2020,13029,6155,113,,,,
323,11/11/2020,3453,2181,10,,,,
324,11/11/2020,3621,940,23,,,,
325,11/11/2020,4893,1647,48,,,,
326,11/11/2020,304,171,36,,,,
298,12/11/2020,5648,2718,35,,,,
299,12/11/2020,5945,3113,93,,,,
300,12/11/2020,2298,937,7,,,,
301,12/11/2020,6790,2503,71,,,,
302,12/11/2020,3088,1748,38,,,,
303,12/11/2020,3591,2160,27,,,,
304,12/11/2020,13038,3804,158,,,,
305,12/11/2020,5008,2516,13,,,,
306,12/11/2020,5268,963,78,,,,
307,12/11/2020,17244,6163,489,,,,
308,12/11/2020,3032,1745,35,,,,
309,12/11/2020,665,204,7,,,,
310,12/11/2020,13165,4668,133,,,,
311,12/11/2020,2185,1417,13,,,,
312,12/11/2020,4296,1346,45,,,,
313,12/11/2020,4852,1615,41,,,,
314,12/11/2020,3819,1021,20,,,,
315,12/11/2020,10641,2213,62,,,,
316,12/11/2020,3263,770,26,,,,
317,12/11/2020,4942,1807,79,,,,
318,12/11/2020,3189,509,16,,,,
319,12/11/2020,1826,1371,2,,,,
320,12/11/2020,15389,6402,178,,,,
321,12/11/2020,43056,17732,628,,,,
322,12/11/2020,13154,6205,114,,,,
323,12/11/2020,3461,2187,10,,,,
324,12/11/2020,3650,974,23,,,,
325,12/11/2020,4929,1663,49,,,,
326,12/11/2020,308,172,37,,,,
298,13/11/2020,5724,2760,36,,,,
299,13/11/2020,6016,3132,92,,,,
300,13/11/2020,2326,938,7,,,,
301,13/11/2020,6839,2513,73,,,,
302,13/11/2020,3101,1762,38,,,,
303,13/11/2020,3596,2175,27,,,,
304,13/11/2020,13087,3830,158,,,,
305,13/11/2020,5039,2537,13,,,,
306,13/11/2020,5327,963,79,,,,
307,13/11/2020,17317,6181,490,,,,
308,13/11/2020,3052,1757,36,,,,
309,13/11/2020,668,204,7,,,,
310,13/11/2020,13337,4695,134,,,,
311,13/11/2020,2215,1426,13,,,,
312,13/11/2020,4344,1376,46,,,,
313,13/11/2020,4877,1626,41,,,,
314,13/11/2020,3854,1023,20,,,,
315,13/11/2020,10767,2227,63,,,,
316,13/11/2020,3298,774,26,,,,
317,13/11/2020,5013,1807,81,,,,
318,13/11/2020,3217,509,16,,,,
319,13/11/2020,1829,1375,2,,,,
320,13/11/2020,15504,6507,183,,,,
321,13/11/2020,43236,17748,630,,,,
322,13/11/2020,13264,6256,114,,,,
323,13/11/2020,3471,2189,10,,,,
324,13/11/2020,3680,947,23,,,,
325,13/11/2020,4978,1678,50,,,,
326,13/11/2020,312,172,37,,,,
298,14/11/2020,5746,2772,37,,,,
299,14/11/2020,6028,3133,93,,,,
300,14/11/2020,2333,938,7,,,,
301,14/11/2020,6862,2513,74,,,,
302,14/11/2020,3153,1774,38,,,,
303,14/11/2020,3613,2175,27,,,,
304,14/11/2020,13090,3831,158,,,,
305,14/11/2020,5050,2549,13,,,,
306,14/11/2020,5349,967,79,,,,
307,14/11/2020,17363,6185,492,,,,
308,14/11/2020,3057,1762,36,,,,
309,14/11/2020,668,204,7,,,,
310,14/11/2020,13423,4695,136,,,,
311,14/11/2020,2221,1426,14,,,,
312,14/11/2020,4360,1396,47,,,,
313,14/11/2020,4899,1626,41,,,,
314,14/11/2020,3874,2513,74,,,,
315,14/11/2020,10795,2237,65,,,,
316,14/11/2020,3307,774,26,,,,
317,14/11/2020,5034,1809,81,,,,
318,14/11/2020,3217,509,17,,,,
319,14/11/2020,1831,1380,2,,,,
320,14/11/2020,15572,6517,184,,,,
321,14/11/2020,43328,17755,632,,,,
322,14/11/2020,13320,6265,115,,,,
323,14/11/2020,3477,2189,10,,,,
324,14/11/2020,3715,974,23,,,,
325,14/11/2020,5005,1679,51,,,,
326,14/11/2020,314,172,37,,,,
298,15/11/2020,5792,2807,39,,,,
299,15/11/2020,6031,3133,93,,,,
300,15/11/2020,2348,942,7,,,,
301,15/11/2020,6872,2513,74,,,,
302,15/11/2020,3153,1774,38,,,,
303,15/11/2020,3623,2175,27,,,,
304,15/11/2020,13090,3831,158,,,,
305,15/11/2020,5079,2554,13,,,,
306,15/11/2020,5356,968,81,,,,
307,15/11/2020,17389,6188,493,,,,
308,15/11/2020,3060,1763,36,,,,
309,15/11/2020,668,204,7,,,,
310,15/11/2020,13488,4715,137,,,,
311,15/11/2020,2243,1426,15,,,,
312,15/11/2020,4370,1396,47,,,,
313,15/11/2020,4914,1629,41,,,,
314,15/11/2020,3890,1023,20,,,,
315,15/11/2020,10822,2241,67,,,,
316,15/11/2020,3320,776,27,,,,
317,15/11/2020,5054,1809,81,,,,
318,15/11/2020,3224,510,17,,,,
319,15/11/2020,1832,1380,2,,,,
320,15/11/2020,15630,6518,188,,,,
321,15/11/2020,43378,17768,633,,,,
322,15/11/2020,13359,6273,115,,,,
323,15/11/2020,3490,2189,10,,,,
324,15/11/2020,3716,975,23,,,,
325,15/11/2020,5027,1696,51,,,,
326,15/11/2020,316,172,38,,,,
298,16/11/2020,5823,2835,40,,,,
299,16/11/2020,6047,3143,95,,,,
300,16/11/2020,2350,942,7,,,,
301,16/11/2020,6887,2518,74,,,,
302,16/11/2020,3170,1802,38,,,,
303,16/11/2020,3639,2175,27,,,,
304,16/11/2020,13167,3834,160,,,,
305,16/11/2020,5104,2570,13,,,,
306,16/11/2020,5365,969,82,,,,
307,16/11/2020,17453,6208,495,,,,
308,16/11/2020,3066,1766,36,,,,
309,16/11/2020,13624,4735,138,,,,
310,16/11/2020,13624,4735,138,,,,
311,16/11/2020,6887,2518,74,,,,
312,16/11/2020,4384,1430,47,,,,
313,16/11/2020,4950,1632,42,,,,
314,16/11/2020,3906,1026,20,,,,
315,16/11/2020,10985,2262,68,,,,
316,16/11/2020,3344,786,27,,,,
317,16/11/2020,5083,1813,81,,,,
318,16/11/2020,3230,510,18,,,,
319,16/11/2020,1833,1387,2,,,,
320,16/11/2020,15756,6606,198,,,,
321,16/11/2020,43457,17786,634,,,,
322,16/11/2020,13462,6305,117,,,,
323,16/11/2020,3497,2201,10,,,,
324,16/11/2020,3750,975,23,,,,
325,16/11/2020,5068,1708,52,,,,
326,16/11/2020,319,172,38,,,,
298,17/11/2020,5886,2860,40,,,,
299,17/11/2020,6103,3177,95,,,,
300,17/11/2020,2359,957,7,,,,
301,17/11/2020,6904,2519,75,,,,
302,17/11/2020,3207,1814,38,,,,
303,17/11/2020,3660,2175,27,,,,
304,17/11/2020,13269,3847,160,,,,
305,17/11/2020,5144,2582,13,,,,
306,17/11/2020,5414,969,83,,,,
307,17/11/2020,17576,6221,498,,,,
308,17/11/2020,3073,1824,36,,,,
309,17/11/2020,678,220,7,,,,
310,17/11/2020,13820,4746,138,,,,
311,17/11/2020,2273,1448,15,,,,
312,17/11/2020,4414,1430,48,,,,
313,17/11/2020,4977,1656,42,,,,
314,17/11/2020,3927,1027,20,,,,
315,17/11/2020,11156,2294,69,,,,
316,17/11/2020,3367,790,29,,,,
317,17/11/2020,5114,1820,83,,,,
318,17/11/2020,3262,510,18,,,,
319,17/11/2020,1836,1387,2,,,,
320,17/11/2020,15994,6620,204,,,,
321,17/11/2020,43656,17801,634,,,,
322,17/11/2020,13567,6347,118,,,,
323,17/11/2020,3508,2202,10,,,,
324,17/11/2020,3773,978,7,,,,
325,17/11/2020,5118,1714,53,,,,
326,17/11/2020,330,172,38,,,,
298,18/11/2020,6005,2887,43,,,,
299,18/11/2020,6197,3203,95,,,,
300,18/11/2020,2391,972,8,,,,
301,18/11/2020,6936,2521,76,,,,
302,18/11/2020,3227,1827,38,,,,
303,18/11/2020,3675,2175,27,,,,
304,18/11/2020,13398,3868,163,,,,
305,18/11/2020,5182,2594,13,,,,
306,18/11/2020,5478,979,85,,,,
307,18/11/2020,17708,6237,498,,,,
308,18/11/2020,3089,1855,36,,,,
309,18/11/2020,687,220,7,,,,
310,18/11/2020,14029,4771,140,,,,
311,18/11/2020,2306,1477,16,,,,
312,18/11/2020,4475,1450,48,,,,
313,18/11/2020,4990,1665,43,,,,
314,18/11/2020,3962,1028,20,,,,
315,18/11/2020,11356,2316,69,,,,
316,18/11/2020,3391,797,29,,,,
317,18/11/2020,5182,1826,84,,,,
318,18/11/2020,3288,512,18,,,,
319,18/11/2020,1842,1389,2,,,,
320,18/11/2020,16213,6675,210,,,,
321,18/11/2020,43883,17845,635,,,,
322,18/11/2020,13709,6420,119,,,,
323,18/11/2020,3520,2203,10,,,,
324,18/11/2020,3807,978,23,,,,
325,18/11/2020,5150,1727,53,,,,
326,18/11/2020,337,172,38,,,,
298,19/11/2020,6094,2925,44,,,,
299,19/11/2020,6254,3244,97,,,,
300,19/11/2020,2414,974,8,,,,
301,19/11/2020,6961,2521,76,,,,
302,19/11/2020,3263,1828,38,,,,
303,19/11/2020,3689,2175,27,,,,
304,19/11/2020,13499,3871,163,,,,
305,19/11/2020,5219,2600,13,,,,
306,19/11/2020,5567,980,85,,,,
307,19/11/2020,17844,6250,500,,,,
308,19/11/2020,3118,1855,36,,,,
309,19/11/2020,700,220,7,,,,
310,19/11/2020,14237,4776,142,,,,
311,19/11/2020,2341,1481,16,,,,
312,19/11/2020,4507,1459,52,,,,
313,19/11/2020,5011,1675,43,,,,
314,19/11/2020,4003,1028,20,,,,
315,19/11/2020,11535,2326,72,,,,
316,19/11/2020,3426,799,29,,,,
317,19/11/2020,5263,1838,85,,,,
318,19/11/2020,3314,512,18,,,,
319,19/11/2020,1842,1393,2,,,,
320,19/11/2020,16467,6741,210,,,,
321,19/11/2020,44131,17873,637,,,,
322,19/11/2020,13903,6457,121,,,,
323,19/11/2020,3527,2203,10,,,,
324,19/11/2020,3869,978,25,,,,
325,19/11/2020,5222,1743,58,,,,
326,19/11/2020,339,172,38,,,,
298,20/11/2020,6145,2961,44,,,,
299,20/11/2020,6313,3256,97,,,,
300,20/11/2020,2451,974,8,,,,
301,20/11/2020,6985,2521,76,,,,
302,20/11/2020,3311,1829,39,,,,
303,20/11/2020,3706,2175,27,,,,
304,20/11/2020,13653,6826,218,,,,
305,20/11/2020,5242,2609,13,,,,
306,20/11/2020,5626,981,85,,,,
307,20/11/2020,17939,6264,500,,,,
308,20/11/2020,3148,1859,36,,,,
309,20/11/2020,709,220,7,,,,
310,20/11/2020,14407,4786,143,,,,
311,20/11/2020,2360,1500,16,,,,
312,20/11/2020,4548,1462,53,,,,
313,20/11/2020,5062,1676,43,,,,
314,20/11/2020,4020,1029,20,,,,
315,20/11/2020,11683,2331,72,,,,
316,20/11/2020,3457,800,29,,,,
317,20/11/2020,5337,1844,85,,,,
318,20/11/2020,3324,512,18,,,,
319,20/11/2020,1848,1398,2,,,,
320,20/11/2020,16708,6826,218,,,,
321,20/11/2020,44297,17885,639,,,,
322,20/11/2020,14080,6469,124,,,,
323,20/11/2020,3538,2208,10,,,,
324,20/11/2020,3902,978,25,,,,
325,20/11/2020,5260,1747,58,,,,
326,20/11/2020,345,172,41,,,,
298,21/11/2020,6286,3029,46,,,,
299,21/11/2020,6437,3271,100,,,,
300,21/11/2020,2476,974,8,,,,
301,21/11/2020,7008,2522,76,,,,
302,21/11/2020,3370,1834,40,,,,
303,21/11/2020,3717,172,41,,,,
304,21/11/2020,13769,3878,164,,,,
305,21/11/2020,5289,2628,13,,,,
306,21/11/2020,5672,982,85,,,,
307,21/11/2020,18067,6275,501,,,,
308,21/11/2020,3197,1860,36,,,,
309,21/11/2020,728,220,7,,,,
310,21/11/2020,14636,4799,143,,,,
311,21/11/2020,2401,1502,16,,,,
312,21/11/2020,4591,1467,53,,,,
313,21/11/2020,5084,1676,43,,,,
314,21/11/2020,4040,1031,20,,,,
315,21/11/2020,11921,2342,73,,,,
316,21/11/2020,3506,801,29,,,,
317,21/11/2020,5404,1855,87,,,,
318,21/11/2020,3355,512,18,,,,
319,21/11/2020,1851,1404,2,,,,
320,21/11/2020,16932,6874,221,,,,
321,21/11/2020,44570,17928,642,,,,
322,21/11/2020,14251,6511,128,,,,
323,21/11/2020,3544,2208,10,,,,
324,21/11/2020,3920,979,25,,,,
325,21/11/2020,5315,1757,59,,,,
326,21/11/2020,351,172,41,,,,
298,22/11/2020,6334,3057,47,,,,
299,22/11/2020,6506,3317,101,,,,
300,22/11/2020,2518,975,8,,,,
301,22/11/2020,7016,2534,76,,,,
302,22/11/2020,3403,1835,40,,,,
303,22/11/2020,3730,2175,27,,,,
304,22/11/2020,13867,3885,166,,,,
305,22/11/2020,5308,2633,13,,,,
306,22/11/2020,5732,983,85,,,,
307,22/11/2020,18158,6279,503,,,,
308,22/11/2020,3221,1862,36,,,,
309,22/11/2020,734,220,8,,,,
310,22/11/2020,14697,4803,146,,,,
311,22/11/2020,2411,1504,17,,,,
312,22/11/2020,4637,17933,642,,,,
313,22/11/2020,5104,1678,45,,,,
314,22/11/2020,4064,1031,20,,,,
315,22/11/2020,12048,2352,74,,,,
316,22/11/2020,3515,802,30,,,,
317,22/11/2020,5445,1856,87,,,,
318,22/11/2020,3371,512,19,,,,
319,22/11/2020,1851,1405,2,,,,
320,22/11/2020,17116,6880,222,,,,
321,22/11/2020,44893,17933,642,,,,
322,22/11/2020,14528,6519,128,,,,
323,22/11/2020,3547,2208,10,,,,
324,22/11/2020,3937,979,25,,,,
325,22/11/2020,5390,1771,60,,,,
326,22/11/2020,355,172,41,,,,
298,23/11/2020,6455,3086,49,,,,
299,23/11/2020,6573,3359,102,,,,
300,23/11/2020,2533,975,8,,,,
301,23/11/2020,7034,2544,76,,,,
302,23/11/2020,3453,1835,40,,,,
303,23/11/2020,3739,2181,27,,,,
304,23/11/2020,13995,38997,166,,,,
305,23/11/2020,5353,2640,14,,,,
306,23/11/2020,5811,987,86,,,,
307,23/11/2020,18277,6290,504,,,,
308,23/11/2020,3268,1862,38,,,,
309,23/11/2020,742,220,8,,,,
310,23/11/2020,14854,4819,147,,,,
311,23/11/2020,2459,1507,17,,,,
312,23/11/2020,4679,1472,55,,,,
313,23/11/2020,5161,1680,45,,,,
314,23/11/2020,4081,1034,20,,,,
315,23/11/2020,12244,2373,76,,,,
316,23/11/2020,3594,805,31,,,,
317,23/11/2020,5532,1863,87,,,,
318,23/11/2020,3397,514,19,,,,
319,23/11/2020,1854,1407,2,,,,
320,23/11/2020,17284,6900,222,,,,
321,23/11/2020,45141,17962,642,,,,
322,23/11/2020,14657,6538,128,,,,
323,23/11/2020,3550,2208,10,,,,
324,23/11/2020,3959,982,25,,,,
325,23/11/2020,5487,1784,60,,,,
326,23/11/2020,361,172,42,,,,
298,24/11/2020,6553,3114,51,,,,
299,24/11/2020,6666,3377,104,,,,
300,24/11/2020,2550,976,8,,,,
301,24/11/2020,7059,2553,76,,,,
302,24/11/2020,3488,1835,40,,,,
303,24/11/2020,3749,2181,27,,,,
304,24/11/2020,14114,3908,166,,,,
305,24/11/2020,5352,2647,14,,,,
306,24/11/2020,5869,994,86,,,,
307,24/11/2020,18407,6313,509,,,,
308,24/11/2020,3294,1862,38,,,,
309,24/11/2020,747,220,8,,,,
310,24/11/2020,15003,4843,148,,,,
311,24/11/2020,2494,1518,17,,,,
312,24/11/2020,4715,1472,56,,,,
313,24/11/2020,5191,1683,45,,,,
314,24/11/2020,4090,1039,20,,,,
315,24/11/2020,12397,2398,77,,,,
316,24/11/2020,3614,805,31,,,,
317,24/11/2020,5624,1866,87,,,,
318,24/11/2020,3426,517,19,,,,
319,24/11/2020,1857,1407,2,,,,
320,24/11/2020,17451,6927,227,,,,
321,24/11/2020,45361,17987,645,,,,
322,24/11/2020,14812,6559,129,,,,
323,24/11/2020,3562,2208,10,,,,
324,24/11/2020,3987,2723,25,,,,
325,24/11/2020,5530,1784,60,,,,
326,24/11/2020,364,172,42,,,,
298,25/11/2020,6644,3114,53,,,,
299,25/11/2020,6761,3377,105,,,,
300,25/11/2020,2573,976,8,,,,
301,25/11/2020,7087,2553,76,,,,
302,25/11/2020,3539,1835,40,,,,
303,25/11/2020,3762,2181,27,,,,
304,25/11/2020,14247,3908,168,,,,
305,25/11/2020,5370,2647,14,,,,
306,25/11/2020,5919,994,86,,,,
307,25/11/2020,18541,6313,512,,,,
308,25/11/2020,3333,1862,39,,,,
309,25/11/2020,755,220,8,,,,
310,25/11/2020,15125,4843,148,,,,
311,25/11/2020,2515,1518,18,,,,
312,25/11/2020,4758,1472,56,,,,
313,25/11/2020,5215,1683,47,,,,
314,25/11/2020,4127,1039,20,,,,
315,25/11/2020,12554,2398,77,,,,
316,25/11/2020,3628,805,31,,,,
317,25/11/2020,5702,1866,88,,,,
318,25/11/2020,3462,517,19,,,,
319,25/11/2020,1859,1407,2,,,,
320,25/11/2020,17629,6927,227,,,,
321,25/11/2020,45556,17987,647,,,,
322,25/11/2020,14972,6559,129,,,,
323,25/11/2020,3566,2208,10,,,,
324,25/11/2020,4054,982,25,,,,
325,25/11/2020,5579,1784,61,,,,
326,25/11/2020,371,172,42,,,,
298,26/11/2020,6744,3158,54,,,,
299,26/11/2020,6840,3412,106,,,,
300,26/11/2020,2620,981,8,,,,
301,26/11/2020,7111,2554,76,,,,
302,26/11/2020,3587,1840,40,,,,
303,26/11/2020,3773,2181,27,,,,
304,26/11/2020,14396,3918,169,,,,
305,26/11/2020,5406,2665,14,,,,
306,26/11/2020,5972,1007,86,,,,
307,26/11/2020,18710,6346,512,,,,
308,26/11/2020,3346,1863,40,,,,
309,26/11/2020,762,220,8,,,,
310,26/11/2020,15185,4877,154,,,,
311,26/11/2020,2522,1547,18,,,,
312,26/11/2020,4797,1476,56,,,,
313,26/11/2020,5230,1688,47,,,,
314,26/11/2020,4158,1044,20,,,,
315,26/11/2020,12674,2409,78,,,,
316,26/11/2020,3661,810,31,,,,
317,26/11/2020,5761,1880,88,,,,
318,26/11/2020,3479,519,19,,,,
319,26/11/2020,1860,1408,2,,,,
320,26/11/2020,17796,6958,231,,,,
321,26/11/2020,45775,18039,648,,,,
322,26/11/2020,15108,6608,129,,,,
323,26/11/2020,3566,2233,10,,,,
324,26/11/2020,4094,986,25,,,,
325,26/11/2020,5649,1808,63,,,,
326,26/11/2020,374,172,42,,,,
298,27/11/2020,6850,3192,54,,,,
299,27/11/2020,6916,3421,107,,,,
300,27/11/2020,2633,982,8,,,,
301,27/11/2020,7123,2556,76,,,,
302,27/11/2020,3624,1844,40,,,,
303,27/11/2020,3789,2200,27,,,,
304,27/11/2020,14544,3922,169,,,,
305,27/11/2020,5446,2680,14,,,,
306,27/11/2020,6022,1019,86,,,,
307,27/11/2020,18852,6370,512,,,,
308,27/11/2020,3368,1874,41,,,,
309,27/11/2020,770,220,8,,,,
310,27/11/2020,15296,4901,156,,,,
311,27/11/2020,2559,1560,18,,,,
312,27/11/2020,4826,1481,56,,,,
