DISTRICTCODE,Date,TINF,TREC,TDEC,,,,,,,,
108,25/02/2021,59110,55946,173,,,,,,,,
109,19/02/2021,53644,46731,100,,,,16,,,,
109,20/02/2021,53961,47281,101,,,,,,,,
109,21/02/2021,54352,47580,102,,,,,,,,
109,22/02/2021,54449,48068,103,,,,,,,,
109,23/02/2021,54879,48649,105,,,,,,,,
109,24/02/2021,55391,49341,106,,,,,,,,
109,25/02/2021,55680,49823,107,,,,,,,,
110,19/02/2021,100160,95638,810,,,,,,,,
110,20/02/2021,100488,96097,811,,,,,,,,
110,21/02/2021,100754,96467,815,,,,,,,,
110,22/02/2021,100953,96714,816,,,,,,,,
110,23/02/2021,101208,97081,818,,,,,,,,
110,24/02/2021,101471,97431,821,,,,,,,,
110,25/02/2021,101732,97813,822,,,,,,,,
111,19/02/2021,95602,90968,424,,,,,,,,
111,20/02/2021,96105,91372,427,,,,,,,,
111,21/02/2021,96466,91822,429,,,,,,,,
111,22/02/2021,96607,92217,430,,,,,,,,
111,23/02/2021,96993,92568,431,,,,,,,,
111,24/02/2021,97334,92930,431,,,,,,,,
111,25/02/2021,97594,93296,433,,,,,,,,
112,19/02/2021,25931,23890,80,,,,,,,,
112,20/02/2021,26074,24041,80,,,,,,,,
112,21/02/2021,26157,24163,81,,,,,,,,
112,22/02/2021,26209,24305,82,,,,,,,,
112,23/02/2021,26340,24473,83,,,,,,,,
112,24/02/2021,26461,24559,85,,,,,,,,
112,25/02/2021,26554,24676,85,,,,,,,,
99,26/02/2021,77629,74159,350,,,,,,,,
99,27/02/2021,77937,74737,351,,,,,,,,
99,28/02/2021,78184,75127,355,,,,,,,,
99,01/03/2021,78321,75544,357,,,,,,,,
99,02/03/2021,78482,75656,358,,,,,,,,
99,03/03/2021,78692,75768,361,,,,,,,,
100,26/02/2021,123024,113718,419,,,,,,,,
100,27/02/2021,123439,114234,421,,,,,,,,
100,28/02/2021,123791,114710,421,,,,,,,,
100,01/03/2021,124031,115210,422,,,,,,,,
100,02/03/2021,124337,115680,423,,,,,,,,
100,03/03/2021,124618,116189,426,,,,,,,,
101,26/02/2021,26996,24778,37,,,,,,,,
101,27/02/2021,27067,25044,37,,,,,,,,
101,28/02/2021,27185,25261,37,,,,,,,,
101,01/03/2021,27220,25301,37,,,,,,,,
101,02/03/2021,27282,25429,37,,,,,,,,
101,03/03/2021,27373,25475,37,,,,,,,,
102,26/02/2021,53147,49695,278,,,,,,,,
102,27/02/2021,53320,49998,278,,,,,,,,
102,28/02/2021,53501,50230,278,,,,,,,,
102,01/03/2021,53699,50388,279,,,,,,,,
102,02/03/2021,53924,50530,281,,,,,,,,
102,03/03/2021,54052,50710,281,,,,,,,,
103,26/02/2021,29025,26681,95,,,,,,,,
103,27/02/2021,29173,26781,95,,,,,,,,
103,28/02/2021,29296,26930,96,,,,,,,,
103,01/03/2021,29367,26979,96,,,,,,,,
103,02/03/2021,29447,27054,96,,,,,,,,
103,03/03/2021,29556,27106,96,,,,,,,,
104,26/02/2021,86187,81283,303,,,,,,,,
104,27/02/2021,86598,81562,303,,,,,,,,
104,28/02/2021,86913,81855,305,,,,,,,,
104,01/03/2021,87041,82099,305,,,,,,,,
104,02/03/2021,87312,82313,306,,,,,,,,
104,03/03/2021,87548,82874,308,,,,,,,,
105,26/02/2021,78699,74980,198,,,,,,,,
105,27/02/2021,78935,75391,198,,,,,,,,
105,28/02/2021,79298,75660,199,,,,,,,,
105,01/03/2021,79401,75916,199,,,,,,,,
105,02/03/2021,79618,76116,199,,,,,,,,
105,03/03/2021,79859,76388,201,,,,,,,,
106,26/02/2021,118793,114358,445,,,,,,,,
106,27/02/2021,119312,114684,448,,,,,,,,
106,28/02/2021,119699,115035,448,,,,,,,,
106,01/03/2021,120079,115376,449,,,,,,,,
106,02/03/2021,120413,115876,450,,,,,,,,
106,03/03/2021,120812,116481,451,,,,,,,,
107,26/02/2021,116841,113859,411,,,,,,,,
107,27/02/2021,117229,114227,413,,,,,,,,
107,28/02/2021,117583,114614,413,,,,,,,,
107,01/03/2021,117824,114991,414,,,,,,,,
107,02/03/2021,118168,115279,416,,,,,,,,
107,03/03/2021,118448,115684,417,,,,,,,,
108,26/02/2021,59240,56119,174,,,,,,,,
108,27/02/2021,59355,56279,174,,,,,,,,
108,28/02/2021,59443,56467,174,,,,,,,,
108,01/03/2021,59499,56602,174,,,,,,,,
108,02/03/2021,59598,56731,174,,,,,,,,
108,03/03/2021,59699,56842,174,,,,,,,,
109,26/02/2021,56013,50335,111,,,,,,,,
109,27/02/2021,56283,50803,112,,,,,,,,
109,28/02/2021,56549,51381,112,,,,,,,,
109,01/03/2021,56611,51869,113,,,,,,,,
109,02/03/2021,56849,52384,114,,,,,,,,
109,03/03/2021,57055,52745,114,,,,,,,,
110,26/02/2021,101966,98185,823,,,,,,,,
110,27/02/2021,102206,98579,830,,,,,,,,
110,28/02/2021,102366,98893,833,,,,,,,,
110,01/03/2021,102484,99064,835,,,,,,,,
110,02/03/2021,102674,99362,837,,,,,,,,
110,03/03/2021,102832,99744,838,,,,,,,,
111,26/02/2021,98084,93572,434,,,,,,,,
111,27/02/2021,98500,93957,436,,,,,,,,
111,28/02/2021,98701,94312,440,,,,,,,,
111,01/03/2021,98808,94584,444,,,,,,,,
111,02/03/2021,99162,94923,449,,,,,,,,
111,03/03/2021,99404,95230,451,,,,,,,,
112,26/02/2021,26713,24790,85,,,,,,,,
112,27/02/2021,26795,24886,85,,,,,,,,
112,28/02/2021,26894,25020,85,,,,,,,,
112,01/03/2021,26956,25047,85,,,,,,,,
112,02/03/2021,27013,25149,85,,,,,,,,
112,03/03/2021,27096,25277,85,,,,,,,,
99,04/03/2021,78915,75994,365,,,,,,,,
99,05/03/2021,79122,76301,368,,,,,,,,
99,06/03/2021,79328,76584,369,,,,,,,,
99,07/03/2021,79480,76867,371,,,,,,,,
99,08/03/2021,79559,77084,373,,,,,,,,
99,09/03/2021,79657,77303,376,,,,,,,,
99,10/03/2021,79828,77442,377,,,,,,,,
100,04/03/2021,124846,116816,427,,,,,,,,
100,05/03/2021,125137,117377,427,,,,,,,,
100,06/03/2021,125374,117710,428,,,,,,,,
100,07/03/2021,125593,118494,429,,,,,,,,
100,08/03/2021,125731,118823,429,,,,,,,,
100,09/03/2021,125962,119323,429,,,,,,,,
100,10/03/2021,126206,120323,429,,,,,,,,
101,04/03/2021,27449,25537,37,,,,,,,,
101,05/03/2021,27542,25612,37,,,,,,,,
101,06/03/2021,27598,25815,37,,,,,,,,
101,07/03/2021,27644,25954,37,,,,,,,,
101,08/03/2021,27748,25998,37,,,,,,,,
101,09/03/2021,27840,26068,37,,,,,,,,
101,10/03/2021,27925,26158,37,,,,,,,,
102,04/03/2021,54256,51013,281,,,,,,,,
102,05/03/2021,54431,51236,285,,,,,,,,
102,06/03/2021,54646,51518,287,,,,,,,,
102,07/03/2021,54804,51713,288,,,,,,,,
102,08/03/2021,54886,51834,289,,,,,,,,
102,09/03/2021,55064,51985,290,,,,,,,,
102,10/03/2021,55187,52333,292,,,,,,,,
103,04/03/2021,29677,27293,96,,,,,,,,
103,05/03/2021,29802,27442,96,,,,,,,,
103,06/03/2021,29891,27537,96,,,,,,,,
103,07/03/2021,29988,27659,96,,,,,,,,
103,08/03/2021,30036,27751,96,,,,,,,,
103,09/03/2021,30109,27865,97,,,,,,,,
103,10/03/2021,30230,27965,97,,,,,,,,
104,04/03/2021,87806,83136,308,,,,,,,,
104,05/03/2021,88038,83292,309,,,,,,,,
104,06/03/2021,88337,83541,312,,,,,,,,
104,07/03/2021,88504,83885,313,,,,,,,,
104,08/03/2021,88645,84352,316,,,,,,,,
104,09/03/2021,88858,85417,318,,,,,,,,
104,10/03/2021,89059,85667,320,,,,,,,,
105,04/03/2021,80083,76919,201,,,,,,,,
105,05/03/2021,80268,77232,201,,,,,,,,
105,06/03/2021,80491,77602,201,,,,,,,,
105,07/03/2021,80633,77840,202,,,,,,,,
105,08/03/2021,80713,78026,202,,,,,,,,
105,09/03/2021,80992,78201,202,,,,,,,,
105,10/03/2021,81172,78482,202,,,,,,,,
106,04/03/2021,121157,117039,456,,,,,,,,
106,05/03/2021,121515,117416,457,,,,,,,,
106,06/03/2021,121891,117828,459,,,,,,,,
106,07/03/2021,122206,118216,460,,,,,,,,
106,08/03/2021,122451,118743,462,,,,,,,,
106,09/03/2021,122718,119189,464,,,,,,,,
106,10/03/2021,123059,119708,466,,,,,,,,
107,04/03/2021,118619,116006,418,,,,,,,,
107,05/03/2021,118917,116202,418,,,,,,,,
107,06/03/2021,119203,116544,419,,,,,,,,
107,07/03/2021,119379,116830,420,,,,,,,,
107,08/03/2021,119511,117079,422,,,,,,,,
107,09/03/2021,119653,117325,424,,,,,,,,
107,10/03/2021,119936,117536,424,,,,,,,,
108,04/03/2021,59780,56923,174,,,,,,,,
108,05/03/2021,59869,57054,174,,,,,,,,
108,06/03/2021,59971,57204,174,,,,,,,,
108,07/03/2021,60049,57307,174,,,,,,,,
108,08/03/2021,60104,57413,174,,,,,,,,
108,09/03/2021,60181,57679,176,,,,,,,,
108,10/03/2021,60238,57809,176,,,,,,,,
109,04/03/2021,57181,53065,114,,,,,,,,
109,05/03/2021,57364,53453,114,,,,,,,,
109,06/03/2021,57586,53564,114,,,,,,,,
109,07/03/2021,57701,53983,115,,,,,,,,
109,08/03/2021,57749,54114,115,,,,,,,,
109,09/03/2021,57947,54626,115,,,,,,,,
109,10/03/2021,58180,54988,115,,,,,,,,
110,04/03/2021,103054,99967,839,,,,,,,,
110,05/03/2021,103244,100304,843,,,,,,,,
110,06/03/2021,103432,100672,845,,,,,,,,
110,07/03/2021,103607,100877,847,,,,,,,,
110,08/03/2021,103746,101030,849,,,,,,,,
110,09/03/2021,103906,101268,850,,,,,,,,
110,10/03/2021,104084,101518,853,,,,,,,,
111,04/03/2021,99652,95587,453,,,,,,,,
111,05/03/2021,99935,95895,456,,,,,,,,
111,06/03/2021,100166,96127,458,,,,,,,,
111,07/03/2021,100379,96589,459,,,,,,,,
111,08/03/2021,100469,96893,459,,,,,,,,
111,09/03/2021,100713,97165,461,,,,,,,,
111,10/03/2021,100908,97429,465,,,,,,,,
112,04/03/2021,27185,25374,85,,,,,,,,
112,05/03/2021,27252,25491,85,,,,,,,,
112,06/03/2021,27313,25578,87,,,,,,,,
112,07/03/2021,27360,25649,88,,,,,,,,
112,08/03/2021,27391,25753,88,,,,,,,,
112,09/03/2021,27455,25865,88,,,,,,,,
112,10/03/2021,27518,26113,88,,,,,,,,
99,11/03/2021,79996,77759,381,,,,,,,,
99,12/03/2021,80093,78012,382,,,,,,,,
99,13/03/2021,80226,78210,383,,,,,,,,
99,14/03/2021,80338,78423,384,,,,,,,,
99,15/03/2021,80408,78695,385,,,,,,,,
99,16/03/2021,80511,78854,386,,,,,,,,
100,11/03/2021,126411,120880,429,,,,,,,,
100,12/03/2021,126565,121503,429,,,,,,,,
100,13/03/2021,126797,122250,429,,,,,,,,
100,14/03/2021,126929,122675,431,,,,,,,,
100,15/03/2021,127048,123307,433,,,,,,,,
100,16/03/2021,127286,124059,438,,,,,,,,
101,11/03/2021,27971,26233,37,,,,,,,,
101,12/03/2021,28007,26313,37,,,,,,,,
101,13/03/2021,28050,26380,38,,,,,,,,
101,14/03/2021,28109,26424,38,,,,,,,,
101,15/03/2021,28134,26469,38,,,,,,,,
101,16/03/2021,28215,26566,38,,,,,,,,
102,11/03/2021,55387,52458,293,,,,,,,,
102,12/03/2021,55518,52760,293,,,,,,,,
102,13/03/2021,55723,52868,294,,,,,,,,
102,14/03/2021,55874,52958,296,,,,,,,,
102,15/03/2021,55948,53125,297,,,,,,,,
102,16/03/2021,56124,53444,299,,,,,,,,
103,11/03/2021,30347,28087,97,,,,,,,,
103,12/03/2021,30413,28142,99,,,,,,,,
103,13/03/2021,30497,28247,100,,,,,,,,
103,14/03/2021,30562,28366,102,,,,,,,,
103,15/03/2021,30591,28478,104,,,,,,,,
103,16/03/2021,30669,28568,104,,,,,,,,
104,11/03/2021,89211,86210,320,,,,,,,,
104,12/03/2021,89364,86873,322,,,,,,,,
104,13/03/2021,89588,87234,323,,,,,,,,
104,14/03/2021,89776,87985,324,,,,,,,,
104,15/03/2021,89892,88652,324,,,,,,,,
104,16/03/2021,90055,88685,325,,,,,,,,
105,11/03/2021,81360,78980,202,,,,,,,,
105,12/03/2021,81487,79016,203,,,,,,,,
105,13/03/2021,81655,79279,204,,,,,,,,
105,14/03/2021,81816,79448,204,,,,,,,,
105,15/03/2021,81884,79782,204,,,,,,,,
105,16/03/2021,82101,79937,204,,,,,,,,
106,11/03/2021,123320,120096,470,,,,,,,,
106,12/03/2021,123585,120469,473,,,,,,,,
106,13/03/2021,123840,120799,474,,,,,,,,
106,14/03/2021,124128,121203,475,,,,,,,,
106,15/03/2021,124245,121537,476,,,,,,,,
106,16/03/2021,124482,121902,479,,,,,,,,
107,11/03/2021,120115,117801,425,,,,,,,,
107,12/03/2021,120320,118005,425,,,,,,,,
107,13/03/2021,120493,118248,426,,,,,,,,
107,14/03/2021,120644,118415,427,,,,,,,,
107,15/03/2021,120768,118586,427,,,,,,,,
107,16/03/2021,120870,118863,429,,,,,,,,
108,11/03/2021,60326,57866,176,,,,,,,,
108,12/03/2021,60393,57930,176,,,,,,,,
108,13/03/2021,60473,57986,176,,,,,,,,
108,14/03/2021,60512,58144,176,,,,,,,,
108,15/03/2021,60562,58227,176,,,,,,,,
108,16/03/2021,60631,58289,176,,,,,,,,
109,11/03/2021,58386,55283,115,,,,,,,,
109,12/03/2021,58462,55526,116,,,,,,,,
109,13/03/2021,58532,55608,116,,,,,,,,
109,14/03/2021,58669,55838,118,,,,,,,,
109,15/03/2021,58711,56020,119,,,,,,,,
109,16/03/2021,58837,56161,120,,,,,,,,
110,11/03/2021,104200,101711,854,,,,,,,,
110,12/03/2021,104365,101841,857,,,,,,,,
110,13/03/2021,104527,102032,858,,,,,,,,
110,14/03/2021,104688,102198,859,,,,,,,,
110,15/03/2021,104818,102319,860,,,,,,,,
110,16/03/2021,104983,102502,860,,,,,,,,
111,11/03/2021,101080,97670,467,,,,,,,,
111,12/03/2021,101277,97915,468,,,,,,,,
111,13/03/2021,101430,98351,471,,,,,,,,
111,14/03/2021,101538,98594,473,,,,,,,,
111,15/03/2021,101608,98819,474,,,,,,,,
111,16/03/2021,101774,99035,474,,,,,,,,
112,11/03/2021,27553,26190,88,,,,,,,,
112,12/03/2021,27594,26296,88,,,,,,,,
112,13/03/2021,27647,26365,88,,,,,,,,
112,14/03/2021,27687,26424,88,,,,,,,,
112,15/03/2021,27707,26542,89,,,,,,,,
112,16/03/2021,27756,26577,89,,,,,,,,
99,17/03/2021,80602,78999,387,,,,,,,,
99,18/03/2021,80723,79115,387,,,,,,,,
99,19/03/2021,80854,79223,388,,,,,,,,
99,20/03/2021,80959,79465,389,,,,,,,,
99,21/03/2021,81067,79626,390,,,,,,,,
99,22/03/2021,81170,79752,392,,,,,,,,
99,23/03/2021,81287,79874,392,,,,,,,,
99,24/03/2021,81381,80001,392,,,,,,,,
100,17/03/2021,127541,124369,440,,,,,,,,
100,18/03/2021,127725,124575,442,,,,,,,,
100,19/03/2021,127910,124765,443,,,,,,,,
100,20/03/2021,128138,124893,444,,,,,,,,
100,21/03/2021,128292,125023,445,,,,,,,,
100,22/03/2021,128398,125125,447,,,,,,,,
100,23/03/2021,128576,125435,447,,,,,,,,
100,24/03/2021,128821,125538,447,,,,,,,,
101,17/03/2021,28282,26660,38,,,,,,,,
101,18/03/2021,28336,26732,40,,,,,,,,
101,19/03/2021,28381,26778,41,,,,,,,,
101,20/03/2021,28507,26802,45,,,,,,,,
101,21/03/2021,28619,26853,46,,,,,,,,
101,22/03/2021,28710,26870,46,,,,,,,,
101,23/03/2021,28757,26915,46,,,,,,,,
101,24/03/2021,28843,26967,47,,,,,,,,
102,17/03/2021,56263,53585,300,,,,,,,,
102,18/03/2021,56424,53871,303,,,,,,,,
102,19/03/2021,56604,54001,306,,,,,,,,
102,20/03/2021,56763,54113,306,,,,,,,,
102,21/03/2021,56945,54328,306,,,,,,,,
102,22/03/2021,57070,54542,307,,,,,,,,
102,23/03/2021,57322,54665,309,,,,,,,,
102,24/03/2021,57617,54817,310,,,,,,,,
103,17/03/2021,30800,28621,105,,,,,,,,
103,18/03/2021,30904,28712,105,,,,,,,,
103,19/03/2021,31009,28855,105,,,,,,,,
103,20/03/2021,31128,28963,105,,,,,,,,
103,21/03/2021,31207,29041,105,,,,,,,,
103,22/03/2021,31251,29092,106,,,,,,,,
103,23/03/2021,31379,29215,107,,,,,,,,
103,24/03/2021,31482,29306,107,,,,,,,,
104,17/03/2021,90285,89200,326,,,,,,,,
104,18/03/2021,90473,89298,326,,,,,,,,
104,19/03/2021,90649,89423,327,,,,,,,,
104,20/03/2021,90818,89563,327,,,,,,,,
104,21/03/2021,90976,89855,328,,,,,,,,
104,22/03/2021,91088,90025,329,,,,,,,,
104,23/03/2021,91263,90143,329,,,,,,,,
104,24/03/2021,91416,90414,331,,,,,,,,
105,17/03/2021,82270,80134,205,,,,,,,,
105,18/03/2021,82428,80239,205,,,,,,,,
105,19/03/2021,82553,80395,207,,,,,,,,
105,20/03/2021,82717,80753,207,,,,,,,,
105,21/03/2021,82861,80873,208,,,,,,,,
105,22/03/2021,82931,80988,208,,,,,,,,
105,23/03/2021,83121,81247,208,,,,,,,,
105,24/03/2021,83312,81459,208,,,,,,,,
106,17/03/2021,124728,122273,480,,,,,,,,
106,18/03/2021,124941,122588,480,,,,,,,,
106,19/03/2021,125202,122837,484,,,,,,,,
106,20/03/2021,125523,123092,486,,,,,,,,
106,21/03/2021,125764,123442,489,,,,,,,,
106,22/03/2021,125878,123706,490,,,,,,,,
106,23/03/2021,126101,123971,493,,,,,,,,
106,24/03/2021,126434,124230,494,,,,,,,,
107,17/03/2021,121033,119040,431,,,,,,,,
107,18/03/2021,121179,119215,433,,,,,,,,
107,19/03/2021,121334,119362,435,,,,,,,,
107,20/03/2021,121480,119583,435,,,,,,,,
107,21/03/2021,121619,119719,435,,,,,,,,
107,22/03/2021,121700,119873,436,,,,,,,,
107,23/03/2021,121792,119968,438,,,,,,,,
107,24/03/2021,121965,120067,440,,,,,,,,
108,17/03/2021,60706,58390,176,,,,,,,,
108,18/03/2021,60773,58450,176,,,,,,,,
108,19/03/2021,60871,58535,176,,,,,,,,
108,20/03/2021,60939,58611,176,,,,,,,,
108,21/03/2021,61016,58723,176,,,,,,,,
108,22/03/2021,61075,58819,176,,,,,,,,
108,23/03/2021,61154,58898,176,,,,,,,,
108,24/03/2021,61255,59001,176,,,,,,,,
109,17/03/2021,58993,56341,120,,,,,,,,
109,18/03/2021,59141,56547,120,,,,,,,,
109,19/03/2021,59278,56667,121,,,,,,,,
109,20/03/2021,59340,56738,124,,,,,,,,
109,21/03/2021,59455,56915,124,,,,,,,,
109,22/03/2021,59501,57047,124,,,,,,,,
109,23/03/2021,59602,57253,124,,,,,,,,
109,24/03/2021,59719,57366,124,,,,,,,,
110,17/03/2021,105163,102731,860,,,,,,,,
110,18/03/2021,105363,102845,860,,,,,,,,
110,19/03/2021,105494,103011,860,,,,,,,,
110,20/03/2021,105694,103196,861,,,,,,,,
110,21/03/2021,105849,103373,866,,,,,,,,
110,22/03/2021,106024,103465,868,,,,,,,,
110,23/03/2021,106172,103633,868,,,,,,,,
110,24/03/2021,106472,103813,868,,,,,,,,
111,17/03/2021,101911,99237,476,,,,,,,,
111,18/03/2021,102042,99437,482,,,,,,,,
111,19/03/2021,102245,99681,483,,,,,,,,
111,20/03/2021,102411,99929,486,,,,,,,,
111,21/03/2021,102584,100128,486,,,,,,,,
111,22/03/2021,102673,100343,487,,,,,,,,
111,23/03/2021,102869,100554,489,,,,,,,,
111,24/03/2021,103064,100773,492,,,,,,,,
112,17/03/2021,27815,26677,90,,,,,,,,
112,18/03/2021,27839,26752,90,,,,,,,,
112,19/03/2021,27891,26808,90,,,,,,,,
112,20/03/2021,27936,26851,90,,,,,,,,
112,21/03/2021,27974,26904,90,,,,,,,,
112,22/03/2021,27998,26922,90,,,,,,,,
112,23/03/2021,28057,26970,90,,,,,,,,
112,24/03/2021,28127,27049,90,,,,,,,,
99,25/03/2021,81491,80112,393,,,,,,,,
99,26/03/2021,81608,80207,395,,,,,,,,
99,27/03/2021,81670,80382,398,,,,,,,,
99,28/03/2021,81763,80427,398,,,,,,,,
99,29/03/2021,81811,80526,398,,,,,,,,
99,30/03/2021,81894,80596,401,,,,,,,,
99,31/03/2021,81983,80719,404,,,,,,,,
99,01/04/2021,82081,80912,404,,,,,,,,
99,02/04/2021,82156,81053,407,,,,,,,,
100,25/03/2021,129009,125709,447,,,,,,,,
100,26/03/2021,129180,126035,447,,,,,,,,
100,27/03/2021,129427,126426,451,,,,,,,,
100,28/03/2021,129647,126752,451,,,,,,,,
100,29/03/2021,129831,127260,452,,,,,,,,
100,30/03/2021,130114,127569,452,,,,,,,,
100,31/03/2021,130430,127801,454,,,,,,,,
100,01/04/2021,130757,127958,454,,,,,,,,
100,02/04/2021,131035,128351,456,,,,,,,,
101,25/03/2021,28932,27026,47,,,,,,,,
101,26/03/2021,28992,27084,47,,,,,,,,
101,27/03/2021,29054,27170,47,,,,,,,,
101,28/03/2021,29101,27195,47,,,,,,,,
101,29/03/2021,29154,27225,48,,,,,,,,
101,30/03/2021,29249,27296,48,,,,,,,,
101,31/03/2021,29346,27339,48,,,,,,,,
101,01/04/2021,29469,27392,48,,,,,,,,
101,02/04/2021,29540,27440,48,,,,,,,,
102,25/03/2021,57822,54964,312,,,,,,,,
102,26/03/2021,58067,55104,313,,,,,,,,
102,27/03/2021,58289,55207,315,,,,,,,,
102,28/03/2021,58574,55347,317,,,,,,,,
102,29/03/2021,58823,55517,318,,,,,,,,
102,30/03/2021,59071,55679,320,,,,,,,,
102,31/03/2021,59487,55821,321,,,,,,,,
102,01/04/2021,59832,55958,321,,,,,,,,
102,02/04/2021,60104,56233,325,,,,,,,,
103,25/03/2021,31574,29387,108,,,,,,,,
103,26/03/2021,31678,29435,109,,,,,,,,
103,27/03/2021,31756,29521,109,,,,,,,,
103,28/03/2021,31919,29557,110,,,,,,,,
103,29/03/2021,32017,29600,110,,,,,,,,
103,30/03/2021,32097,29690,110,,,,,,,,
103,31/03/2021,32264,29734,110,,,,,,,,
103,01/04/2021,32451,29772,110,,,,,,,,
103,02/04/2021,32635,29931,111,,,,,,,,
104,25/03/2021,91563,90549,334,,,,,,,,
104,26/03/2021,91736,90704,335,,,,,,,,
104,27/03/2021,91900,90918,336,,,,,,,,
104,28/03/2021,92027,91066,337,,,,,,,,
104,29/03/2021,92119,91180,337,,,,,,,,
104,30/03/2021,92290,91307,338,,,,,,,,
104,31/03/2021,92437,91466,339,,,,,,,,
104,01/04/2021,92653,91611,339,,,,,,,,
104,02/04/2021,92811,91812,340,,,,,,,,
105,25/03/2021,83464,81587,209,,,,,,,,
105,26/03/2021,83575,81732,209,,,,,,,,
105,27/03/2021,83787,81856,212,,,,,,,,
105,28/03/2021,83926,81978,214,,,,,,,,
105,29/03/2021,84011,82151,214,,,,,,,,
105,30/03/2021,84201,82282,215,,,,,,,,
105,31/03/2021,84371,82402,216,,,,,,,,
105,01/04/2021,84570,82540,218,,,,,,,,
105,02/04/2021,84754,82730,218,,,,,,,,
106,25/03/2021,126735,124526,494,,,,,,,,
106,26/03/2021,126997,124769,494,,,,,,,,
106,27/03/2021,127260,125029,494,,,,,,,,
106,28/03/2021,127663,125286,496,,,,,,,,
106,29/03/2021,127847,125327,500,,,,,,,,
106,30/03/2021,128172,125598,502,,,,,,,,
106,31/03/2021,128570,125895,505,,,,,,,,
106,01/04/2021,128994,126159,508,,,,,,,,
106,02/04/2021,129379,126337,510,,,,,,,,
107,25/03/2021,122158,120252,441,,,,,,,,
107,26/03/2021,122261,120472,441,,,,,,,,
107,27/03/2021,122401,120585,441,,,,,,,,
107,28/03/2021,122608,120751,444,,,,,,,,
107,29/03/2021,122742,120955,445,,,,,,,,
107,30/03/2021,122992,121102,446,,,,,,,,
107,31/03/2021,123198,121357,446,,,,,,,,
107,01/04/2021,123368,121554,446,,,,,,,,
107,02/04/2021,123592,121714,446,,,,,,,,
108,25/03/2021,61327,59046,176,,,,,,,,
108,26/03/2021,61392,59120,176,,,,,,,,
108,27/03/2021,61495,59185,176,,,,,,,,
108,28/03/2021,61558,59270,176,,,,,,,,
108,29/03/2021,61646,59321,176,,,,,,,,
108,30/03/2021,61737,59395,176,,,,,,,,
108,31/03/2021,61821,59478,176,,,,,,,,
108,01/04/2021,61934,59527,176,,,,,,,,
108,02/04/2021,62037,59584,176,,,,,,,,
109,25/03/2021,59820,57470,124,,,,,,,,
109,26/03/2021,59907,57584,125,,,,,,,,
109,27/03/2021,59987,57642,125,,,,,,,,
109,28/03/2021,60069,57781,125,,,,,,,,
109,29/03/2021,60129,57917,126,,,,,,,,
109,30/03/2021,60191,58063,127,,,,,,,,
109,31/03/2021,60295,58187,127,,,,,,,,
109,01/04/2021,60422,58242,131,,,,,,,,
109,02/04/2021,60533,58358,131,,,,,,,,
110,25/03/2021,106674,103988,870,,,,,,,,
110,26/03/2021,106824,104116,875,,,,,,,,
110,27/03/2021,106990,104294,875,,,,,,,,
110,28/03/2021,107137,104468,875,,,,,,,,
110,29/03/2021,107292,104566,877,,,,,,,,
110,30/03/2021,107517,104729,879,,,,,,,,
110,31/03/2021,107751,104923,883,,,,,,,,
110,01/04/2021,107914,105103,884,,,,,,,,
110,02/04/2021,108126,105244,884,,,,,,,,
111,25/03/2021,103158,100958,493,,,,,,,,
111,26/03/2021,103295,101097,495,,,,,,,,
111,27/03/2021,103493,101293,495,,,,,,,,
111,28/03/2021,103669,101448,496,,,,,,,,
111,29/03/2021,103757,101649,496,,,,,,,,
111,30/03/2021,103965,101796,498,,,,,,,,
111,31/03/2021,104135,101995,498,,,,,,,,
111,01/04/2021,104375,102176,499,,,,,,,,
111,02/04/2021,104557,102360,500,,,,,,,,
112,25/03/2021,28170,27092,90,,,,,,,,
112,26/03/2021,28210,27124,91,,,,,,,,
112,27/03/2021,28268,27159,92,,,,,,,,
112,28/03/2021,28332,27194,92,,,,,,,,
112,29/03/2021,28363,27223,92,,,,,,,,
112,30/03/2021,28441,27261,93,,,,,,,,
112,31/03/2021,28496,27285,93,,,,,,,,
112,01/04/2021,28562,27333,93,,,,,,,,
112,02/04/2021,28631,27377,93,,,,,,,,
99,03/04/2021,82237,81132,408,,,,,,,,
99,04/04/2021,82336,81204,408,,,,,,,,
99,05/04/2021,82446,81336,409,,,,,,,,
99,06/04/2021,82611,81453,412,,,,,,,,
99,07/04/2021,82768,81592,413,,,,,,,,
100,03/04/2021,131303,128527,457,,,,,,,,
100,04/04/2021,131671,128669,458,,,,,,,,
100,05/04/2021,131987,128819,458,,,,,,,,
100,06/04/2021,132474,129010,458,,,,,,,,
100,07/04/2021,132978,129135,459,,,,,,,,
101,03/04/2021,29592,27528,48,,,,,,,,
101,04/04/2021,29705,27720,48,,,,,,,,
101,05/04/2021,29771,27781,48,,,,,,,,
101,06/04/2021,29929,27822,48,,,,,,,,
101,07/04/2021,30021,27853,49,,,,,,,,
102,03/04/2021,60368,56325,328,,,,,,,,
102,04/04/2021,60718,56575,329,,,,,,,,
102,05/04/2021,60958,56687,331,,,,,,,,
102,06/04/2021,61368,56790,333,,,,,,,,
102,07/04/2021,61655,56959,333,,,,,,,,
103,03/04/2021,32766,30021,111,,,,,,,,
103,04/04/2021,32956,30082,111,,,,,,,,
103,05/04/2021,33100,30141,111,,,,,,,,
103,06/04/2021,33228,30249,115,,,,,,,,
103,07/04/2021,33344,30324,115,,,,,,,,
